,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-371621370.299663,59494473.932531,199878239.121195,125880767.180855,
Tax Rate For Calcs,0.257784,0.257107,0.255566,0.245909,
Normalized EBITDA,65919600000.0,60775900000.0,52911400000.0,55881800000.0,
Total Unusual Items,-1441600000.0,231400000.0,782100000.0,511900000.0,
Total Unusual Items Excluding Goodwill,-1441600000.0,231400000.0,782100000.0,511900000.0,
Net Income From Continuing Operation Net Minority Interest,39726800000.0,36524400000.0,33258200000.0,34381200000.0,
Reconciled Depreciation,8062100000.0,7765600000.0,7643500000.0,7684600000.0,
Reconciled Cost Of Revenue,451305200000.0,472675600000.0,547414200000.0,378807900000.0,
EBITDA,62876400000.0,58037600000.0,53693500000.0,56393700000.0,
EBIT,54814300000.0,50272000000.0,46050000000.0,48709100000.0,
Net Interest Income,4443000000.0,2334100000.0,62000000.0,-1007300000.0,
Interest Expense,2485600000.0,2795200000.0,3228200000.0,3116200000.0,
Interest Income,7023400000.0,5230800000.0,3367100000.0,2166000000.0,
Normalized Income,40796778629.70034,36352494473.93253,32675978239.121197,33995180767.180855,
Net Income From Continuing And Discontinued Operation,39726800000.0,36524400000.0,33258200000.0,34381200000.0,
Total Expenses,457189500000.0,474278700000.0,545819100000.0,381093300000.0,
Rent Expense Supplemental,91500000.0,71900000.0,66500000.0,62900000.0,
Diluted Average Shares,1500000000.0,1500000000.0,1500000000.0,1500000000.0,
Basic Average Shares,1500000000.0,1500000000.0,1500000000.0,1500000000.0,
Diluted EPS,26.48,24.35,22.17,22.92,
Basic EPS,26.48,24.35,22.17,22.92,
Diluted NI Availto Com Stockholders,39726800000.0,36524400000.0,33258200000.0,34381200000.0,
Net Income Common Stockholders,39726800000.0,36524400000.0,33258200000.0,34381200000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,39726800000.0,36524400000.0,33258200000.0,34381200000.0,
Net Income Including Noncontrolling Interests,39726800000.0,36524400000.0,33258200000.0,34381200000.0,
Net Income Continuous Operations,39726800000.0,36524400000.0,33258200000.0,34381200000.0,
Tax Provision,13489500000.0,12206600000.0,10943800000.0,11211700000.0,
Pretax Income,52328700000.0,47476800000.0,42821800000.0,45592900000.0,
Other Non Operating Income Expenses,304200000.0,286400000.0,1080400000.0,251400000.0,
Special Income Charges,-1843700000.0,-294700000.0,415000000.0,-16000000.0,
Other Special Charges,6600000.0,39300000.0,-415000000.0,16000000.0,
Write Off,1837100000.0,255400000.0,0.0,,
Impairment Of Capital Assets,,,,0.0,114500000.0
Net Non Operating Interest Income Expense,4443000000.0,2334100000.0,62000000.0,-1007300000.0,
Total Other Finance Cost,,101500000.0,76900000.0,57100000.0,78900000.0
Interest Expense Non Operating,2485600000.0,2795200000.0,3228200000.0,3116200000.0,
Interest Income Non Operating,7023400000.0,5230800000.0,3367100000.0,2166000000.0,
Operating Income,49612900000.0,45000600000.0,43453900000.0,45762500000.0,
Operating Expense,5884300000.0,1603100000.0,-1595100000.0,2285400000.0,
Other Operating Expenses,6275600000.0,7270300000.0,6019900000.0,4835700000.0,
Selling General And Administration,320400000.0,340200000.0,348100000.0,435200000.0,
General And Administrative Expense,320400000.0,340200000.0,348100000.0,435200000.0,
Rent And Landing Fees,91500000.0,71900000.0,66500000.0,62900000.0,
Gross Profit,55497200000.0,46603700000.0,41858800000.0,48047900000.0,
Cost Of Revenue,451305200000.0,472675600000.0,547414200000.0,378807900000.0,
Total Revenue,506802400000.0,519279300000.0,589273000000.0,426855800000.0,
Operating Revenue,506802400000.0,519279300000.0,589273000000.0,426855800000.0,
