,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-1487483058.440103,-2011560462.924402,-1656720000.0,-3168570000.0,
Tax Rate For Calcs,0.264024,0.343328,0.3,0.3,
Normalized EBITDA,101765800000.0,86015100000.0,58122800000.0,33547000000.0,
Total Unusual Items,-5633900000.0,-5859000000.0,-5536300000.0,-8192800000.0,
Total Unusual Items Excluding Goodwill,-5633900000.0,-5859000000.0,-5522400000.0,-10561900000.0,
Net Income From Continuing Operation Net Minority Interest,31068000000.0,24835200000.0,12387100000.0,-3586100000.0,
Reconciled Depreciation,10866500000.0,9272900000.0,9002200000.0,8659600000.0,
Reconciled Cost Of Revenue,297815500000.0,293467600000.0,289355500000.0,176868200000.0,
EBITDA,96131900000.0,80156100000.0,52586500000.0,25354200000.0,
EBIT,85265400000.0,70883200000.0,43584300000.0,16694600000.0,
Net Interest Income,-38356600000.0,-29033200000.0,-20624700000.0,-18413200000.0,
Interest Expense,39302100000.0,29822500000.0,20935000000.0,18690500000.0,
Interest Income,945500000.0,789300000.0,310300000.0,277300000.0,
Normalized Income,35214416941.5599,28682639537.0756,16238880000.0,6176330000.0,
Net Income From Continuing And Discontinued Operation,31068000000.0,24835200000.0,12387100000.0,-3586100000.0,
Total Expenses,395687100000.0,380161300000.0,366488400000.0,234635600000.0,
Rent Expense Supplemental,197700000.0,154100000.0,136900000.0,152700000.0,
Diluted Average Shares,5883762184.0,5880697248.0,5877951884.0,5875686392.0,
Basic Average Shares,5872897292.0,5872290618.0,5871633182.0,5871054552.0,
Diluted EPS,5.28,4.225,2.105,-0.61,
Basic EPS,5.29,4.23,2.11,-0.61,
Diluted NI Availto Com Stockholders,31068000000.0,24835200000.0,12387100000.0,-3586100000.0,
Net Income Common Stockholders,31068000000.0,24835200000.0,12387100000.0,-3586100000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,31068000000.0,24835200000.0,12387100000.0,-3586100000.0,
Minority Interests,-2759900000.0,-2128200000.0,-1201100000.0,-731600000.0,
Net Income Including Noncontrolling Interests,33827900000.0,26963400000.0,13588200000.0,-2854500000.0,
Net Income Continuous Operations,33827900000.0,26963400000.0,13588200000.0,-2854500000.0,
Tax Provision,12135400000.0,14097300000.0,9061100000.0,858600000.0,
Pretax Income,45963300000.0,41060700000.0,22649300000.0,-1995900000.0,
Other Non Operating Income Expenses,1907500000.0,777800000.0,294300000.0,437000000.0,
Special Income Charges,-6139900000.0,-6428000000.0,-5890100000.0,-10706400000.0,
Other Special Charges,-1527000000.0,436400000.0,-563800000.0,863100000.0,
Write Off,6441300000.0,5808800000.0,6467800000.0,7474200000.0,
Impairment Of Capital Assets,136000000.0,182800000.0,0.0,,
Restructuring And Mergern Acquisition,1089600000.0,0.0,,,859900000.0
Net Non Operating Interest Income Expense,-38356600000.0,-29033200000.0,-20624700000.0,-18413200000.0,
Interest Expense Non Operating,39302100000.0,29822500000.0,20935000000.0,18690500000.0,
Interest Income Non Operating,945500000.0,789300000.0,310300000.0,277300000.0,
Operating Income,87730500000.0,75011300000.0,48394600000.0,26467000000.0,
Operating Expense,97871600000.0,86693700000.0,77132900000.0,57767400000.0,
Other Operating Expenses,37509400000.0,34519900000.0,30649200000.0,17034400000.0,
Depreciation And Amortization In Income Statement,10866500000.0,9272900000.0,9002200000.0,8659600000.0,
Amortization,2578700000.0,2188500000.0,2269000000.0,1946700000.0,
Depreciation Income Statement,8287800000.0,7084400000.0,6733200000.0,6712900000.0,
Research And Development,1587300000.0,1329000000.0,1405600000.0,1298300000.0,
Selling General And Administration,9179400000.0,7280800000.0,6843300000.0,6510900000.0,
Selling And Marketing Expense,,6821700000.0,6364700000.0,6052400000.0,5674900000.0
General And Administrative Expense,9179400000.0,7280800000.0,6843300000.0,6510900000.0,
Rent And Landing Fees,197700000.0,154100000.0,136900000.0,152700000.0,
Gross Profit,185602100000.0,161705000000.0,125527500000.0,84234400000.0,
Cost Of Revenue,297815500000.0,293467600000.0,289355500000.0,176868200000.0,
Total Revenue,483417600000.0,455172600000.0,414883000000.0,261102600000.0,
Operating Revenue,483417600000.0,455172600000.0,414883000000.0,261102600000.0,
