,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-132686640.0,-18896230.0,-47859300.0,-32550750.0,
Tax Rate For Calcs,0.2614,0.2557,0.2594,0.2553,
Normalized EBITDA,24848900000.0,20989700000.0,17953000000.0,19336100000.0,
Total Unusual Items,-507600000.0,-73900000.0,-184500000.0,-127500000.0,
Total Unusual Items Excluding Goodwill,-507600000.0,-73900000.0,-184500000.0,-127500000.0,
Net Income From Continuing Operation Net Minority Interest,14722600000.0,12707600000.0,10717300000.0,11964700000.0,
Reconciled Depreciation,4004000000.0,3385000000.0,2961700000.0,2608900000.0,
Reconciled Cost Of Revenue,151394600000.0,130063700000.0,120921000000.0,97561600000.0,
EBITDA,24341300000.0,20915800000.0,17768500000.0,19208600000.0,
EBIT,20337300000.0,17530800000.0,14806800000.0,16599700000.0,
Net Interest Income,1535600000.0,1006700000.0,681800000.0,375300000.0,
Interest Expense,432400000.0,457100000.0,336200000.0,534100000.0,
Interest Income,2255700000.0,1848800000.0,1232400000.0,1044500000.0,
Normalized Income,15097513360.0,12762603770.0,10853940700.0,12059649250.0,
Net Income From Continuing And Discontinued Operation,14722600000.0,12707600000.0,10717300000.0,11964700000.0,
Total Expenses,197677600000.0,169040200000.0,154603800000.0,123023300000.0,
Rent Expense Supplemental,303000000.0,494100000.0,324400000.0,246000000.0,
Diluted Average Shares,627053870.0,626719788.0,626533502.0,626261228.0,
Basic Average Shares,626890488.0,626646898.0,626488642.0,626250618.0,
Diluted EPS,23.48,20.28,17.11,19.1,
Basic EPS,23.49,20.28,17.11,19.11,
Diluted NI Availto Com Stockholders,14722600000.0,12707600000.0,10717300000.0,11964700000.0,
Net Income Common Stockholders,14722600000.0,12707600000.0,10717300000.0,11964700000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,14722600000.0,12707600000.0,10717300000.0,11964700000.0,
Minority Interests,20200000.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,14702400000.0,12707600000.0,10717300000.0,11964700000.0,
Net Income Discontinuous Operations,,,,,0.0
Net Income Continuous Operations,14702400000.0,12707600000.0,10717300000.0,11964700000.0,
Tax Provision,5202500000.0,4366100000.0,3753300000.0,4100900000.0,
Pretax Income,19904900000.0,17073700000.0,14470600000.0,16065600000.0,
Other Non Operating Income Expenses,164500000.0,111300000.0,298600000.0,169200000.0,
Special Income Charges,-417300000.0,-73900000.0,-184500000.0,-137200000.0,
Other Special Charges,-19500000.0,-102700000.0,200000.0,9400000.0,
Write Off,436800000.0,176600000.0,184300000.0,127800000.0,
Net Non Operating Interest Income Expense,1535600000.0,1006700000.0,681800000.0,375300000.0,
Total Other Finance Cost,287700000.0,385000000.0,214400000.0,135100000.0,
Interest Expense Non Operating,432400000.0,457100000.0,336200000.0,534100000.0,
Interest Income Non Operating,2255700000.0,1848800000.0,1232400000.0,1044500000.0,
Operating Income,18323200000.0,15692900000.0,13453400000.0,15331200000.0,
Operating Expense,46283000000.0,38976500000.0,33682800000.0,25461700000.0,
Other Operating Expenses,9904000000.0,7513900000.0,7133200000.0,5042000000.0,
Depreciation And Amortization In Income Statement,4004000000.0,3385000000.0,2961700000.0,2608900000.0,
Amortization,215200000.0,265500000.0,261300000.0,270200000.0,
Depreciation Income Statement,3788800000.0,3119500000.0,2700400000.0,2338700000.0,
Selling General And Administration,15194700000.0,13347000000.0,11511900000.0,8432000000.0,
Selling And Marketing Expense,14466500000.0,12635700000.0,11052200000.0,7763900000.0,
General And Administrative Expense,728200000.0,711300000.0,459700000.0,668100000.0,
Rent And Landing Fees,303000000.0,494100000.0,324400000.0,246000000.0,
Gross Profit,64606200000.0,54669400000.0,47136200000.0,40792900000.0,
Cost Of Revenue,151394600000.0,130063700000.0,120921000000.0,97561600000.0,
Total Revenue,216000800000.0,184733100000.0,168057200000.0,138354500000.0,
Operating Revenue,216000800000.0,184733100000.0,168057200000.0,138354500000.0,
