,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,60383400.0,45621400.0,15186000.0,17231700.0,
Tax Rate For Calcs,0.2614,0.2563,0.2531,0.2427,
Normalized EBITDA,9511000000.0,9354000000.0,8014000000.0,7721000000.0,
Total Unusual Items,231000000.0,178000000.0,60000000.0,71000000.0,
Total Unusual Items Excluding Goodwill,231000000.0,178000000.0,60000000.0,71000000.0,
Net Income From Continuing Operation Net Minority Interest,5238000000.0,5461000000.0,4436000000.0,4838000000.0,
Reconciled Depreciation,2434000000.0,1976000000.0,1781000000.0,1269000000.0,
Reconciled Cost Of Revenue,36352000000.0,35650000000.0,35240000000.0,29983000000.0,
EBITDA,9742000000.0,9532000000.0,8074000000.0,7792000000.0,
EBIT,7308000000.0,7556000000.0,6293000000.0,6523000000.0,
Net Interest Income,-283000000.0,-224000000.0,-115000000.0,-15000000.0,
Interest Expense,283000000.0,220000000.0,141000000.0,38000000.0,
Interest Income,50000000.0,42000000.0,56000000.0,46000000.0,
Normalized Income,5067372384.341637,5328616139.585605,4391186000.0,4784231700.0,
Net Income From Continuing And Discontinued Operation,5238000000.0,5461000000.0,4566000000.0,4838000000.0,
Total Expenses,51169000000.0,49017000000.0,45116000000.0,37543000000.0,
Rent Expense Supplemental,118000000.0,140000000.0,105000000.0,82000000.0,
Diluted Average Shares,268649920.0,268640666.0,268623948.0,268606319.0,
Basic Average Shares,268630075.0,268620556.0,268609715.0,268596818.0,
Diluted EPS,19.5,20.33,17.0,18.01,
Basic EPS,19.5,20.33,17.0,18.01,
Diluted NI Availto Com Stockholders,5238000000.0,5461000000.0,4566000000.0,4838000000.0,
Net Income Common Stockholders,5238000000.0,5461000000.0,4566000000.0,4838000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,5238000000.0,5461000000.0,4566000000.0,4838000000.0,
Minority Interests,49000000.0,5000000.0,-159000000.0,-66000000.0,
Net Income Including Noncontrolling Interests,5189000000.0,5456000000.0,4725000000.0,4904000000.0,
Net Income Discontinuous Operations,0.0,0.0,130000000.0,0.0,
Net Income Continuous Operations,5189000000.0,5456000000.0,4595000000.0,4904000000.0,
Tax Provision,1836000000.0,1880000000.0,1557000000.0,1581000000.0,
Pretax Income,7025000000.0,7336000000.0,6152000000.0,6485000000.0,
Other Non Operating Income Expenses,49000000.0,49000000.0,59000000.0,115000000.0,
Special Income Charges,10000000.0,-64000000.0,-34000000.0,-12000000.0,
Other Special Charges,-10000000.0,64000000.0,30000000.0,11000000.0,
Write Off,,0.0,4000000.0,1000000.0,4000000.0
Net Non Operating Interest Income Expense,-283000000.0,-224000000.0,-115000000.0,-15000000.0,
Total Other Finance Cost,50000000.0,46000000.0,30000000.0,23000000.0,
Interest Expense Non Operating,283000000.0,220000000.0,141000000.0,38000000.0,
Interest Income Non Operating,50000000.0,42000000.0,56000000.0,46000000.0,
Operating Income,7025000000.0,7271000000.0,6335000000.0,6296000000.0,
Operating Expense,14817000000.0,13367000000.0,9876000000.0,7560000000.0,
Other Operating Expenses,4730000000.0,4362000000.0,3070000000.0,2349000000.0,
Depreciation And Amortization In Income Statement,2434000000.0,1976000000.0,1781000000.0,1269000000.0,
Amortization,360000000.0,352000000.0,342000000.0,72000000.0,
Depreciation Income Statement,2074000000.0,1624000000.0,1439000000.0,1197000000.0,
Selling General And Administration,2486000000.0,2631000000.0,1858000000.0,1505000000.0,
Selling And Marketing Expense,2028000000.0,2249000000.0,1530000000.0,1251000000.0,
General And Administrative Expense,458000000.0,382000000.0,328000000.0,254000000.0,
Rent And Landing Fees,118000000.0,140000000.0,105000000.0,82000000.0,
Gross Profit,21842000000.0,20638000000.0,16211000000.0,13856000000.0,
Cost Of Revenue,36352000000.0,35650000000.0,35240000000.0,29983000000.0,
Total Revenue,58194000000.0,56288000000.0,51451000000.0,43839000000.0,
Operating Revenue,58194000000.0,56288000000.0,51451000000.0,43839000000.0,
