,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-36839980.639225,-3386441.109078,17400117.22891,-43730190.819371,
Tax Rate For Calcs,0.241115,0.164199,0.250181,0.347385,
Total Unusual Items,-152790000.0,-20624000.0,69550000.0,-125884000.0,
Total Unusual Items Excluding Goodwill,-152790000.0,-20624000.0,69550000.0,-125884000.0,
Net Income From Continuing Operation Net Minority Interest,24464926000.0,12852015000.0,7358186000.0,10640534000.0,
Reconciled Depreciation,4933874000.0,5455502000.0,4334178000.0,4033317000.0,
Net Interest Income,89204495000.0,80786101000.0,79024017000.0,64903314000.0,
Interest Expense,219983652000.0,195272521000.0,147997602000.0,125284351000.0,
Interest Income,309188147000.0,276058622000.0,227021619000.0,190187665000.0,
Normalized Income,24580876019.360775,12869252558.890923,7306036117.22891,10722687809.18063,
Net Income From Continuing And Discontinued Operation,24464926000.0,12852015000.0,7358186000.0,10640534000.0,
Diluted Average Shares,31304013690.0,29425328611.0,26245554354.0,25057565654.0,
Basic Average Shares,31154662422.0,28759039213.0,26159996163.0,25054915063.0,
Diluted EPS,0.78,0.44,0.28,0.42,
Basic EPS,0.79,0.45,0.28,0.42,
Diluted NI Availto Com Stockholders,24464926000.0,12852015000.0,7358186000.0,10640534000.0,
Net Income Common Stockholders,24464926000.0,12852015000.0,7358186000.0,10640534000.0,
Net Income,24464926000.0,12852015000.0,7358186000.0,10640534000.0,
Minority Interests,-1080170.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,24466006000.0,12852015000.0,7358186000.0,10640534000.0,
Net Income Extraordinary,0.0,0.0,0.0,0.0,
Net Income Continuous Operations,24466006000.0,12852015000.0,7358186000.0,10640534000.0,
Tax Provision,7773410000.0,2524870000.0,2455100000.0,3696360000.0,
Pretax Income,32239412000.0,15376886000.0,9813279000.0,10640534000.0,
Special Income Charges,-152790000.0,-20624000.0,69550000.0,-125884000.0,
Other Special Charges,152790000.0,20624000.0,-69550000.0,125884000.0,
Gain On Sale Of Security,4436498000.0,3314249000.0,309374000.0,2901898000.0,
Operating Expense,108910562000.0,101014425000.0,85619094000.0,69776490000.0,
Other Operating Expenses,51700329000.0,47313864000.0,38538821000.0,29373427000.0,
Depreciation And Amortization In Income Statement,4933874000.0,5455502000.0,4334178000.0,4033317000.0,
Amortization,,0.0,0.0,0.0,0.0
Depreciation Income Statement,4933874000.0,5455502000.0,4334178000.0,4033317000.0,
Selling General And Administration,668866000.0,772361000.0,706129000.0,718542000.0,
Selling And Marketing Expense,525228000.0,580612000.0,128704000.0,280797000.0,
General And Administrative Expense,143638000.0,191749000.0,577425000.0,437745000.0,
Insurance And Claims,4176994000.0,3450594000.0,2814329000.0,2010543000.0,
Rent And Landing Fees,5948560000.0,5102339000.0,4425607000.0,4007109000.0,
Total Revenue,168299614000.0,139782765000.0,93697163000.0,91172932000.0,
Operating Revenue,168299614000.0,139782765000.0,93697163000.0,91172932000.0,
