,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.2031,0.1103,0.2508,0.2553,
Total Unusual Items,,0.0,,,
Total Unusual Items Excluding Goodwill,,0.0,,,
Net Income From Continuing Operation Net Minority Interest,673508300000.0,622656600000.0,495446900000.0,386000400000.0,
Reconciled Depreciation,63021300000.0,52348300000.0,23489700000.0,16816900000.0,
Net Interest Income,1404485600000.0,1248003400000.0,913988500000.0,748839500000.0,
Interest Expense,1823477000000.0,1533922800000.0,775538200000.0,584297500000.0,
Interest Income,3227962600000.0,2781926200000.0,1689526700000.0,1333137000000.0,
Normalized Income,673508300000.0,622656600000.0,495446900000.0,386000400000.0,
Net Income From Continuing And Discontinued Operation,673508300000.0,622656600000.0,495446900000.0,386000400000.0,
Diluted Average Shares,15318868212.0,7107452428.0,5587173328.0,5563479823.0,
Basic Average Shares,15255283286.0,14158592110.0,11131241124.0,5533113800.0,
Diluted EPS,43.965931,88.31,88.68,34.69,
Basic EPS,44.149183,88.66,44.51,69.76,
Diluted NI Availto Com Stockholders,673508300000.0,622656600000.0,495446900000.0,386000400000.0,
Net Income Common Stockholders,673508300000.0,622656600000.0,495446900000.0,386000400000.0,
Net Income,673508300000.0,622656600000.0,495446900000.0,386000400000.0,
Minority Interests,-13023000000.0,-4975300000.0,-817500000.0,-602600000.0,
Net Income Including Noncontrolling Interests,686531300000.0,627631900000.0,496264400000.0,386603000000.0,
Net Income Extraordinary,,0.0,,,0.0
Net Income Continuous Operations,686531300000.0,627631900000.0,496264400000.0,386603000000.0,
Tax Provision,175014900000.0,77827100000.0,166117400000.0,132559200000.0,
Pretax Income,861546200000.0,705459000000.0,662381800000.0,519162200000.0,
Other Non Operating Income Expenses,-62950500000.0,-79169800000.0,,,
Special Income Charges,,0.0,,,
Gain On Sale Of Security,44469200000.0,19456100000.0,14574900000.0,21082900000.0,
Depreciation Amortization Depletion Income Statement,63021300000.0,52348300000.0,23489700000.0,16816900000.0,
Depreciation And Amortization In Income Statement,63021300000.0,52348300000.0,23489700000.0,16816900000.0,
Amortization,25237200000.0,21201000000.0,0.0,0.0,
Amortization Of Intangibles Income Statement,25237200000.0,21201000000.0,0.0,0.0,
Depreciation Income Statement,37784100000.0,31147300000.0,23489700000.0,16816900000.0,
Selling General And Administration,1124876500000.0,951762600000.0,400219800000.0,320219100000.0,
General And Administrative Expense,1124876500000.0,951762600000.0,400219800000.0,320219100000.0,
Other Gand A,292757700000.0,281020800000.0,200493000000.0,154931400000.0,
Insurance And Claims,532867100000.0,381965800000.0,0.0,0.0,
Salaries And Wages,299251700000.0,288776000000.0,199726800000.0,165287700000.0,
Total Revenue,2371508200000.0,1986934300000.0,1205375000000.0,1019413700000.0,
Operating Revenue,2371508200000.0,1986934300000.0,1205375000000.0,1019413700000.0,
Occupancy And Equipment,77733600000.0,65131500000.0,45069900000.0,36236000000.0,
Other Non Interest Expense,,79169800000.0,,,401648800000.0
