,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,1334500000.0,1177070220.0,671500120.0,696533420.0,
Tax Rate For Calcs,0.2512,0.2151,0.2389,0.2491,
Normalized EBITDA,28222800000.0,19892200000.0,16520100000.0,16381600000.0,
Total Unusual Items,5312500000.0,5472200000.0,2810800000.0,2796200000.0,
Total Unusual Items Excluding Goodwill,5312500000.0,5472200000.0,2810800000.0,2796200000.0,
Net Income From Continuing Operation Net Minority Interest,24601900000.0,19426900000.0,14233700000.0,13931300000.0,
Reconciled Depreciation,585400000.0,523300000.0,533400000.0,538500000.0,
Reconciled Cost Of Revenue,3564500000.0,2960600000.0,2657600000.0,2548800000.0,
EBITDA,33535300000.0,25364400000.0,19330900000.0,19177800000.0,
EBIT,32949900000.0,24841100000.0,18797500000.0,18639300000.0,
Net Interest Income,116500000.0,188200000.0,206300000.0,249400000.0,
Interest Expense,94100000.0,90900000.0,96900000.0,86400000.0,
Interest Income,210600000.0,279100000.0,303200000.0,335800000.0,
Normalized Income,20623900000.0,15131770220.0,12094400120.0,11831633420.0,
Net Income From Continuing And Discontinued Operation,24601900000.0,19426900000.0,14233700000.0,13931300000.0,
Total Expenses,7650600000.0,6792300000.0,6028700000.0,5692700000.0,
Rent Expense Supplemental,15200000.0,6000000.0,3800000.0,3500000.0,
Diluted Average Shares,428801410.0,427476468.0,426730286.0,426573384.0,
Basic Average Shares,427269632.0,426945518.0,426651604.0,426264038.0,
Diluted EPS,57.375,45.445,33.355,32.655,
Basic EPS,57.58,45.5,33.36,32.68,
Diluted NI Availto Com Stockholders,24601900000.0,19426900000.0,14233700000.0,13931300000.0,
Net Income Common Stockholders,24601900000.0,19426900000.0,14233700000.0,13931300000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,24601900000.0,19426900000.0,14233700000.0,13931300000.0,
Minority Interests,0.0,0.0,0.0,,
Net Income Including Noncontrolling Interests,24601900000.0,19426900000.0,14233700000.0,13931300000.0,
Net Income Continuous Operations,24601900000.0,19426900000.0,14233700000.0,13931300000.0,
Tax Provision,8253900000.0,5323300000.0,4466900000.0,4621600000.0,
Pretax Income,32855800000.0,24750200000.0,18700600000.0,18552900000.0,
Other Non Operating Income Expenses,85700000.0,36600000.0,42200000.0,43900000.0,
Special Income Charges,800000.0,500000.0,1100000.0,300000.0,
Other Special Charges,-800000.0,-500000.0,-1100000.0,-300000.0,
Impairment Of Capital Assets,,-500000.0,-1100000.0,-300000.0,-400000.0
Net Non Operating Interest Income Expense,116500000.0,188200000.0,206300000.0,249400000.0,
Interest Expense Non Operating,94100000.0,90900000.0,96900000.0,86400000.0,
Interest Income Non Operating,210600000.0,279100000.0,303200000.0,335800000.0,
Operating Income,27333800000.0,19051400000.0,15639400000.0,15460900000.0,
Operating Expense,4086100000.0,3831700000.0,3371100000.0,3143900000.0,
Other Operating Expenses,2107000000.0,1796900000.0,1530100000.0,1224500000.0,
Depreciation And Amortization In Income Statement,585400000.0,523300000.0,533400000.0,538500000.0,
Depreciation Income Statement,585400000.0,523300000.0,533400000.0,538500000.0,
Selling General And Administration,858000000.0,800600000.0,682900000.0,563600000.0,
Selling And Marketing Expense,459900000.0,451400000.0,419200000.0,275900000.0,
General And Administrative Expense,398100000.0,349200000.0,263700000.0,287700000.0,
Rent And Landing Fees,15200000.0,6000000.0,3800000.0,3500000.0,
Gross Profit,31419900000.0,22883100000.0,19010500000.0,18604800000.0,
Cost Of Revenue,3564500000.0,2960600000.0,2657600000.0,2548800000.0,
Total Revenue,34984400000.0,25843700000.0,21668100000.0,21153600000.0,
Operating Revenue,34984400000.0,25843700000.0,21668100000.0,21153600000.0,
