,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,32512813.0,17293175.2,5711690.6,6274056.5,
Tax Rate For Calcs,0.257,0.2611,0.2618,0.2437,
Normalized EBITDA,4287371000.0,3248110000.0,2467513000.0,1824452000.0,
Total Unusual Items,130655000.0,66232000.0,21817000.0,25745000.0,
Total Unusual Items Excluding Goodwill,126509000.0,66232000.0,21817000.0,25745000.0,
Net Income From Continuing Operation Net Minority Interest,2998253000.0,2249744000.0,1684067000.0,1264884000.0,
Reconciled Depreciation,254504000.0,193574000.0,166122000.0,156507000.0,
Reconciled Cost Of Revenue,4013071000.0,2995090000.0,2254255000.0,1777128000.0,
EBITDA,4418026000.0,3314342000.0,2489330000.0,1850197000.0,
EBIT,4163522000.0,3120768000.0,2323208000.0,1693690000.0,
Net Interest Income,162365000.0,144139000.0,40781000.0,20763000.0,
Interest Expense,115423000.0,64670000.0,39342000.0,20186000.0,
Interest Income,277788000.0,208809000.0,80123000.0,40949000.0,
Normalized Income,2908402813.0,2200805175.2,1667961690.6,1245413056.5,
Net Income From Continuing And Discontinued Operation,2998253000.0,2249744000.0,1684067000.0,1267263000.0,
Total Expenses,5638841000.0,4398896000.0,3265882000.0,2558502000.0,
Rent Expense Supplemental,67949000.0,66673000.0,73561000.0,52472000.0,
Diluted Average Shares,83168634.0,83591103.0,83716594.0,83486586.0,
Basic Average Shares,83168634.0,83489566.0,83336132.0,83138702.0,
Diluted EPS,36.17,27.02,20.14,15.19,
Basic EPS,36.17,27.05,20.23,15.25,
Diluted NI Availto Com Stockholders,2998253000.0,2249744000.0,1684067000.0,1267263000.0,
Net Income Common Stockholders,2998253000.0,2249744000.0,1684067000.0,1267263000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,2998253000.0,2249744000.0,1684067000.0,1267263000.0,
Minority Interests,-9638000.0,-8479000.0,-1947000.0,-725000.0,
Net Income Including Noncontrolling Interests,3007891000.0,2258223000.0,1686011000.0,1267986000.0,
Net Income Discontinuous Operations,,,3666000.0,2379000.0,
Net Income Continuous Operations,3007891000.0,2258223000.0,1686011000.0,1265607000.0,
Tax Provision,1040208000.0,797875000.0,597855000.0,407897000.0,
Pretax Income,4048099000.0,3056098000.0,2283866000.0,1673504000.0,
Other Non Operating Income Expenses,7120000.0,1398000.0,834000.0,10564000.0,
Special Income Charges,-4146000.0,0.0,,-27000.0,-6026000.0
Write Off,,,,27000.0,6026000.0
Net Non Operating Interest Income Expense,162365000.0,144139000.0,40781000.0,20763000.0,
Interest Expense Non Operating,115423000.0,64670000.0,39342000.0,20186000.0,
Interest Income Non Operating,277788000.0,208809000.0,80123000.0,40949000.0,
Operating Income,3752105000.0,2844328000.0,2220434000.0,1616349000.0,
Operating Expense,1625770000.0,1403806000.0,1011627000.0,781374000.0,
Other Operating Expenses,545107000.0,464314000.0,286215000.0,249393000.0,
Depreciation And Amortization In Income Statement,254504000.0,193574000.0,166122000.0,156507000.0,
Amortization,130536000.0,89664000.0,,,
Depreciation Income Statement,123968000.0,103910000.0,166122000.0,156507000.0,
Selling General And Administration,559531000.0,441090000.0,311037000.0,164136000.0,
Selling And Marketing Expense,472592000.0,373927000.0,246572000.0,118469000.0,
General And Administrative Expense,86939000.0,67163000.0,64465000.0,45667000.0,
Rent And Landing Fees,67949000.0,66673000.0,73561000.0,52472000.0,
Gross Profit,5377875000.0,4248134000.0,3232061000.0,2397723000.0,
Cost Of Revenue,4013071000.0,2995090000.0,2254255000.0,1777128000.0,
Total Revenue,9390946000.0,7243224000.0,5486316000.0,4174851000.0,
Operating Revenue,9390946000.0,7243224000.0,5486316000.0,4174851000.0,
