,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,51945651.0,-25403621.0,-3536850.0,-12452095.247141,
Tax Rate For Calcs,0.2403,0.2593,0.2482,0.260286,
Normalized EBITDA,9247200000.0,8361170000.0,9085150000.0,7332570000.0,
Total Unusual Items,216170000.0,-97970000.0,-14250000.0,-47840000.0,
Total Unusual Items Excluding Goodwill,216170000.0,-97970000.0,-14250000.0,-47840000.0,
Net Income From Continuing Operation Net Minority Interest,5015160000.0,4053100000.0,5165970000.0,4127610000.0,
Reconciled Depreciation,2255010000.0,2073320000.0,1844940000.0,1586320000.0,
Reconciled Cost Of Revenue,18335010000.0,21257940000.0,23833620000.0,19589020000.0,
EBITDA,9463370000.0,8263200000.0,9070900000.0,7284730000.0,
EBIT,7208360000.0,6189880000.0,7225960000.0,5698410000.0,
Net Interest Income,-994960000.0,-1030240000.0,-514190000.0,-103580000.0,
Interest Expense,606700000.0,717590000.0,354230000.0,118400000.0,
Interest Income,37420000.0,27970000.0,45140000.0,128540000.0,
Normalized Income,4850935651.0,4125666379.0,5176683150.0,4162997904.752859,
Net Income From Continuing And Discontinued Operation,5015160000.0,4053100000.0,5165970000.0,4127610000.0,
Total Expenses,37269580000.0,38298570000.0,37586410000.0,31522740000.0,
Rent Expense Supplemental,140040000.0,219800000.0,111610000.0,79670000.0,
Diluted Average Shares,242500000.0,242350000.0,245740000.0,248610000.0,
Basic Average Shares,242410000.0,242210000.0,245410000.0,247840000.0,
Diluted EPS,20.68,16.72,21.0,16.6,
Basic EPS,20.69,16.73,21.05,16.66,
Diluted NI Availto Com Stockholders,5015160000.0,4053100000.0,5165970000.0,4127610000.0,
Net Income Common Stockholders,5015160000.0,4053100000.0,5165970000.0,4127610000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,5015160000.0,4053100000.0,5165970000.0,4127610000.0,
Minority Interests,,,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,5015160000.0,4053100000.0,5165970000.0,4127610000.0,
Net Income Continuous Operations,5015160000.0,4053100000.0,5165970000.0,4127610000.0,
Tax Provision,1586500000.0,1419190000.0,1705760000.0,1452400000.0,
Pretax Income,6601660000.0,5472290000.0,6871730000.0,5580010000.0,
Other Non Operating Income Expenses,91630000.0,16050000.0,92660000.0,47540000.0,
Special Income Charges,216030000.0,-97970000.0,-14250000.0,-47840000.0,
Other Special Charges,-282620000.0,23200000.0,13710000.0,47830000.0,
Write Off,66590000.0,74770000.0,540000.0,10000.0,
Impairment Of Capital Assets,,,,0.0,7289000.0
Net Non Operating Interest Income Expense,-994960000.0,-1030240000.0,-514190000.0,-103580000.0,
Total Other Finance Cost,425680000.0,340620000.0,205100000.0,113720000.0,
Interest Expense Non Operating,606700000.0,717590000.0,354230000.0,118400000.0,
Interest Income Non Operating,37420000.0,27970000.0,45140000.0,128540000.0,
Operating Income,7290140000.0,6603030000.0,7376970000.0,5748980000.0,
Operating Expense,18934570000.0,17040630000.0,13752790000.0,11933720000.0,
Other Operating Expenses,3362700000.0,3164600000.0,2501630000.0,2195570000.0,
Depreciation And Amortization In Income Statement,2255010000.0,2073320000.0,1844940000.0,1586320000.0,
Amortization,527640000.0,470000000.0,415430000.0,363830000.0,
Depreciation Income Statement,1727370000.0,1603320000.0,1429510000.0,1222490000.0,
Research And Development,2376760000.0,1985600000.0,1163800000.0,1429610000.0,
Selling General And Administration,4438340000.0,3757580000.0,3538740000.0,2988910000.0,
Selling And Marketing Expense,2977850000.0,2906320000.0,2799990000.0,2474490000.0,
General And Administrative Expense,1460490000.0,851260000.0,738750000.0,514420000.0,
Rent And Landing Fees,140040000.0,219800000.0,111610000.0,79670000.0,
Gross Profit,26224710000.0,23643660000.0,21129760000.0,17682700000.0,
Cost Of Revenue,18335010000.0,21257940000.0,23833620000.0,19589020000.0,
Total Revenue,44559720000.0,44901600000.0,44963380000.0,37271720000.0,
Operating Revenue,44559720000.0,44901600000.0,44963380000.0,37271720000.0,
