,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,363030467.258889,58988530.018717,-134236899.613706,3591047.864336
Tax Rate For Calcs,0.258017,0.252628,0.266713,0.258349
Normalized EBITDA,16874000000.0,17416300000.0,15257000000.0,10997900000.0
Total Unusual Items,1407000000.0,233500000.0,-503300000.0,13900000.0
Total Unusual Items Excluding Goodwill,1407000000.0,233500000.0,-503300000.0,13900000.0
Net Income From Continuing Operation Net Minority Interest,9446700000.0,9343800000.0,7308300000.0,5125700000.0
Reconciled Depreciation,5256600000.0,4843300000.0,4504000000.0,3957200000.0
Reconciled Cost Of Revenue,88487000000.0,80120700000.0,71503500000.0,62490100000.0
EBITDA,18281000000.0,17649800000.0,14753700000.0,11011800000.0
EBIT,13024400000.0,12806500000.0,10249700000.0,7054600000.0
Net Interest Income,-386500000.0,-235200000.0,-184300000.0,-105000000.0
Interest Expense,292700000.0,304300000.0,283200000.0,143400000.0
Interest Income,56500000.0,108500000.0,111700000.0,46000000.0
Normalized Income,8402730467.258889,9169288530.018717,7677363100.386294,5115391047.864336
Net Income From Continuing And Discontinued Operation,9446700000.0,9343800000.0,7308300000.0,5125700000.0
Total Expenses,116750000000.0,104635100000.0,93272200000.0,80069300000.0
Rent Expense Supplemental,43000000.0,45400000.0,36400000.0,22900000.0
Diluted Average Shares,183025364.0,183025364.0,183025364.0,170812500.0
Basic Average Shares,183025364.0,183025364.0,183025364.0,170812500.0
Diluted EPS,51.62,51.05,39.93,30.01
Basic EPS,51.62,51.05,39.93,30.01
Diluted NI Availto Com Stockholders,9446700000.0,9343800000.0,7308300000.0,5125700000.0
Net Income Common Stockholders,9446700000.0,9343800000.0,7308300000.0,5125700000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,9446700000.0,9343800000.0,7308300000.0,5125700000.0
Net Income Including Noncontrolling Interests,9446700000.0,9343800000.0,7308300000.0,5125700000.0
Net Income Continuous Operations,9446700000.0,9343800000.0,7308300000.0,5125700000.0
Tax Provision,3285000000.0,3158400000.0,2658200000.0,1785500000.0
Pretax Income,12731700000.0,12502200000.0,9966500000.0,6911200000.0
Other Non Operating Income Expenses,222000000.0,306100000.0,125100000.0,189000000.0
Special Income Charges,1043600000.0,-54500000.0,-650400000.0,-104400000.0
Other Special Charges,-1060200000.0,39800000.0,630400000.0,69600000.0
Write Off,23500000.0,16100000.0,23800000.0,34800000.0
Impairment Of Capital Assets,-6900000.0,-1400000.0,-3800000.0,0.0
Net Non Operating Interest Income Expense,-386500000.0,-235200000.0,-184300000.0,-105000000.0
Total Other Finance Cost,150300000.0,39400000.0,12800000.0,7600000.0
Interest Expense Non Operating,292700000.0,304300000.0,283200000.0,143400000.0
Interest Income Non Operating,56500000.0,108500000.0,111700000.0,46000000.0
Operating Income,11106400000.0,11902100000.0,10121200000.0,6477700000.0
Operating Expense,28263000000.0,24514400000.0,21768700000.0,17579200000.0
Other Operating Expenses,9514900000.0,7807000000.0,7569100000.0,5684000000.0
Depreciation And Amortization In Income Statement,5256600000.0,4843300000.0,4504000000.0,3957200000.0
Amortization,302700000.0,237400000.0,209500000.0,196900000.0
Depreciation Income Statement,4953900000.0,4605900000.0,4294500000.0,3760300000.0
Selling General And Administration,5946500000.0,5106900000.0,3766800000.0,3407800000.0
Selling And Marketing Expense,4290100000.0,3797600000.0,3277500000.0,2983900000.0
General And Administrative Expense,1656400000.0,1309300000.0,489300000.0,423900000.0
Rent And Landing Fees,43000000.0,45400000.0,36400000.0,22900000.0
Gross Profit,39369400000.0,36416500000.0,31889900000.0,24056900000.0
Cost Of Revenue,88487000000.0,80120700000.0,71503500000.0,62490100000.0
Total Revenue,127856400000.0,116537200000.0,103393400000.0,86547000000.0
Operating Revenue,127856400000.0,116537200000.0,103393400000.0,86547000000.0
