,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,93186670.585847,34079564.130483,-10418464.825271,0.0
Tax Rate For Calcs,0.25992,0.259575,0.246299,0.259803
Normalized EBITDA,5050440000.0,4528200000.0,4278610000.0,3238120000.0
Total Unusual Items,358520000.0,131290000.0,-12430000.0,6210000.0
Total Unusual Items Excluding Goodwill,358520000.0,131290000.0,-42300000.0,6210000.0
Net Income From Continuing Operation Net Minority Interest,2434240000.0,2170010000.0,2108340000.0,1382660000.0
Reconciled Depreciation,1384400000.0,1120820000.0,902680000.0,832630000.0
Reconciled Cost Of Revenue,1949200000.0,1652800000.0,1582780000.0,1947290000.0
EBITDA,5408960000.0,4659490000.0,4266180000.0,3238120000.0
EBIT,4024560000.0,3538670000.0,3363500000.0,2405490000.0
Net Interest Income,-620170000.0,-420870000.0,-285280000.0,-532030000.0
Interest Expense,724550000.0,590540000.0,545710000.0,532030000.0
Interest Income,147940000.0,204430000.0,298570000.0,114670000.0
Normalized Income,2168906670.585847,2072799564.130483,2170091535.174729,1382660000.0
Net Income From Continuing And Discontinued Operation,2434240000.0,2170010000.0,2108340000.0,1382660000.0
Total Expenses,11390070000.0,9621220000.0,8462050000.0,7521460000.0
Rent Expense Supplemental,22490000.0,15650000.0,12630000.0,14150000.0
Diluted Average Shares,101711479.0,101756328.0,100949524.0,101511129.0
Basic Average Shares,101536429.0,101501687.0,100949524.0,101511129.0
Diluted EPS,23.84,21.38,20.89,13.620773
Basic EPS,23.97,21.38,20.89,13.620773
Diluted NI Availto Com Stockholders,2434240000.0,2170010000.0,2108340000.0,1382660000.0
Net Income Common Stockholders,2434240000.0,2170010000.0,2108340000.0,1382660000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2434240000.0,2170010000.0,2108340000.0,1382660000.0
Minority Interests,-8030000.0,-12860000.0,-15430000.0,-4070000.0
Net Income Including Noncontrolling Interests,2442270000.0,2182870000.0,2123770000.0,1386730000.0
Net Income Continuous Operations,2442270000.0,2182870000.0,2123770000.0,1386730000.0
Tax Provision,857740000.0,765260000.0,694020000.0,486730000.0
Pretax Income,3300010000.0,2948130000.0,2817790000.0,1873460000.0
Other Non Operating Income Expenses,1790000.0,2270000.0,770000.0,189370000.0
Special Income Charges,-1030000.0,-2960000.0,-51250000.0,-5350000.0
Other Special Charges,-800000.0,-1270000.0,-360000.0,920000.0
Write Off,1830000.0,4230000.0,21740000.0,4430000.0
Net Non Operating Interest Income Expense,-620170000.0,-420870000.0,-285280000.0,-532030000.0
Total Other Finance Cost,43560000.0,34760000.0,38140000.0,32420000.0
Interest Expense Non Operating,724550000.0,590540000.0,545710000.0,532030000.0
Interest Income Non Operating,147940000.0,204430000.0,298570000.0,114670000.0
Operating Income,3560010000.0,3235670000.0,3145960000.0,2216120000.0
Operating Expense,9440870000.0,7968420000.0,6879270000.0,5574170000.0
Other Operating Expenses,1579450000.0,1354260000.0,1251430000.0,1543230000.0
Depreciation And Amortization In Income Statement,1384400000.0,1120820000.0,902680000.0,832630000.0
Amortization,24030000.0,13410000.0,9210000.0,7200000.0
Depreciation Income Statement,1360370000.0,1107410000.0,893470000.0,832630000.0
Selling General And Administration,504090000.0,438170000.0,406320000.0,2352090000.0
Selling And Marketing Expense,309440000.0,290240000.0,272900000.0,215100000.0
General And Administrative Expense,194650000.0,147930000.0,133420000.0,2136990000.0
Rent And Landing Fees,22490000.0,15650000.0,12630000.0,14150000.0
Gross Profit,13000880000.0,11204090000.0,10025230000.0,7790290000.0
Cost Of Revenue,1949200000.0,1652800000.0,1582780000.0,1947290000.0
Total Revenue,14950080000.0,12856890000.0,11608010000.0,9737580000.0
Operating Revenue,14950080000.0,12856890000.0,11608010000.0,9737580000.0
