,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.035741,0.3,0.3,0.3
Total Unusual Items,0.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,18108200000.0,15740800000.0,13682771000.0,13269331000.0
Reconciled Depreciation,1039300000.0,787500000.0,759288000.0,562738000.0
EBIT,20197900000.0,16815800000.0,13954912000.0,13948502000.0
Net Interest Income,-1418500000.0,-1119100000.0,-1132816000.0,-920947000.0
Interest Expense,1418500000.0,1119100000.0,1132816000.0,920947000.0
Interest Income,126956600000.0,108831600000.0,135274671000.0,102636717000.0
Normalized Income,18108200000.0,15740800000.0,13682771000.0,13269331000.0
Net Income From Continuing And Discontinued Operation,18108200000.0,15740800000.0,13682771000.0,13269331000.0
Total Expenses,881905900000.0,942536000000.0,689641058000.0,661399795000.0
Rent Expense Supplemental,1881300000.0,1581900000.0,1560063000.0,1252057000.0
Diluted Average Shares,2154214563.0,2152168105.0,2133908797.0,2046966598.0
Basic Average Shares,2151936684.0,2150125365.0,2133253038.0,2044716919.0
Diluted EPS,8.41,7.31,6.41,6.48
Basic EPS,8.41,7.32,6.41,6.49
Diluted NI Availto Com Stockholders,18108200000.0,15740800000.0,13682771000.0,13269331000.0
Net Income Common Stockholders,18108200000.0,15740800000.0,13682771000.0,13269331000.0
Net Income,18108200000.0,15740800000.0,13682771000.0,13269331000.0
Net Income Including Noncontrolling Interests,18108200000.0,15740800000.0,13682771000.0,13269331000.0
Net Income Continuous Operations,18108200000.0,15740800000.0,13682771000.0,13269331000.0
Tax Provision,671200000.0,-44100000.0,-860675000.0,-241776000.0
Pretax Income,18779400000.0,15696700000.0,12822096000.0,13027555000.0
Other Income Expense,98100000.0,297400000.0,332367000.0,278401000.0
Special Income Charges,0.0,0.0,0.0,0.0
Other Special Charges,0.0,0.0,0.0,0.0
Write Off,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-1418500000.0,-1119100000.0,-1132816000.0,-920947000.0
Interest Expense Non Operating,1418500000.0,1119100000.0,1132816000.0,920947000.0
Other Operating Expenses,-71137800000.0,-62847300000.0,-444971000.0,3438585000.0
Depreciation And Amortization In Income Statement,1039300000.0,787500000.0,759288000.0,562738000.0
Depreciation Income Statement,1039300000.0,787500000.0,759288000.0,562738000.0
Selling General And Administration,18093300000.0,25779100000.0,46916508000.0,31888245000.0
Selling And Marketing Expense,13176300000.0,20214600000.0,40564451000.0,27459067000.0
General And Administrative Expense,4917000000.0,5564500000.0,6352057000.0,4429178000.0
Rent And Landing Fees,1881300000.0,1581900000.0,1560063000.0,1252057000.0
Total Revenue,900685300000.0,958232700000.0,702463154000.0,674427348000.0
Operating Revenue,900685300000.0,958232700000.0,702463154000.0,674427348000.0
Net Policyholder Benefits And Claims,373145500000.0,377515200000.0,373583372000.0,311321110000.0
