,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-2810576621.748668,996455894.947188,-1317815874.933917,-4781733932.767957,
Tax Rate For Calcs,0.28361,0.275264,0.237444,0.274497,
Normalized EBITDA,345380000000.0,249540000000.0,244840000000.0,312660000000.0,
Total Unusual Items,-9910000000.0,3620000000.0,-5550000000.0,-17420000000.0,
Total Unusual Items Excluding Goodwill,-9910000000.0,3620000000.0,-5550000000.0,-17420000000.0,
Net Income From Continuing Operation Net Minority Interest,160010000000.0,101550000000.0,100970000000.0,142010000000.0,
Reconciled Depreciation,78810000000.0,75210000000.0,70860000000.0,67290000000.0,
Reconciled Cost Of Revenue,1576570000000.0,1462230000000.0,1526570000000.0,1287360000000.0,
EBITDA,335470000000.0,253160000000.0,239290000000.0,295240000000.0,
EBIT,256660000000.0,177950000000.0,168430000000.0,227950000000.0,
Net Interest Income,-23880000000.0,-30280000000.0,-30870000000.0,-30610000000.0,
Interest Expense,33290000000.0,37830000000.0,36020000000.0,32210000000.0,
Interest Income,9710000000.0,7860000000.0,5590000000.0,2250000000.0,
Normalized Income,167109423378.25134,98926455894.94719,105202184125.06609,154648266067.23206,
Net Income From Continuing And Discontinued Operation,160010000000.0,101550000000.0,100970000000.0,137300000000.0,
Total Expenses,2115480000000.0,1981030000000.0,2063950000000.0,1710390000000.0,
Rent Expense Supplemental,3770000000.0,3850000000.0,4610000000.0,3070000000.0,
Diluted Average Shares,2225134511.0,2224399602.0,2225807384.0,2227040020.0,
Basic Average Shares,2220893430.0,2221621353.0,2222884407.0,2224071351.0,
Diluted EPS,71.91,45.65,45.36,61.65,
Basic EPS,72.05,45.71,45.42,61.73,
Diluted NI Availto Com Stockholders,160010000000.0,101550000000.0,100970000000.0,137300000000.0,
Net Income Common Stockholders,160010000000.0,101550000000.0,100970000000.0,137300000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,160010000000.0,101550000000.0,100970000000.0,137300000000.0,
Minority Interests,-10000000.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,160020000000.0,101550000000.0,100970000000.0,137300000000.0,
Net Income Discontinuous Operations,,,0.0,-4710000000.0,-16990000000.0
Net Income Continuous Operations,160020000000.0,101550000000.0,100970000000.0,142010000000.0,
Tax Provision,63350000000.0,38570000000.0,31440000000.0,53730000000.0,
Pretax Income,223370000000.0,140120000000.0,132410000000.0,195740000000.0,
Other Non Operating Income Expenses,2360000000.0,760000000.0,2520000000.0,3450000000.0,
Special Income Charges,-11140000000.0,-2700000000.0,-2490000000.0,-3050000000.0,
Other Special Charges,1310000000.0,-900000000.0,410000000.0,400000000.0,
Write Off,9830000000.0,3600000000.0,2080000000.0,3100000000.0,
Impairment Of Capital Assets,2500000000.0,3600000000.0,110000000.0,1550000000.0,
Restructuring And Mergern Acquisition,8180000000.0,,0.0,-450000000.0,1310000000.0
Net Non Operating Interest Income Expense,-23880000000.0,-30280000000.0,-30870000000.0,-30610000000.0,
Total Other Finance Cost,300000000.0,310000000.0,440000000.0,650000000.0,
Interest Expense Non Operating,33290000000.0,37830000000.0,36020000000.0,32210000000.0,
Interest Income Non Operating,9710000000.0,7860000000.0,5590000000.0,2250000000.0,
Operating Income,254740000000.0,167040000000.0,155420000000.0,228490000000.0,
Operating Expense,538910000000.0,518800000000.0,537380000000.0,423030000000.0,
Other Operating Expenses,303840000000.0,294260000000.0,312660000000.0,224500000000.0,
Research And Development,9070000000.0,8480000000.0,7960000000.0,7160000000.0,
Selling General And Administration,85010000000.0,78110000000.0,83910000000.0,70960000000.0,
Selling And Marketing Expense,80330000000.0,72890000000.0,78860000000.0,66360000000.0,
General And Administrative Expense,4680000000.0,5220000000.0,5050000000.0,4600000000.0,
Rent And Landing Fees,3770000000.0,3850000000.0,4610000000.0,3070000000.0,
Gross Profit,793650000000.0,685840000000.0,692800000000.0,651520000000.0,
Cost Of Revenue,1576570000000.0,1462230000000.0,1526570000000.0,1287360000000.0,
Total Revenue,2370220000000.0,2148070000000.0,2219370000000.0,1938880000000.0,
Operating Revenue,2370220000000.0,2148070000000.0,2219370000000.0,1938880000000.0,
