,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,81109793.9462,63090722.725803,44090013.094598,25508711.894895
Tax Rate For Calcs,0.248871,0.248193,0.251331,0.250103
Normalized EBITDA,6722648000.0,5201164000.0,4305022000.0,4312045000.0
Total Unusual Items,325911000.0,254200000.0,175426000.0,101993000.0
Total Unusual Items Excluding Goodwill,325911000.0,254200000.0,175426000.0,101993000.0
Net Income From Continuing Operation Net Minority Interest,4701938000.0,3536406000.0,2852483000.0,2869469000.0
Reconciled Depreciation,777201000.0,704778000.0,602500000.0,516217000.0
Reconciled Cost Of Revenue,4183575000.0,3539494000.0,3060142000.0,2761393000.0
EBITDA,7048559000.0,5455364000.0,4480448000.0,4414038000.0
EBIT,6271358000.0,4750586000.0,3877948000.0,3897821000.0
Net Interest Income,107937000.0,67409000.0,13398000.0,-16065000.0
Interest Expense,84731000.0,82135000.0,76075000.0,71339000.0
Interest Income,192668000.0,149544000.0,89473000.0,55274000.0
Normalized Income,4457136793.9462,3345296722.725803,2721147013.094598,2792984711.894895
Net Income From Continuing And Discontinued Operation,4701938000.0,3536406000.0,2852483000.0,2869469000.0
Total Expenses,8477526000.0,7018588000.0,6107861000.0,5364572000.0
Rent Expense Supplemental,24244000.0,8776000.0,10111000.0,12538000.0
Diluted Average Shares,247404735.0,246664345.0,246399245.0,245644945.0
Basic Average Shares,246408520.0,245384940.0,244814250.0,244295040.0
Diluted EPS,19.006,14.336,11.576,11.682
Basic EPS,19.082,14.412,11.652,11.746
Diluted NI Availto Com Stockholders,4701938000.0,3536406000.0,2852483000.0,2869469000.0
Average Dilution Earnings,0.0,0.0,,
Net Income Common Stockholders,4701938000.0,3536406000.0,2852483000.0,2869469000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4701938000.0,3536406000.0,2852483000.0,2869469000.0
Minority Interests,54983000.0,26633000.0,6139000.0,0.0
Net Income Including Noncontrolling Interests,4646955000.0,3509773000.0,2846344000.0,2869469000.0
Net Income Continuous Operations,4646955000.0,3509773000.0,2846344000.0,2869469000.0
Tax Provision,1539672000.0,1158678000.0,955529000.0,957013000.0
Pretax Income,6186627000.0,4668451000.0,3801873000.0,3826482000.0
Other Non Operating Income Expenses,4890000.0,321000.0,2697000.0,8527000.0
Special Income Charges,-915000.0,-893000.0,4242000.0,-3355000.0
Other Special Charges,791000.0,-308000.0,-4242000.0,-2248000.0
Write Off,124000.0,1201000.0,0.0,5603000.0
Net Non Operating Interest Income Expense,107937000.0,67409000.0,13398000.0,-16065000.0
Interest Expense Non Operating,84731000.0,82135000.0,76075000.0,71339000.0
Interest Income Non Operating,192668000.0,149544000.0,89473000.0,55274000.0
Operating Income,5747307000.0,4346593000.0,3610411000.0,3732103000.0
Operating Expense,4293951000.0,3479094000.0,3047719000.0,2603179000.0
Other Operating Expenses,2411991000.0,1906300000.0,1558843000.0,1264513000.0
Depreciation And Amortization In Income Statement,777201000.0,704778000.0,602500000.0,516217000.0
Amortization,176376000.0,,,
Depreciation Income Statement,600825000.0,704778000.0,602500000.0,516217000.0
Selling General And Administration,559855000.0,417410000.0,348139000.0,347282000.0
Selling And Marketing Expense,27072000.0,28281000.0,31611000.0,17883000.0
General And Administrative Expense,532783000.0,389129000.0,316528000.0,329399000.0
Rent And Landing Fees,24244000.0,8776000.0,10111000.0,12538000.0
Gross Profit,10041258000.0,7825687000.0,6658130000.0,6335282000.0
Cost Of Revenue,4183575000.0,3539494000.0,3060142000.0,2761393000.0
Total Revenue,14224833000.0,11365181000.0,9718272000.0,9096675000.0
Operating Revenue,14224833000.0,11365181000.0,9718272000.0,9096675000.0
