,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,15379567.856446,6314239.2,45171600.0,-1343942.6
Tax Rate For Calcs,0.275511,0.261649,0.3,0.3562
Normalized EBITDA,5186945000.0,4844595000.0,3759575000.0,3311875000.0
Total Unusual Items,55822000.0,24137000.0,150572000.0,-3773000.0
Total Unusual Items Excluding Goodwill,55822000.0,24137000.0,150572000.0,-3773000.0
Net Income From Continuing Operation Net Minority Interest,2925745000.0,2818122000.0,1579183000.0,1287946000.0
Reconciled Depreciation,713400000.0,638300000.0,640837000.0,664543000.0
Reconciled Cost Of Revenue,20227937000.0,21014569000.0,21432172000.0,24273743000.0
EBITDA,5294100000.0,4844700000.0,3910147000.0,3308102000.0
EBIT,4529367000.0,4230410000.0,3269310000.0,2643559000.0
Net Interest Income,-617222000.0,-479300000.0,-564841000.0,-724963000.0
Interest Expense,491755000.0,414163000.0,492211000.0,646191000.0
Interest Income,11790000.0,25424000.0,4134000.0,10429000.0
Normalized Income,2885302567.856446,2800299239.2,1473782600.0,1290375057.4
Net Income From Continuing And Discontinued Operation,2925745000.0,2818122000.0,1579183000.0,1287946000.0
Total Expenses,33989959000.0,35771714000.0,34891501000.0,40638155000.0
Rent Expense Supplemental,123794000.0,114664000.0,113516000.0,94708000.0
Diluted Average Shares,41644500.0,41644500.0,41644500.0,41644500.0
Basic Average Shares,41644500.0,41644500.0,41644500.0,41644500.0
Diluted EPS,70.255256,67.670929,37.920566,30.927157
Basic EPS,70.255256,67.670929,37.920566,30.927157
Diluted NI Availto Com Stockholders,2925745000.0,2818122000.0,1579183000.0,1287946000.0
Net Income Common Stockholders,2925745000.0,2818122000.0,1579183000.0,1287946000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2925745000.0,2818122000.0,1579183000.0,1287946000.0
Minority Interests,540000.0,393000.0,273000.0,2062000.0
Net Income Including Noncontrolling Interests,2925205000.0,2817729000.0,1578910000.0,1285884000.0
Net Income Discontinuous Operations,0.0,0.0,0.0,0.0
Net Income Continuous Operations,2925205000.0,2817729000.0,1578910000.0,1285884000.0
Tax Provision,1112406000.0,998518000.0,1198189000.0,711484000.0
Pretax Income,4037612000.0,3816247000.0,2777099000.0,1997368000.0
Other Non Operating Income Expenses,81267000.0,320941000.0,27904000.0,35954000.0
Special Income Charges,55822000.0,24137000.0,150572000.0,-3773000.0
Other Special Charges,-55822000.0,-24137000.0,-150572000.0,3773000.0
Net Non Operating Interest Income Expense,-617222000.0,-479300000.0,-564841000.0,-724963000.0
Total Other Finance Cost,137257000.0,90561000.0,76764000.0,89201000.0
Interest Expense Non Operating,491755000.0,414163000.0,492211000.0,646191000.0
Interest Income Non Operating,11790000.0,25424000.0,4134000.0,10429000.0
Operating Income,4402384000.0,3882076000.0,3105798000.0,2736722000.0
Operating Expense,13762022000.0,14757145000.0,13459329000.0,16364412000.0
Other Operating Expenses,4780890000.0,5731441000.0,4261167000.0,6321919000.0
Depreciation And Amortization In Income Statement,713379000.0,638322000.0,640837000.0,664543000.0
Amortization,100597000.0,87695000.0,80622000.0,78329000.0
Depreciation Income Statement,612782000.0,550627000.0,560215000.0,586214000.0
Selling General And Administration,687771000.0,647730000.0,1008989000.0,673555000.0
Selling And Marketing Expense,527394000.0,504864000.0,879805000.0,545674000.0
General And Administrative Expense,160377000.0,142866000.0,129184000.0,127881000.0
Rent And Landing Fees,123794000.0,114664000.0,113516000.0,94708000.0
Gross Profit,18164406000.0,18639221000.0,16565127000.0,19101134000.0
Cost Of Revenue,20227937000.0,21014569000.0,21432172000.0,24273743000.0
Total Revenue,38392343000.0,39653790000.0,37997299000.0,43374877000.0
Operating Revenue,38392343000.0,39653790000.0,37997299000.0,43374877000.0
