,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,4902471.441071,-5996707.653505,-2097754.224593,0.0
Tax Rate For Calcs,0.108792,0.075132,0.073577,0.024182
Normalized EBITDA,7052789000.0,3935295000.0,2423938000.0,1218751000.0
Total Unusual Items,45063000.0,-79816000.0,-28511000.0,0.0
Total Unusual Items Excluding Goodwill,45063000.0,-79816000.0,-28511000.0,0.0
Net Income From Continuing Operation Net Minority Interest,5082271000.0,3129688000.0,2007587000.0,1112725000.0
Reconciled Depreciation,765399000.0,309419000.0,184933000.0,72509000.0
Reconciled Cost Of Revenue,9860215000.0,9647278000.0,10286236000.0,5738712000.0
EBITDA,7097852000.0,3855479000.0,2395427000.0,1218751000.0
EBIT,6332453000.0,3546060000.0,2210494000.0,1146242000.0
Net Interest Income,55953000.0,295518000.0,90709000.0,-6658000.0
Interest Expense,277219000.0,25320000.0,5607000.0,6658000.0
Interest Income,523388000.0,371136000.0,116446000.0,54078000.0
Normalized Income,5042110471.441071,3203507292.346495,2034000245.775407,1112725000.0
Net Income From Continuing And Discontinued Operation,5082271000.0,3129688000.0,2007587000.0,1112725000.0
Total Expenses,16205193000.0,13463004000.0,13038523000.0,7502145000.0
Rent Expense Supplemental,149931000.0,250982000.0,169054000.0,136468000.0
Diluted Average Shares,412328567.0,411416326.0,410603425.0,410599631.0
Basic Average Shares,411740908.0,411416326.0,410603425.0,299925876.0
Diluted EPS,12.33,7.6,4.89,2.71
Basic EPS,12.34,7.6,4.89,3.71
Diluted NI Availto Com Stockholders,5082271000.0,3129688000.0,2007587000.0,1112725000.0
Net Income Common Stockholders,5082271000.0,3129688000.0,2007587000.0,1112725000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,5082271000.0,3129688000.0,2007587000.0,1112725000.0
Minority Interests,-314205000.0,-126533000.0,-35071000.0,698000.0
Net Income Including Noncontrolling Interests,5396476000.0,3256221000.0,2042658000.0,1112027000.0
Net Income Continuous Operations,5396476000.0,3256221000.0,2042658000.0,1112027000.0
Tax Provision,658758000.0,264519000.0,162229000.0,27557000.0
Pretax Income,6055234000.0,3520740000.0,2204887000.0,1139584000.0
Other Non Operating Income Expenses,183859000.0,23790000.0,90337000.0,149490000.0
Special Income Charges,-3550000.0,-84248000.0,-32432000.0,0.0
Other Special Charges,-1592000.0,-23000.0,24559000.0,1326000.0
Write Off,5142000.0,84271000.0,7873000.0,104062000.0
Net Non Operating Interest Income Expense,55953000.0,295518000.0,90709000.0,-6658000.0
Total Other Finance Cost,190216000.0,50298000.0,20130000.0,13821000.0
Interest Expense Non Operating,277219000.0,25320000.0,5607000.0,6658000.0
Interest Income Non Operating,523388000.0,371136000.0,116446000.0,54078000.0
Operating Income,5727826000.0,3305136000.0,2123365000.0,996752000.0
Operating Expense,6344978000.0,3815726000.0,2752287000.0,1763433000.0
Other Operating Expenses,1493669000.0,734592000.0,497751000.0,932951000.0
Depreciation And Amortization In Income Statement,765399000.0,309419000.0,184933000.0,72509000.0
Amortization,145593000.0,121773000.0,72165000.0,15265000.0
Depreciation Income Statement,619806000.0,187646000.0,112768000.0,72509000.0
Selling General And Administration,697902000.0,436342000.0,502277000.0,312468000.0
Selling And Marketing Expense,80776000.0,39007000.0,35081000.0,55713000.0
General And Administrative Expense,617126000.0,397335000.0,467196000.0,256755000.0
Rent And Landing Fees,149931000.0,250982000.0,169054000.0,136468000.0
Gross Profit,12072804000.0,7120862000.0,4875652000.0,2760185000.0
Cost Of Revenue,9860215000.0,9647278000.0,10286236000.0,5738712000.0
Total Revenue,21933019000.0,16768140000.0,15161888000.0,8498897000.0
Operating Revenue,21933019000.0,16768140000.0,15161888000.0,8498897000.0
