,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,1237625.888402,1259383.411391,2638591.913369,-2395916.261623
Tax Rate For Calcs,0.25155,0.255453,0.254936,0.256797
Normalized EBITDA,3871990000.0,3348240000.0,2956210000.0,2505140000.0
Total Unusual Items,4920000.0,4930000.0,10350000.0,-9330000.0
Total Unusual Items Excluding Goodwill,4920000.0,4930000.0,10350000.0,-9330000.0
Net Income From Continuing Operation Net Minority Interest,2474750000.0,2087330000.0,1827410000.0,1493890000.0
Reconciled Depreciation,543240000.0,496780000.0,452610000.0,435340000.0
Reconciled Cost Of Revenue,15074130000.0,13625680000.0,10663280000.0,8500520000.0
EBITDA,3876910000.0,3353170000.0,2966560000.0,2495810000.0
EBIT,3333670000.0,2856390000.0,2513950000.0,2060470000.0
Net Interest Income,212300000.0,110370000.0,132540000.0,145360000.0
Interest Expense,27170000.0,52900000.0,61260000.0,50400000.0
Interest Income,239470000.0,163270000.0,193800000.0,195760000.0
Normalized Income,2471067625.888402,2083659383.411391,1819698591.913369,1500824083.738377
Net Income From Continuing And Discontinued Operation,2474750000.0,2087330000.0,1827410000.0,1493890000.0
Total Expenses,22367010000.0,19874560000.0,16051200000.0,13138150000.0
Diluted Average Shares,174039220.0,174039220.0,174039220.0,174039220.0
Basic Average Shares,174039220.0,174039220.0,174039220.0,174039220.0
Diluted EPS,14.22,11.99,10.5,8.584
Basic EPS,14.22,11.99,10.5,8.584
Diluted NI Availto Com Stockholders,2474750000.0,2087330000.0,1827410000.0,1493890000.0
Net Income Common Stockholders,2474750000.0,2087330000.0,1827410000.0,1493890000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2474750000.0,2087330000.0,1827410000.0,1493890000.0
Net Income Including Noncontrolling Interests,2474750000.0,2087330000.0,1827410000.0,1493890000.0
Net Income Continuous Operations,2474750000.0,2087330000.0,1827410000.0,1493890000.0
Tax Provision,831750000.0,716160000.0,625280000.0,516180000.0
Pretax Income,3306500000.0,2803490000.0,2452690000.0,2010070000.0
Other Non Operating Income Expenses,58100000.0,92910000.0,79610000.0,53590000.0
Special Income Charges,6320000.0,2210000.0,13490000.0,-3690000.0
Other Special Charges,-6320000.0,-2210000.0,-13490000.0,3690000.0
Net Non Operating Interest Income Expense,212300000.0,110370000.0,132540000.0,145360000.0
Interest Expense Non Operating,27170000.0,52900000.0,61260000.0,50400000.0
Interest Income Non Operating,239470000.0,163270000.0,193800000.0,195760000.0
Operating Income,2833550000.0,2442430000.0,2031500000.0,1672430000.0
Operating Expense,7292880000.0,6248880000.0,5387920000.0,4637630000.0
Other Operating Expenses,2990490000.0,2544050000.0,2013600000.0,1766520000.0
Depreciation And Amortization In Income Statement,543240000.0,496780000.0,452610000.0,435340000.0
Amortization,28180000.0,12860000.0,9410000.0,9740000.0
Depreciation Income Statement,515060000.0,483920000.0,443200000.0,425600000.0
Selling General And Administration,754260000.0,666610000.0,619640000.0,444350000.0
Selling And Marketing Expense,630320000.0,556270000.0,532990000.0,382840000.0
General And Administrative Expense,123940000.0,110340000.0,86650000.0,61510000.0
Gross Profit,10126430000.0,8691310000.0,7419420000.0,6310060000.0
Cost Of Revenue,15074130000.0,13625680000.0,10663280000.0,8500520000.0
Total Revenue,25200560000.0,22316990000.0,18082700000.0,14810580000.0
Operating Revenue,25200560000.0,22316990000.0,18082700000.0,14810580000.0
