,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,1882204.570792,-50751.879699,-210000.0,17141.399023,
Tax Rate For Calcs,0.00432,0.014098,0.3,0.171414,
Normalized EBITDA,1283500000.0,2041400000.0,1939000000.0,1738738000.0,
Total Unusual Items,435700000.0,-3600000.0,-700000.0,100000.0,
Total Unusual Items Excluding Goodwill,435700000.0,-3600000.0,-700000.0,100000.0,
Net Income From Continuing Operation Net Minority Interest,2143500000.0,1993100000.0,1952900000.0,1427135000.0,
Reconciled Depreciation,19600000.0,20700000.0,20200000.0,19661000.0,
Reconciled Cost Of Revenue,61500000.0,143400000.0,183100000.0,167143000.0,
EBITDA,1719200000.0,2037800000.0,1938300000.0,1738838000.0,
EBIT,1699600000.0,2017100000.0,1918100000.0,1719177000.0,
Net Interest Income,10500000.0,100000.0,10000000.0,2452000.0,
Interest Income,10500000.0,100000.0,10000000.0,2452000.0,
Normalized Income,1709682204.570792,1996649248.120301,1953390000.0,1427052141.399023,
Net Income From Continuing And Discontinued Operation,2143500000.0,1993100000.0,1952900000.0,1427135000.0,
Total Expenses,129000000.0,207900000.0,242500000.0,219065000.0,
Rent Expense Supplemental,,,45000.0,0.0,
Diluted Average Shares,11428568.0,11428568.0,11428568.0,11428568.0,
Basic Average Shares,11428568.0,11428568.0,11428568.0,11428568.0,
Diluted EPS,187.6,174.4,170.9,124.87,
Basic EPS,187.6,174.4,170.9,124.87,
Diluted NI Availto Com Stockholders,2143500000.0,1993100000.0,1952900000.0,1427135000.0,
Net Income Common Stockholders,2143500000.0,1993100000.0,1952900000.0,1427135000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,2143500000.0,1993100000.0,1952900000.0,1427135000.0,
Net Income Including Noncontrolling Interests,2143500000.0,1993100000.0,1952900000.0,1427135000.0,
Net Income Continuous Operations,2143500000.0,1993100000.0,1952900000.0,1427135000.0,
Tax Provision,9300000.0,28500000.0,-22100000.0,295239000.0,
Pretax Income,2152800000.0,2021600000.0,1930800000.0,1722374000.0,
Other Non Operating Income Expenses,7000000.0,8000000.0,3400000.0,645000.0,
Special Income Charges,435700000.0,-3600000.0,-700000.0,100000.0,
Other Special Charges,-576800000.0,,1000.0,-106000.0,-747000.0
Write Off,300000.0,3600000.0,700000.0,,
Impairment Of Capital Assets,0.0,0.0,0.0,6000.0,
Restructuring And Mergern Acquisition,140800000.0,0.0,,,
Net Non Operating Interest Income Expense,10500000.0,100000.0,10000000.0,2452000.0,
Interest Income Non Operating,10500000.0,100000.0,10000000.0,2452000.0,
Operating Income,1699600000.0,2017100000.0,1918100000.0,1719177000.0,
Operating Expense,67500000.0,64500000.0,59400000.0,51922000.0,
Other Operating Expenses,35800000.0,32900000.0,31100000.0,26694000.0,
Depreciation And Amortization In Income Statement,19600000.0,20700000.0,20200000.0,19661000.0,
Depreciation Income Statement,19600000.0,20700000.0,20200000.0,19661000.0,
Selling General And Administration,9200000.0,6400000.0,4300000.0,5000000.0,
General And Administrative Expense,9200000.0,6400000.0,4300000.0,5000000.0,
Rent And Landing Fees,,,45000.0,0.0,
Gross Profit,1767100000.0,2081600000.0,1977500000.0,1771099000.0,
Cost Of Revenue,61500000.0,143400000.0,183100000.0,167143000.0,
Total Revenue,1828600000.0,2225000000.0,2160600000.0,1938242000.0,
Operating Revenue,1828600000.0,2225000000.0,2160600000.0,1938242000.0,
