,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,132570363.202516,147618908.320692,-33163018.972069,134515904.356605,
Tax Rate For Calcs,0.335536,0.360134,0.355445,0.318758,
Normalized EBITDA,14230500000.0,10345500000.0,17287300000.0,18234700000.0,
Total Unusual Items,395100000.0,409900000.0,-93300000.0,422000000.0,
Total Unusual Items Excluding Goodwill,395100000.0,409900000.0,-93300000.0,422000000.0,
Net Income From Continuing Operation Net Minority Interest,6042700000.0,4471000000.0,9108400000.0,10673500000.0,
Reconciled Depreciation,4101700000.0,3029300000.0,2601600000.0,2379500000.0,
Reconciled Cost Of Revenue,84771900000.0,79596500000.0,81787300000.0,63162800000.0,
EBITDA,14625600000.0,10755400000.0,17194000000.0,18656700000.0,
EBIT,10523900000.0,7726100000.0,14592400000.0,16277200000.0,
Net Interest Income,-933300000.0,-417300000.0,36700000.0,-298900000.0,
Interest Expense,1429800000.0,738700000.0,461100000.0,627400000.0,
Interest Income,553900000.0,353800000.0,529300000.0,374300000.0,
Normalized Income,5780170363.202516,4208718908.320692,9168536981.027931,10386015904.356606,
Net Income From Continuing And Discontinued Operation,6042700000.0,4471000000.0,9108400000.0,10673500000.0,
Total Expenses,110311600000.0,101576900000.0,100631400000.0,80087700000.0,
Rent Expense Supplemental,169800000.0,116000000.0,145300000.0,161700000.0,
Diluted Average Shares,155942296.0,155942296.0,155942296.0,155942296.0,
Basic Average Shares,155942296.0,155942296.0,155942296.0,155942296.0,
Diluted EPS,38.75,28.67,58.41,68.45,
Basic EPS,38.75,28.67,58.41,68.45,
Diluted NI Availto Com Stockholders,6042700000.0,4471000000.0,9108400000.0,10673500000.0,
Net Income Common Stockholders,6042700000.0,4471000000.0,9108400000.0,10673500000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,6042700000.0,4471000000.0,9108400000.0,10673500000.0,
Minority Interests,,,,0.0,-7100000.0
Net Income Including Noncontrolling Interests,6042700000.0,4471000000.0,9108400000.0,10673500000.0,
Net Income Continuous Operations,6042700000.0,4471000000.0,9108400000.0,10673500000.0,
Tax Provision,3051400000.0,2516400000.0,5022900000.0,4988500000.0,
Pretax Income,9094100000.0,6987400000.0,14131300000.0,15649800000.0,
Other Non Operating Income Expenses,10600000.0,7800000.0,8000000.0,9900000.0,
Special Income Charges,-52500000.0,-4600000.0,-385100000.0,119400000.0,
Other Special Charges,49600000.0,1800000.0,-122000000.0,-124900000.0,
Write Off,2900000.0,2800000.0,507100000.0,5500000.0,
Net Non Operating Interest Income Expense,-933300000.0,-417300000.0,36700000.0,-298900000.0,
Total Other Finance Cost,57400000.0,32400000.0,31500000.0,45800000.0,
Interest Expense Non Operating,1429800000.0,738700000.0,461100000.0,627400000.0,
Interest Income Non Operating,553900000.0,353800000.0,529300000.0,374300000.0,
Operating Income,9643300000.0,7074300000.0,14161900000.0,15642800000.0,
Operating Expense,25539700000.0,21980400000.0,18844100000.0,16924900000.0,
Other Operating Expenses,6185300000.0,4457000000.0,3333700000.0,3081100000.0,
Depreciation And Amortization In Income Statement,4101700000.0,3029300000.0,2601600000.0,2379500000.0,
Amortization,36500000.0,35900000.0,36600000.0,48500000.0,
Depreciation Income Statement,4065200000.0,2993400000.0,2565000000.0,2331000000.0,
Selling General And Administration,5577200000.0,5241900000.0,4720500000.0,4096700000.0,
Selling And Marketing Expense,5234500000.0,4916800000.0,4409500000.0,3807700000.0,
General And Administrative Expense,342700000.0,325100000.0,311000000.0,289000000.0,
Rent And Landing Fees,169800000.0,116000000.0,145300000.0,161700000.0,
Gross Profit,35183000000.0,29054700000.0,33006000000.0,32567700000.0,
Cost Of Revenue,84771900000.0,79596500000.0,81787300000.0,63162800000.0,
Total Revenue,119954900000.0,108651200000.0,114793300000.0,95730500000.0,
Operating Revenue,119954900000.0,108651200000.0,114793300000.0,95730500000.0,
