,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,313213836.0,123015002.0,28142412.0,-161756736.005399,
Tax Rate For Calcs,0.2454,0.2386,0.2414,0.247895,
Normalized EBITDA,6405280000.0,4364660000.0,3162170000.0,3503290000.0,
Total Unusual Items,1284320000.0,515570000.0,116580000.0,-652520000.0,
Total Unusual Items Excluding Goodwill,1276340000.0,515570000.0,116580000.0,-645050000.0,
Net Income From Continuing Operation Net Minority Interest,4785330000.0,2794060000.0,2046540000.0,2050410000.0,
Reconciled Depreciation,1017130000.0,878700000.0,439130000.0,98770000.0,
Reconciled Cost Of Revenue,21609770000.0,15702320000.0,9011700000.0,5035490000.0,
EBITDA,7681620000.0,4004650000.0,3278750000.0,2858240000.0,
EBIT,5012970000.0,3125950000.0,2839620000.0,2759470000.0,
Net Interest Income,,-38750000.0,45130000.0,254880000.0,23290000.0
Interest Expense,331310000.0,345130000.0,156780000.0,33240000.0,
Interest Income,,344350000.0,230310000.0,295560000.0,60320000.0
Normalized Income,3822203836.0,2401505002.0,1958102412.0,2541173263.994601,
Net Income From Continuing And Discontinued Operation,4785330000.0,2794060000.0,2046540000.0,2050410000.0,
Total Expenses,23922150000.0,17651850000.0,10751530000.0,5741940000.0,
Rent Expense Supplemental,87450000.0,41970000.0,30450000.0,28420000.0,
Diluted Average Shares,829346620.0,831565476.0,805803019.0,742214724.0,
Basic Average Shares,825056897.0,824893735.0,803695385.0,734300176.0,
Diluted EPS,5.77,3.36,2.54,2.7625,
Basic EPS,5.8,3.39,2.55,2.7925,
Diluted NI Availto Com Stockholders,4785330000.0,2794060000.0,2046540000.0,2050410000.0,
Net Income Common Stockholders,4785330000.0,2794060000.0,2046540000.0,2050410000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,4785330000.0,2794060000.0,2046540000.0,2050410000.0,
Net Income Including Noncontrolling Interests,4785330000.0,2794060000.0,2046540000.0,2050410000.0,
Net Income Continuous Operations,4785330000.0,2794060000.0,2046540000.0,2050410000.0,
Tax Provision,1547850000.0,862340000.0,636300000.0,675820000.0,
Pretax Income,6333180000.0,3656400000.0,2682840000.0,2726230000.0,
Other Non Operating Income Expenses,30150000.0,6950000.0,8680000.0,4010000.0,
Special Income Charges,-1016140000.0,-915140000.0,-654730000.0,-1058700000.0,
Other Special Charges,71500000.0,-2890000.0,1070000.0,1020000.0,
Write Off,-642610000.0,915480000.0,651900000.0,880200000.0,
Impairment Of Capital Assets,,2550000.0,1760000.0,0.0,
Net Non Operating Interest Income Expense,,-38750000.0,45130000.0,254880000.0,23290000.0
Total Other Finance Cost,59410000.0,37970000.0,28400000.0,7440000.0,
Interest Expense Non Operating,331310000.0,345130000.0,156780000.0,33240000.0,
Interest Income Non Operating,296910000.0,344350000.0,230310000.0,295560000.0,
Operating Income,5012970000.0,3169720000.0,2506150000.0,3115700000.0,
Operating Expense,3451380000.0,2854690000.0,1739830000.0,706450000.0,
Other Operating Expenses,1686160000.0,1243700000.0,680850000.0,343830000.0,
Depreciation And Amortization In Income Statement,1017130000.0,878700000.0,439130000.0,98770000.0,
Depreciation Income Statement,1017130000.0,878700000.0,439130000.0,98770000.0,
Selling General And Administration,692830000.0,662360000.0,483870000.0,293440000.0,
Selling And Marketing Expense,128960000.0,199650000.0,91130000.0,29090000.0,
General And Administrative Expense,563870000.0,462710000.0,392740000.0,264350000.0,
Rent And Landing Fees,87450000.0,41970000.0,30450000.0,28420000.0,
Gross Profit,7725150000.0,6024410000.0,4245980000.0,3822150000.0,
Cost Of Revenue,21609770000.0,15702320000.0,9011700000.0,5035490000.0,
Total Revenue,29334920000.0,20821570000.0,13257680000.0,8857640000.0,
Operating Revenue,29334920000.0,20821570000.0,13257680000.0,8857640000.0,
