,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,953652540.0,-568870020.0,-168596750.0,-438087760.0,
Tax Rate For Calcs,0.1511,0.1971,0.0175,0.1336,
Normalized EBITDA,194640900000.0,169823200000.0,124320700000.0,116742500000.0,
Total Unusual Items,6311400000.0,-2886200000.0,-9634100000.0,-3279100000.0,
Total Unusual Items Excluding Goodwill,6311400000.0,-2886200000.0,-9634100000.0,-3279100000.0,
Net Income From Continuing Operation Net Minority Interest,110923100000.0,85658000000.0,53088500000.0,48860300000.0,
Reconciled Depreciation,43789300000.0,38884600000.0,34247100000.0,30993000000.0,
Reconciled Cost Of Revenue,120909500000.0,113117900000.0,90617600000.0,70694000000.0,
EBITDA,200952300000.0,166937000000.0,114686600000.0,113463400000.0,
EBIT,157163000000.0,128052400000.0,80439500000.0,82470400000.0,
Net Interest Income,-20971400000.0,-19209500000.0,-13491900000.0,-6231300000.0,
Interest Expense,26866800000.0,27115100000.0,25570600000.0,25299000000.0,
Interest Income,6879800000.0,8601900000.0,12462800000.0,19407200000.0,
Normalized Income,105565352540.0,87975329980.0,62554003250.0,51701312240.0,
Net Income From Continuing And Discontinued Operation,110923100000.0,85658000000.0,53088500000.0,48860300000.0,
Total Expenses,163569600000.0,145573600000.0,113391600000.0,95332100000.0,
Rent Expense Supplemental,1333000000.0,2871100000.0,1344500000.0,181600000.0,
Diluted Average Shares,2160138945.0,2160138945.0,2160138945.0,2159645794.0,
Basic Average Shares,2160138945.0,2160138945.0,2160138945.0,2159645794.0,
Diluted EPS,51.35,37.55,24.58,22.62,
Basic EPS,51.35,37.55,24.58,22.62,
Diluted NI Availto Com Stockholders,110923100000.0,81106400000.0,53088500000.0,48860300000.0,
Net Income Common Stockholders,110923100000.0,81106400000.0,53088500000.0,48860300000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Preferred Stock Dividends,0.0,0.0,0.0,0.0,
Net Income,110923100000.0,81106400000.0,53088500000.0,48860300000.0,
Minority Interests,310500000.0,66500000.0,-820000000.0,-671500000.0,
Net Income Including Noncontrolling Interests,110612600000.0,81039900000.0,53908500000.0,49531800000.0,
Net Income Extraordinary,0.0,-4551600000.0,0.0,,
Net Income Continuous Operations,110612600000.0,85591500000.0,53908500000.0,49531800000.0,
Tax Provision,19683600000.0,15345800000.0,960400000.0,7639600000.0,
Pretax Income,130296200000.0,100937300000.0,54868900000.0,57171400000.0,
Other Non Operating Income Expenses,2646700000.0,2151000000.0,1249300000.0,729800000.0,
Special Income Charges,3621700000.0,-3648100000.0,-12130600000.0,-3490100000.0,
Other Special Charges,-4662000000.0,1489100000.0,12130600000.0,3490100000.0,
Write Off,,,,18300000.0,24900000.0
Restructuring And Mergern Acquisition,1040300000.0,2159000000.0,,,
Net Non Operating Interest Income Expense,-20971400000.0,-19209500000.0,-13491900000.0,-6231300000.0,
Total Other Finance Cost,984400000.0,696300000.0,384100000.0,339500000.0,
Interest Expense Non Operating,26866800000.0,27115100000.0,25570600000.0,25299000000.0,
Interest Income Non Operating,6879800000.0,8601900000.0,12462800000.0,19407200000.0,
Operating Income,141183700000.0,121532000000.0,95127500000.0,74458700000.0,
Operating Expense,42660100000.0,32455700000.0,22774000000.0,24638100000.0,
Other Operating Expenses,25125800000.0,20222000000.0,16170600000.0,22912400000.0,
Selling General And Administration,16138200000.0,12115700000.0,6650900000.0,3927200000.0,
Selling And Marketing Expense,9642600000.0,2878600000.0,2525700000.0,253000000.0,
General And Administrative Expense,6495600000.0,9237100000.0,4125200000.0,3674200000.0,
Gross Profit,183843800000.0,153987700000.0,117901500000.0,99096800000.0,
Cost Of Revenue,120909500000.0,113117900000.0,90617600000.0,70694000000.0,
Total Revenue,304753300000.0,267105600000.0,208519100000.0,169790800000.0,
Operating Revenue,304753300000.0,267105600000.0,208519100000.0,169790800000.0,
