,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-6679200.0,1293188.981534,204755.038695,43314.355472,
Tax Rate For Calcs,0.3,0.038356,0.019184,0.142952,
Normalized EBITDA,-360429000.0,9425485000.0,2357052000.0,709966000.0,
Total Unusual Items,18223922000.0,33715000.0,10673000.0,303000.0,
Total Unusual Items Excluding Goodwill,18223922000.0,33715000.0,10673000.0,303000.0,
Net Income From Continuing Operation Net Minority Interest,7553030000.0,3011713000.0,-359002000.0,-1578929000.0,
Reconciled Depreciation,1472930000.0,1149574000.0,813478000.0,702665000.0,
Reconciled Cost Of Revenue,41865774000.0,39691198000.0,10675669000.0,3252312000.0,
EBITDA,17863493000.0,9459200000.0,2367725000.0,710269000.0,
EBIT,16390563000.0,8309626000.0,1554247000.0,7604000.0,
Net Interest Income,-782640000.0,-2044620000.0,-2151544000.0,-1829192000.0,
Interest Expense,1693201000.0,2216237000.0,2176680000.0,1849891000.0,
Interest Income,1074045000.0,218396000.0,76446000.0,62302000.0,
Normalized Income,-5203715400.0,2979291188.981534,-369470244.961305,-1579188685.644528,
Net Income From Continuing And Discontinued Operation,7553030000.0,3011713000.0,-359002000.0,-1578929000.0,
Total Expenses,52152411000.0,42637973000.0,12882378000.0,4889903000.0,
Rent Expense Supplemental,30949000.0,5812000.0,3622000.0,7669000.0,
Diluted Average Shares,313456886.0,268248356.0,263917000.0,244310863.0,
Basic Average Shares,313456886.0,268248356.0,263917000.0,244310863.0,
Diluted EPS,24.095913,11.227331,-2.52,-6.462787,
Basic EPS,24.095913,11.227331,-2.52,-6.462787,
Diluted NI Availto Com Stockholders,7553030000.0,3011713000.0,-359002000.0,-1578929000.0,
Net Income Common Stockholders,7553030000.0,3011713000.0,-359002000.0,-1578929000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,7553030000.0,3011713000.0,-359002000.0,-1578929000.0,
Minority Interests,-1191021000.0,-2847955000.0,251490000.0,,
Net Income Including Noncontrolling Interests,8744051000.0,5859668000.0,-610492000.0,-1578929000.0,
Net Income Continuous Operations,8744051000.0,5859668000.0,-610492000.0,-1578929000.0,
Tax Provision,5953311000.0,233721000.0,-11941000.0,-263358000.0,
Pretax Income,14697362000.0,6093389000.0,-622433000.0,-1842287000.0,
Other Non Operating Income Expenses,487518000.0,919440000.0,353178000.0,333861000.0,
Special Income Charges,18061142000.0,-6814000.0,-131000.0,-1801000.0,
Other Special Charges,-18061142000.0,6814000.0,131000.0,1801000.0,
Write Off,,954000.0,0.0,,0.0
Net Non Operating Interest Income Expense,-782640000.0,-2044620000.0,-2151544000.0,-1829192000.0,
Total Other Finance Cost,163484000.0,46779000.0,51310000.0,41603000.0,
Interest Expense Non Operating,1693201000.0,2216237000.0,2176680000.0,1849891000.0,
Interest Income Non Operating,1074045000.0,218396000.0,76446000.0,62302000.0,
Operating Income,-3131331000.0,7185273000.0,1159174000.0,-350701000.0,
Operating Expense,10286637000.0,2946775000.0,2206709000.0,1637591000.0,
Other Operating Expenses,6667413000.0,525998000.0,758672000.0,398268000.0,
Depreciation And Amortization In Income Statement,1472930000.0,1149574000.0,813478000.0,702665000.0,
Depreciation Income Statement,1472930000.0,1149574000.0,813478000.0,702665000.0,
Research And Development,155006000.0,435155000.0,90111000.0,118673000.0,
Selling General And Administration,1037087000.0,395708000.0,162569000.0,100422000.0,
Selling And Marketing Expense,100931000.0,176218000.0,29245000.0,9657000.0,
General And Administrative Expense,936156000.0,219490000.0,133324000.0,90765000.0,
Rent And Landing Fees,30949000.0,5812000.0,3622000.0,7669000.0,
Gross Profit,7155306000.0,10132048000.0,3365883000.0,1286890000.0,
Cost Of Revenue,41865774000.0,39691198000.0,10675669000.0,3252312000.0,
Total Revenue,49021080000.0,49823246000.0,14041552000.0,4539202000.0,
Operating Revenue,49021080000.0,49823246000.0,14041552000.0,4539202000.0,
