,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,55678487.50144,34345808.50522,37058748.524203,-82523570.633821,
Tax Rate For Calcs,0.273068,0.233486,0.270897,0.253919,
Normalized EBITDA,8941800000.0,8889100000.0,9558500000.0,10271300000.0,
Total Unusual Items,203900000.0,147100000.0,136800000.0,-325000000.0,
Total Unusual Items Excluding Goodwill,203900000.0,147100000.0,136800000.0,-325000000.0,
Net Income From Continuing Operation Net Minority Interest,2524200000.0,3010100000.0,3705300000.0,3822100000.0,
Reconciled Depreciation,4849400000.0,4328600000.0,3944800000.0,3953700000.0,
Reconciled Cost Of Revenue,47365800000.0,43076800000.0,41615700000.0,33899000000.0,
EBITDA,9145700000.0,9036200000.0,9695300000.0,9946300000.0,
EBIT,4296300000.0,4707600000.0,5750500000.0,5992600000.0,
Net Interest Income,-748200000.0,-638300000.0,-589000000.0,-753300000.0,
Interest Expense,823900000.0,780600000.0,668500000.0,869700000.0,
Interest Income,75700000.0,142300000.0,79500000.0,116400000.0,
Normalized Income,2375978487.50144,2897345808.50522,3605558748.524203,4064576429.366179,
Net Income From Continuing And Discontinued Operation,2524200000.0,3010100000.0,3705300000.0,3822100000.0,
Total Expenses,53172800000.0,48389000000.0,45978600000.0,37981300000.0,
Rent Expense Supplemental,687700000.0,567500000.0,521400000.0,402500000.0,
Diluted Average Shares,23727934.0,23727934.0,23727934.0,23727934.0,
Basic Average Shares,23727934.0,23727934.0,23727934.0,23727934.0,
Diluted EPS,106.38,126.86,156.16,161.08,
Basic EPS,106.38,126.86,156.16,161.08,
Diluted NI Availto Com Stockholders,2524200000.0,3010100000.0,3705300000.0,3822100000.0,
Net Income Common Stockholders,2524200000.0,3010100000.0,3705300000.0,3822100000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,2524200000.0,3010100000.0,3705300000.0,3822100000.0,
Net Income Including Noncontrolling Interests,2524200000.0,3010100000.0,3705300000.0,3822100000.0,
Net Income Continuous Operations,2524200000.0,3010100000.0,3705300000.0,3822100000.0,
Tax Provision,948200000.0,916900000.0,1376700000.0,1300800000.0,
Pretax Income,3472400000.0,3927000000.0,5082000000.0,5122900000.0,
Other Non Operating Income Expenses,40900000.0,160500000.0,34000000.0,101600000.0,
Special Income Charges,-41600000.0,-7400000.0,-32500000.0,-389600000.0,
Other Special Charges,21700000.0,-16300000.0,-600000.0,360600000.0,
Write Off,19900000.0,23700000.0,33100000.0,29000000.0,
Restructuring And Mergern Acquisition,,,,0.0,-83200000.0
Net Non Operating Interest Income Expense,-748200000.0,-638300000.0,-589000000.0,-753300000.0,
Interest Expense Non Operating,823900000.0,780600000.0,668500000.0,869700000.0,
Interest Income Non Operating,75700000.0,142300000.0,79500000.0,116400000.0,
Operating Income,4029000000.0,4289300000.0,5743600000.0,6123600000.0,
Operating Expense,5807000000.0,5312200000.0,4362900000.0,4082300000.0,
Other Operating Expenses,3858800000.0,3444700000.0,2638900000.0,2556200000.0,
Selling General And Administration,597800000.0,675400000.0,635600000.0,616000000.0,
Selling And Marketing Expense,44500000.0,50500000.0,91700000.0,93200000.0,
General And Administrative Expense,553300000.0,624900000.0,543900000.0,522800000.0,
Rent And Landing Fees,687700000.0,564400000.0,520100000.0,402500000.0,
Gross Profit,9836000000.0,9601500000.0,10106500000.0,10205900000.0,
Cost Of Revenue,47365800000.0,43076800000.0,41615700000.0,33899000000.0,
Total Revenue,57201800000.0,52678300000.0,51722200000.0,44104900000.0,
Operating Revenue,57201800000.0,52678300000.0,51722200000.0,44104900000.0,
