,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,76442438.141652,-370752652.226571,-64229731.884942,13407485.332321,
Tax Rate For Calcs,0.258417,0.252766,0.250526,0.248149,
Normalized EBITDA,7764000000.0,10864050000.0,5689140000.0,7007850000.0,
Total Unusual Items,295810000.0,-1466780000.0,-256380000.0,54030000.0,
Total Unusual Items Excluding Goodwill,295810000.0,-1466780000.0,-256380000.0,54030000.0,
Net Income From Continuing Operation Net Minority Interest,5167600000.0,6237600000.0,3315840000.0,4636380000.0,
Reconciled Depreciation,857090000.0,850260000.0,822650000.0,765100000.0,
Reconciled Cost Of Revenue,41759070000.0,38699030000.0,36536120000.0,32021040000.0,
EBITDA,8059810000.0,9397270000.0,5432760000.0,7061880000.0,
EBIT,7202720000.0,8547010000.0,4610110000.0,6296780000.0,
Net Interest Income,461650000.0,304700000.0,2780000.0,192230000.0,
Interest Expense,234380000.0,199420000.0,185890000.0,130160000.0,
Interest Income,696030000.0,504120000.0,188670000.0,322390000.0,
Normalized Income,4948232438.141652,7333627347.773429,3507990268.115058,4595757485.332321,
Net Income From Continuing And Discontinued Operation,5167600000.0,6237600000.0,3315840000.0,4636380000.0,
Total Expenses,47511730000.0,43544330000.0,43202350000.0,35665490000.0,
Rent Expense Supplemental,48250000.0,60840000.0,50740000.0,27640000.0,
Diluted Average Shares,279669900.0,280341922.0,278121455.0,282193793.0,
Basic Average Shares,277247308.0,276730512.0,277128994.0,278842047.0,
Diluted EPS,18.48,22.25,11.92,16.43,
Basic EPS,18.64,22.54,11.96,16.63,
Diluted NI Availto Com Stockholders,5167600000.0,6237600000.0,3315840000.0,4636380000.0,
Net Income Common Stockholders,5167600000.0,6237600000.0,3315840000.0,4636380000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,5167600000.0,6237600000.0,3315840000.0,4636380000.0,
Minority Interests,,,,,0.0
Net Income Including Noncontrolling Interests,5167600000.0,6237600000.0,3315840000.0,4636380000.0,
Net Income Continuous Operations,5167600000.0,6237600000.0,3315840000.0,4636380000.0,
Tax Provision,1800740000.0,2109990000.0,1108380000.0,1530240000.0,
Pretax Income,6968340000.0,8347590000.0,4424220000.0,6166620000.0,
Other Non Operating Income Expenses,87930000.0,289550000.0,7340000.0,19010000.0,
Special Income Charges,-123310000.0,-1719560000.0,-363340000.0,16830000.0,
Other Special Charges,570000.0,-5610000.0,10910000.0,-18710000.0,
Write Off,122740000.0,1725170000.0,352430000.0,1880000.0,
Net Non Operating Interest Income Expense,461650000.0,304700000.0,2780000.0,192230000.0,
Interest Expense Non Operating,234380000.0,199420000.0,185890000.0,130160000.0,
Interest Income Non Operating,696030000.0,504120000.0,188670000.0,322390000.0,
Operating Income,6240660000.0,9237120000.0,4745340000.0,5638010000.0,
Operating Expense,5752660000.0,4845300000.0,6666230000.0,3644450000.0,
Other Operating Expenses,2303610000.0,1056490000.0,3312680000.0,1403960000.0,
Depreciation And Amortization In Income Statement,857090000.0,850260000.0,822650000.0,765100000.0,
Amortization,39300000.0,54910000.0,,,
Depreciation Income Statement,817790000.0,795350000.0,822650000.0,765100000.0,
Selling General And Administration,1107830000.0,1444090000.0,1430430000.0,813610000.0,
Selling And Marketing Expense,209440000.0,172950000.0,78350000.0,36850000.0,
General And Administrative Expense,898390000.0,1271140000.0,1352080000.0,776760000.0,
Rent And Landing Fees,48250000.0,60840000.0,50740000.0,27640000.0,
Gross Profit,11993320000.0,14082420000.0,11411570000.0,9282460000.0,
Cost Of Revenue,41759070000.0,38699030000.0,36536120000.0,32021040000.0,
Total Revenue,53752390000.0,52781450000.0,47947690000.0,41303500000.0,
Operating Revenue,53752390000.0,52781450000.0,47947690000.0,41303500000.0,
