,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,136924914.9,89139335.8,828459612.9,70463854.5,
Tax Rate For Calcs,0.1671,0.1711,0.1251,0.2405,
Normalized EBITDA,22401594000.0,22568979000.0,15781971000.0,7768563000.0,
Total Unusual Items,846634000.0,520978000.0,6622379000.0,292989000.0,
Total Unusual Items Excluding Goodwill,819419000.0,520978000.0,6622379000.0,292989000.0,
Net Income From Continuing Operation Net Minority Interest,9842257000.0,10992088000.0,13349608000.0,2373546000.0,
Reconciled Depreciation,3265173000.0,2702043000.0,2278132000.0,1858543000.0,
Reconciled Cost Of Revenue,3614082000.0,6807698000.0,1961537000.0,1569976000.0,
EBITDA,23248228000.0,23089957000.0,22404350000.0,8061552000.0,
EBIT,19983055000.0,20387914000.0,20126218000.0,6203009000.0,
Net Interest Income,-3632925000.0,-3722943000.0,-3160435000.0,-2582350000.0,
Interest Expense,4032129000.0,3958682000.0,3411827000.0,2922537000.0,
Interest Income,564583000.0,505395000.0,470518000.0,365326000.0,
Normalized Income,9186977914.9,10560249335.8,7555688612.9,2151020854.5,
Net Income From Continuing And Discontinued Operation,9842257000.0,10992088000.0,13349608000.0,2373546000.0,
Total Expenses,18587264000.0,19474522000.0,12783465000.0,8962838000.0,
Rent Expense Supplemental,59716000.0,172977000.0,114333000.0,268878000.0,
Diluted Average Shares,357692620.0,357894103.0,357369736.0,356895424.0,
Basic Average Shares,357475703.0,357837591.0,357131936.0,356601738.0,
Diluted EPS,27.52,30.66,37.355,6.65,
Basic EPS,27.53,30.68,37.38,6.655,
Diluted NI Availto Com Stockholders,9842257000.0,10992088000.0,13349608000.0,2373546000.0,
Net Income Common Stockholders,9842257000.0,10992088000.0,13349608000.0,2373546000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,9842257000.0,10992088000.0,13349608000.0,2373546000.0,
Minority Interests,-3231137000.0,-2335379000.0,-1426062000.0,-308496000.0,
Net Income Including Noncontrolling Interests,13073394000.0,13327467000.0,14775670000.0,2682042000.0,
Net Income Continuous Operations,13073394000.0,13327467000.0,14775670000.0,2682042000.0,
Tax Provision,2935662000.0,3166020000.0,1989388000.0,800616000.0,
Pretax Income,15950926000.0,16429232000.0,16714391000.0,3280472000.0,
Other Non Operating Income Expenses,151372000.0,105946000.0,22964000.0,33894000.0,
Special Income Charges,67413000.0,-149947000.0,476179000.0,-22752000.0,
Other Special Charges,-147153000.0,56086000.0,-490042000.0,5349000.0,
Write Off,52525000.0,93861000.0,13863000.0,17403000.0,
Net Non Operating Interest Income Expense,-3632925000.0,-3722943000.0,-3160435000.0,-2582350000.0,
Total Other Finance Cost,165379000.0,269656000.0,219126000.0,25139000.0,
Interest Expense Non Operating,4032129000.0,3958682000.0,3411827000.0,2922537000.0,
Interest Income Non Operating,564583000.0,505395000.0,470518000.0,365326000.0,
Operating Income,18606060000.0,19516834000.0,13228525000.0,5530988000.0,
Operating Expense,14973182000.0,12666824000.0,10821928000.0,7392862000.0,
Other Operating Expenses,5931004000.0,4974773000.0,4738312000.0,2912258000.0,
Depreciation And Amortization In Income Statement,3265173000.0,2702043000.0,2278132000.0,1858542000.0,
Amortization,7124000.0,6151000.0,,,
Depreciation Income Statement,3258049000.0,2695892000.0,2278132000.0,1858542000.0,
Selling General And Administration,2924638000.0,2522589000.0,1725208000.0,1122017000.0,
Selling And Marketing Expense,,1537774000.0,1093792000.0,493614000.0,362283000.0
General And Administrative Expense,1100331000.0,984815000.0,631416000.0,628403000.0,
Rent And Landing Fees,59716000.0,172977000.0,114333000.0,268878000.0,
Gross Profit,33579242000.0,32183658000.0,24050453000.0,12923850000.0,
Cost Of Revenue,3614082000.0,6807698000.0,1961537000.0,1569976000.0,
Total Revenue,37193324000.0,38991356000.0,26011990000.0,14493826000.0,
Operating Revenue,37193324000.0,38991356000.0,26011990000.0,14493826000.0,
