,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,67091696.667541,294494016.628544,54140108.911928,23436044.476977
Tax Rate For Calcs,0.268045,0.263978,0.256467,0.256412
Normalized EBITDA,11505900000.0,11676500000.0,13158500000.0,16370500000.0
Total Unusual Items,250300000.0,1115600000.0,211100000.0,91400000.0
Total Unusual Items Excluding Goodwill,250300000.0,1115600000.0,211100000.0,91400000.0
Net Income From Continuing Operation Net Minority Interest,6972400000.0,8108900000.0,8520000000.0,10666400000.0
Reconciled Depreciation,1953700000.0,1656600000.0,1663000000.0,1777000000.0
Reconciled Cost Of Revenue,62886500000.0,57305100000.0,59284300000.0,45827300000.0
EBITDA,11756200000.0,12792100000.0,13369600000.0,16461900000.0
EBIT,9802500000.0,11135500000.0,11706600000.0,14684900000.0
Net Interest Income,56800000.0,-107500000.0,-234700000.0,-342400000.0
Interest Expense,275000000.0,118300000.0,247800000.0,340400000.0
Interest Income,364800000.0,43500000.0,32100000.0,21300000.0
Normalized Income,6789191696.667541,7287794016.628544,8363040108.911928,10598436044.476976
Net Income From Continuing And Discontinued Operation,6972400000.0,8108900000.0,8520000000.0,10666400000.0
Total Expenses,71831200000.0,66196500000.0,67524800000.0,53372100000.0
Rent Expense Supplemental,111800000.0,75600000.0,53900000.0,33000000.0
Diluted Average Shares,136400000.0,136400000.0,136400000.0,136400000.0
Basic Average Shares,136400000.0,136400000.0,136400000.0,136400000.0
Diluted EPS,51.12,59.45,62.46,78.2
Basic EPS,51.12,59.45,62.46,78.2
Diluted NI Availto Com Stockholders,6972400000.0,8108900000.0,8520000000.0,10666400000.0
Net Income Common Stockholders,6972400000.0,8108900000.0,8520000000.0,10666400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,6972400000.0,8108900000.0,8520000000.0,10666400000.0
Minority Interests,1300000.0,-100000.0,0.0,0.0
Net Income Including Noncontrolling Interests,6973700000.0,8109000000.0,8520000000.0,10666400000.0
Net Income Continuous Operations,6973700000.0,8108900000.0,8520000000.0,10666400000.0
Tax Provision,2553800000.0,2908300000.0,2938800000.0,3678100000.0
Pretax Income,9527500000.0,11017200000.0,11458800000.0,14344500000.0
Other Non Operating Income Expenses,186400000.0,103200000.0,162000000.0,157500000.0
Special Income Charges,2200000.0,805300000.0,-11500000.0,-7600000.0
Other Special Charges,-2200000.0,-822200000.0,11500000.0,7600000.0
Write Off,0.0,16900000.0,0.0,-71600000.0
Net Non Operating Interest Income Expense,56800000.0,-107500000.0,-234700000.0,-342400000.0
Total Other Finance Cost,33000000.0,32700000.0,19000000.0,23300000.0
Interest Expense Non Operating,275000000.0,118300000.0,247800000.0,340400000.0
Interest Income Non Operating,364800000.0,43500000.0,32100000.0,21300000.0
Operating Income,9083600000.0,9902700000.0,11301000000.0,14361300000.0
Operating Expense,8944700000.0,8891400000.0,8240500000.0,7544800000.0
Other Operating Expenses,1535700000.0,1235900000.0,1134700000.0,2490900000.0
Depreciation And Amortization In Income Statement,1953600000.0,1656600000.0,1663000000.0,1777000000.0
Amortization,81500000.0,73800000.0,52200000.0,46100000.0
Depreciation Income Statement,1872100000.0,1582800000.0,1610800000.0,1730900000.0
Selling General And Administration,3289900000.0,3090500000.0,3059300000.0,755300000.0
Selling And Marketing Expense,1996100000.0,1845000000.0,2020900000.0,52500000.0
General And Administrative Expense,1293800000.0,1245500000.0,1038400000.0,702800000.0
Rent And Landing Fees,111800000.0,75600000.0,53900000.0,33000000.0
Gross Profit,18028300000.0,18794100000.0,19541500000.0,21906100000.0
Cost Of Revenue,62886500000.0,57305100000.0,59284300000.0,45827300000.0
Total Revenue,80914800000.0,76099200000.0,78825800000.0,67733400000.0
Operating Revenue,80914800000.0,76099200000.0,78825800000.0,67733400000.0
