,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,7150030.0,5102180.0,3817904.0,11661220.0,
Tax Rate For Calcs,0.2329,0.0757,0.0752,0.082,
Normalized EBITDA,10325500000.0,6919100000.0,5428220000.0,4968280000.0,
Total Unusual Items,30700000.0,67400000.0,50770000.0,142210000.0,
Total Unusual Items Excluding Goodwill,30700000.0,67400000.0,50770000.0,142210000.0,
Net Income From Continuing Operation Net Minority Interest,3518400000.0,3920500000.0,3821580000.0,4061130000.0,
Reconciled Depreciation,3154600000.0,1825100000.0,1170880000.0,647050000.0,
Reconciled Cost Of Revenue,7301000000.0,3876400000.0,3570780000.0,2608060000.0,
EBITDA,10356200000.0,6986500000.0,5478990000.0,5110490000.0,
EBIT,7201600000.0,5161400000.0,4308110000.0,4463440000.0,
Net Interest Income,-2262300000.0,-777900000.0,-238690000.0,18790000.0,
Interest Expense,2312900000.0,848000000.0,261680000.0,41460000.0,
Interest Income,50600000.0,70100000.0,22990000.0,60980000.0,
Normalized Income,3494850030.0,3858202180.0,3774627904.0,3930581220.0,
Net Income From Continuing And Discontinued Operation,3518400000.0,3920500000.0,3821580000.0,4061130000.0,
Total Expenses,21759600000.0,14958900000.0,12396250000.0,9011060000.0,
Rent Expense Supplemental,29400000.0,32300000.0,22200000.0,32450000.0,
Diluted Average Shares,136293142.0,136168109.0,136168109.0,135914494.0,
Basic Average Shares,136095159.0,136013584.0,135978947.0,135873030.0,
Diluted EPS,25.81,28.79,28.07,29.88,
Basic EPS,25.85,28.82,28.1,29.89,
Diluted NI Availto Com Stockholders,3518400000.0,3920500000.0,3821580000.0,4061130000.0,
Net Income Common Stockholders,3518400000.0,3920500000.0,3821580000.0,4061130000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,3518400000.0,3920500000.0,3821580000.0,4061130000.0,
Minority Interests,-228300000.0,-50700000.0,79980000.0,3240000.0,
Net Income Including Noncontrolling Interests,3746700000.0,3971200000.0,3741600000.0,4057890000.0,
Net Income Continuous Operations,3746700000.0,3971200000.0,3741600000.0,4057890000.0,
Tax Provision,1142000000.0,342200000.0,304830000.0,364090000.0,
Pretax Income,4888700000.0,4313400000.0,4046430000.0,4421980000.0,
Other Non Operating Income Expenses,85800000.0,51200000.0,12440000.0,10360000.0,
Special Income Charges,-9100000.0,-26400000.0,-20550000.0,-23880000.0,
Other Special Charges,9000000.0,21400000.0,20050000.0,23860000.0,
Write Off,100000.0,5000000.0,500000.0,20000.0,
Impairment Of Capital Assets,,,,,180000.0
Net Non Operating Interest Income Expense,-2262300000.0,-777900000.0,-238690000.0,18790000.0,
Total Other Finance Cost,,,1770000.0,730000.0,1730000.0
Interest Expense Non Operating,2312900000.0,848000000.0,261680000.0,41460000.0,
Interest Income Non Operating,50600000.0,70100000.0,22990000.0,60980000.0,
Operating Income,7033000000.0,4954100000.0,4221910000.0,4250620000.0,
Operating Expense,14458600000.0,11082500000.0,8825470000.0,6403000000.0,
Other Operating Expenses,3025100000.0,2700600000.0,2247370000.0,1538870000.0,
Depreciation And Amortization In Income Statement,3154600000.0,1825100000.0,1170880000.0,647050000.0,
Amortization,2243800000.0,1269700000.0,826580000.0,,
Depreciation Income Statement,910800000.0,555400000.0,344300000.0,647050000.0,
Research And Development,24400000.0,57200000.0,61000000.0,327380000.0,
Selling General And Administration,3116300000.0,2516500000.0,2054490000.0,1520620000.0,
Selling And Marketing Expense,2547900000.0,1801800000.0,1582740000.0,1016530000.0,
General And Administrative Expense,568400000.0,714700000.0,471750000.0,504090000.0,
Rent And Landing Fees,29400000.0,32300000.0,22200000.0,32450000.0,
Gross Profit,21491600000.0,16036600000.0,13047380000.0,10653620000.0,
Cost Of Revenue,7301000000.0,3876400000.0,3570780000.0,2608060000.0,
Total Revenue,28792600000.0,19913000000.0,16618160000.0,13261680000.0,
Operating Revenue,28792600000.0,19913000000.0,16618160000.0,13261680000.0,
