,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,23266984.505364,-39387808.041505,-82412.060302,36489208.633094,
Tax Rate For Calcs,0.287247,0.26978,0.013735,0.115108,
Normalized EBITDA,5959000000.0,5429000000.0,4744000000.0,3170000000.0,
Total Unusual Items,81000000.0,-146000000.0,-6000000.0,317000000.0,
Total Unusual Items Excluding Goodwill,81000000.0,-146000000.0,-6000000.0,317000000.0,
Net Income From Continuing Operation Net Minority Interest,2554000000.0,2272000000.0,2845000000.0,1919000000.0,
Reconciled Depreciation,2043000000.0,1658000000.0,1381000000.0,1120000000.0,
Reconciled Cost Of Revenue,32763000000.0,30478000000.0,28792000000.0,19616000000.0,
EBITDA,6040000000.0,5283000000.0,4738000000.0,3487000000.0,
EBIT,3997000000.0,3625000000.0,3357000000.0,2367000000.0,
Net Interest Income,-621000000.0,-445000000.0,-288000000.0,-119000000.0,
Interest Expense,641000000.0,541000000.0,372000000.0,282000000.0,
Interest Income,66000000.0,126000000.0,135000000.0,201000000.0,
Normalized Income,2496266984.505364,2378612191.958495,2850917587.939698,1638489208.633094,
Net Income From Continuing And Discontinued Operation,2554000000.0,2272000000.0,2845000000.0,1919000000.0,
Total Expenses,45770000000.0,42154000000.0,38982000000.0,27402000000.0,
Rent Expense Supplemental,49000000.0,51000000.0,55000000.0,25000000.0,
Diluted Average Shares,239079428.0,239079428.0,239079428.0,239423428.0,
Basic Average Shares,235320911.0,235280911.0,235051788.0,235219788.0,
Diluted EPS,10.68,9.49,11.89,8.01,
Basic EPS,10.85,9.65,12.09,8.16,
Diluted NI Availto Com Stockholders,2554000000.0,2272000000.0,2845000000.0,1919000000.0,
Net Income Common Stockholders,2554000000.0,2272000000.0,2845000000.0,1919000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,2554000000.0,2272000000.0,2845000000.0,1919000000.0,
Net Income Including Noncontrolling Interests,2554000000.0,2272000000.0,2845000000.0,1919000000.0,
Net Income Extraordinary,,,,,-416000000.0
Net Income Discontinuous Operations,,,,0.0,-407000000.0
Net Income Continuous Operations,2554000000.0,2272000000.0,2845000000.0,1919000000.0,
Tax Provision,964000000.0,832000000.0,41000000.0,240000000.0,
Pretax Income,3356000000.0,3084000000.0,2985000000.0,2085000000.0,
Other Non Operating Income Expenses,26000000.0,28000000.0,22000000.0,28000000.0,
Special Income Charges,-114000000.0,-146000000.0,-6000000.0,317000000.0,
Other Special Charges,-37000000.0,7000000.0,2000000.0,-332000000.0,
Write Off,0.0,9000000.0,4000000.0,15000000.0,
Impairment Of Capital Assets,151000000.0,130000000.0,,,
Net Non Operating Interest Income Expense,-621000000.0,-445000000.0,-288000000.0,-119000000.0,
Total Other Finance Cost,46000000.0,30000000.0,51000000.0,38000000.0,
Interest Expense Non Operating,641000000.0,541000000.0,372000000.0,282000000.0,
Interest Income Non Operating,66000000.0,126000000.0,135000000.0,201000000.0,
Operating Income,3875000000.0,3647000000.0,3297000000.0,1864000000.0,
Operating Expense,13007000000.0,11676000000.0,10190000000.0,7786000000.0,
Other Operating Expenses,2557000000.0,2233000000.0,2080000000.0,1541000000.0,
Depreciation And Amortization In Income Statement,1892000000.0,1528000000.0,1381000000.0,1120000000.0,
Amortization,,130000000.0,,,
Depreciation Income Statement,1892000000.0,1528000000.0,1381000000.0,1120000000.0,
Selling General And Administration,1592000000.0,1284000000.0,1128000000.0,851000000.0,
Selling And Marketing Expense,967000000.0,849000000.0,773000000.0,603000000.0,
General And Administrative Expense,625000000.0,435000000.0,355000000.0,248000000.0,
Rent And Landing Fees,49000000.0,51000000.0,55000000.0,25000000.0,
Gross Profit,16882000000.0,15323000000.0,13487000000.0,9650000000.0,
Cost Of Revenue,32763000000.0,30478000000.0,28792000000.0,19616000000.0,
Total Revenue,49645000000.0,45801000000.0,42279000000.0,29266000000.0,
Operating Revenue,49645000000.0,45801000000.0,42279000000.0,29266000000.0,
