,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-97784480.0,-209785270.0,-149970000.0,378180000.0,
Tax Rate For Calcs,0.3308,0.1819,0.3,0.3,
Normalized EBITDA,21127600000.0,22712900000.0,12908100000.0,12157000000.0,
Total Unusual Items,-295600000.0,-1153300000.0,-499900000.0,1260600000.0,
Total Unusual Items Excluding Goodwill,-295600000.0,-1153300000.0,-499900000.0,1260600000.0,
Net Income From Continuing Operation Net Minority Interest,8135500000.0,10219500000.0,554200000.0,1074800000.0,
Reconciled Depreciation,4702000000.0,4651100000.0,4642000000.0,4812800000.0,
Reconciled Cost Of Revenue,32502300000.0,42388800000.0,43775600000.0,33061800000.0,
EBITDA,20832000000.0,21559600000.0,12408200000.0,13417600000.0,
EBIT,16130000000.0,16908500000.0,7766200000.0,8604800000.0,
Net Interest Income,-1801800000.0,-4132100000.0,-5453400000.0,-4677000000.0,
Interest Expense,3973900000.0,4416600000.0,5512000000.0,5500200000.0,
Interest Income,2339900000.0,360300000.0,143900000.0,884100000.0,
Normalized Income,8333315520.0,11163014730.0,904130000.0,192380000.0,
Net Income From Continuing And Discontinued Operation,8135500000.0,10219500000.0,554200000.0,1074800000.0,
Total Expenses,40423900000.0,49851200000.0,49642200000.0,39492500000.0,
Rent Expense Supplemental,19300000.0,19500000.0,7100000.0,6800000.0,
Diluted Average Shares,9106584937.0,9345619927.0,10658988827.0,10658988827.0,
Basic Average Shares,9106584937.0,9345619927.0,10658988827.0,10658988827.0,
Diluted EPS,0.89,1.09,0.05,0.098,
Basic EPS,0.89,1.09,0.05,0.098,
Diluted NI Availto Com Stockholders,8110800000.0,10192400000.0,524700000.0,1043000000.0,
Average Dilution Earnings,0.0,0.0,0.0,,
Net Income Common Stockholders,8110800000.0,10192400000.0,524700000.0,1043000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Preferred Stock Dividends,24700000.0,27100000.0,29500000.0,31800000.0,
Net Income,8135500000.0,10219500000.0,554200000.0,1074800000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,8135500000.0,10219500000.0,554200000.0,1074800000.0,
Net Income Extraordinary,,,,0.0,-111800000.0
Net Income Discontinuous Operations,,,,0.0,509700000.0
Net Income Continuous Operations,8135500000.0,10219500000.0,554200000.0,1074800000.0,
Tax Provision,4020600000.0,2272400000.0,1700000000.0,2029800000.0,
Pretax Income,12156100000.0,12491900000.0,2254200000.0,3104600000.0,
Other Non Operating Income Expenses,56100000.0,47800000.0,58000000.0,50300000.0,
Special Income Charges,48500000.0,-4490900000.0,-69800000.0,39100000.0,
Other Special Charges,-48800000.0,2249100000.0,28700000.0,-39400000.0,
Write Off,300000.0,11900000.0,41100000.0,300000.0,
Impairment Of Capital Assets,,2229900000.0,66800000.0,0.0,
Net Non Operating Interest Income Expense,-1801800000.0,-4132100000.0,-5453400000.0,-4677000000.0,
Total Other Finance Cost,167800000.0,75800000.0,85300000.0,60900000.0,
Interest Expense Non Operating,3973900000.0,4416600000.0,5512000000.0,5500200000.0,
Interest Income Non Operating,2339900000.0,360300000.0,143900000.0,884100000.0,
Operating Income,14197700000.0,17729900000.0,8150300000.0,6470700000.0,
Operating Expense,7921600000.0,7462400000.0,5866600000.0,6430700000.0,
Other Operating Expenses,1366300000.0,1295900000.0,-151400000.0,646400000.0,
Depreciation And Amortization In Income Statement,4702000000.0,4651100000.0,4642000000.0,4812800000.0,
Amortization,156500000.0,156500000.0,156500000.0,156500000.0,
Depreciation Income Statement,4545500000.0,4494600000.0,4485500000.0,4656300000.0,
Selling General And Administration,280300000.0,186500000.0,187800000.0,126200000.0,
General And Administrative Expense,280300000.0,186500000.0,187800000.0,126200000.0,
Rent And Landing Fees,19300000.0,19500000.0,7100000.0,6800000.0,
Gross Profit,22119300000.0,25192300000.0,14016900000.0,12901400000.0,
Cost Of Revenue,32502300000.0,42388800000.0,43775600000.0,33061800000.0,
Total Revenue,54621600000.0,67581100000.0,57792500000.0,45963200000.0,
Operating Revenue,54621600000.0,67581100000.0,57792500000.0,45963200000.0,
