,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-690389.524242,301603.181242,353581.463476,-3650606.060606
Tax Rate For Calcs,0.255511,0.255596,0.258655,0.286547
Normalized EBITDA,3705006000.0,2820568000.0,1899853000.0,715410000.0
Total Unusual Items,-2702000.0,1180000.0,1367000.0,610000.0
Total Unusual Items Excluding Goodwill,-2702000.0,1180000.0,1367000.0,-12740000.0
Net Income From Continuing Operation Net Minority Interest,2023367000.0,1531410000.0,958115000.0,143610000.0
Reconciled Depreciation,691820000.0,512355000.0,406503000.0,380130000.0
Reconciled Cost Of Revenue,11121368000.0,9181173000.0,7820717000.0,4427540000.0
EBITDA,3702304000.0,2821748000.0,1901220000.0,716020000.0
EBIT,3010484000.0,2309393000.0,1494717000.0,335890000.0
Net Interest Income,31470000.0,-105665000.0,-106695000.0,-92350000.0
Interest Expense,142262000.0,164570000.0,107089000.0,95650000.0
Interest Income,181914000.0,65573000.0,12105000.0,10650000.0
Normalized Income,2025378610.475758,1530531603.181242,957101581.463476,166049393.939394
Net Income From Continuing And Discontinued Operation,2023367000.0,1531410000.0,958115000.0,143610000.0
Total Expenses,16237238000.0,13091636000.0,10615400000.0,6471760000.0
Rent Expense Supplemental,17728000.0,11905000.0,7184000.0,7070000.0
Diluted Average Shares,60739312.0,57526620.0,60687236.0,60687236.0
Basic Average Shares,60687236.0,57526620.0,60687236.0,60687236.0
Diluted EPS,33.31,26.62,15.787751,2.366395
Basic EPS,33.34,26.62,15.787751,2.366395
Diluted NI Availto Com Stockholders,2023367000.0,1531410000.0,958115000.0,143610000.0
Net Income Common Stockholders,2023367000.0,1531410000.0,958115000.0,143610000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2023367000.0,1531410000.0,958115000.0,143610000.0
Minority Interests,-111994000.0,-65205000.0,-70596000.0,-27790000.0
Net Income Including Noncontrolling Interests,2135361000.0,1596615000.0,1028711000.0,171400000.0
Net Income Continuous Operations,2135361000.0,1596615000.0,1028711000.0,171400000.0
Tax Provision,732861000.0,548208000.0,358917000.0,68840000.0
Pretax Income,2868222000.0,2144823000.0,1387628000.0,240240000.0
Other Non Operating Income Expenses,6291000.0,4173000.0,4967000.0,1960000.0
Special Income Charges,-2702000.0,1180000.0,1367000.0,-12740000.0
Other Special Charges,2702000.0,-1180000.0,-1367000.0,-610000.0
Net Non Operating Interest Income Expense,31470000.0,-105665000.0,-106695000.0,-92350000.0
Total Other Finance Cost,8182000.0,6668000.0,11711000.0,7350000.0
Interest Expense Non Operating,142262000.0,164570000.0,107089000.0,95650000.0
Interest Income Non Operating,181914000.0,65573000.0,12105000.0,10650000.0
Operating Income,2795685000.0,2214951000.0,1461195000.0,332440000.0
Operating Expense,5115870000.0,3910463000.0,2794683000.0,2044220000.0
Other Operating Expenses,900083000.0,731272000.0,540044000.0,395750000.0
Depreciation And Amortization In Income Statement,691820000.0,512355000.0,406503000.0,380130000.0
Amortization,23476000.0,728000.0,903000.0,2940000.0
Depreciation Income Statement,668344000.0,511627000.0,405600000.0,377190000.0
Selling General And Administration,874377000.0,585892000.0,465305000.0,278960000.0
Selling And Marketing Expense,750320000.0,503837000.0,396642000.0,244460000.0
General And Administrative Expense,124057000.0,82055000.0,68663000.0,34500000.0
Rent And Landing Fees,17728000.0,11905000.0,7184000.0,7070000.0
Gross Profit,7911555000.0,6125414000.0,4255878000.0,2376660000.0
Cost Of Revenue,11121368000.0,9181173000.0,7820717000.0,4427540000.0
Total Revenue,19032923000.0,15306587000.0,12076595000.0,6804200000.0
Operating Revenue,19032923000.0,15306587000.0,12076595000.0,6804200000.0
