,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,0.0,134951417.839872,-8177809.68,-39709073.02,
Tax Rate For Calcs,0.267105,0.255901,0.25073,0.24998,
Normalized EBITDA,29908482000.0,35782119000.0,37925034000.0,36376806000.0,
Total Unusual Items,-101697000.0,527358000.0,-32616000.0,-158849000.0,
Total Unusual Items Excluding Goodwill,-101697000.0,527358000.0,-32616000.0,-158849000.0,
Net Income From Continuing Operation Net Minority Interest,11110844000.0,16595250000.0,16414953000.0,16382763000.0,
Reconciled Depreciation,7091556000.0,6641351000.0,6208046000.0,5796107000.0,
Reconciled Cost Of Revenue,137030439000.0,130251266000.0,136750161000.0,138092344000.0,
EBITDA,29806785000.0,36309477000.0,37892418000.0,36217957000.0,
EBIT,22715229000.0,29668126000.0,31684372000.0,30421850000.0,
Net Interest Income,2318602000.0,905613000.0,186803000.0,-620319000.0,
Interest Expense,373685000.0,320819000.0,436339000.0,856133000.0,
Interest Income,2886233000.0,1470538000.0,887877000.0,497524000.0,
Normalized Income,11185377214.212412,16202843417.839872,16439391190.32,16501902926.98,
Net Income From Continuing And Discontinued Operation,11110844000.0,16595250000.0,16414953000.0,16382763000.0,
Total Expenses,152639550000.0,144609191000.0,149632498000.0,149936338000.0,
Rent Expense Supplemental,350396000.0,402960000.0,408697000.0,342195000.0,
Diluted Average Shares,564211376.0,564211376.0,564211376.0,564211376.0,
Basic Average Shares,564211376.0,564211376.0,564211376.0,564211376.0,
Diluted EPS,19.69,29.41,29.09,29.04,
Basic EPS,19.69,29.41,29.09,29.04,
Diluted NI Availto Com Stockholders,11110844000.0,16595250000.0,16414953000.0,16382763000.0,
Net Income Common Stockholders,11110844000.0,16595250000.0,16414953000.0,16382763000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,11110844000.0,16595250000.0,16414953000.0,16382763000.0,
Minority Interests,-5263160000.0,-5242053000.0,-7005140000.0,-5927195000.0,
Net Income Including Noncontrolling Interests,16374004000.0,21837303000.0,23420093000.0,22309958000.0,
Net Income Continuous Operations,16374004000.0,21837303000.0,23420093000.0,22309958000.0,
Tax Provision,5967540000.0,7510004000.0,7827940000.0,7255759000.0,
Pretax Income,22341544000.0,29347307000.0,31248033000.0,29565717000.0,
Other Non Operating Income Expenses,613491000.0,394270000.0,442075000.0,558283000.0,
Special Income Charges,-101697000.0,527358000.0,-32616000.0,-158849000.0,
Other Special Charges,89417000.0,-527358000.0,32616000.0,158849000.0,
Write Off,12280000.0,0.0,,,
Restructuring And Mergern Acquisition,,,,119013000.0,0.0
Net Non Operating Interest Income Expense,2318602000.0,905613000.0,186803000.0,-620319000.0,
Total Other Finance Cost,193946000.0,244106000.0,264735000.0,261710000.0,
Interest Expense Non Operating,373685000.0,320819000.0,436339000.0,856133000.0,
Interest Income Non Operating,2886233000.0,1470538000.0,887877000.0,497524000.0,
Operating Income,20116707000.0,27465382000.0,30623889000.0,29246245000.0,
Operating Expense,15609111000.0,14357925000.0,12882337000.0,11843994000.0,
Other Operating Expenses,5799087000.0,4867184000.0,3900518000.0,3209118000.0,
Depreciation And Amortization In Income Statement,7088667000.0,6638198000.0,6205157000.0,5794586000.0,
Amortization,291517000.0,298908000.0,269475000.0,242540000.0,
Depreciation Income Statement,6797150000.0,6339290000.0,5935682000.0,5552046000.0,
Selling General And Administration,552351000.0,529569000.0,597458000.0,659936000.0,
Selling And Marketing Expense,57414000.0,88408000.0,120443000.0,44222000.0,
General And Administrative Expense,494937000.0,441161000.0,477015000.0,615714000.0,
Rent And Landing Fees,350396000.0,402960000.0,408697000.0,342195000.0,
Gross Profit,35725818000.0,41823307000.0,43506226000.0,41090239000.0,
Cost Of Revenue,137030439000.0,130251266000.0,136750161000.0,138092344000.0,
Total Revenue,172756257000.0,172074573000.0,180256387000.0,179182583000.0,
Operating Revenue,172756257000.0,172074573000.0,180256387000.0,179182583000.0,
