,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-65073000.0,-333999000.0,-408694000.0,-295792000.0
Tax Rate For Calcs,0.0109,0.1003,0.1429,0.1064
Normalized EBITDA,74080000000.0,43870000000.0,109670000000.0,93780000000.0
Total Unusual Items,-5970000000.0,-3330000000.0,-2860000000.0,-2780000000.0
Total Unusual Items Excluding Goodwill,-5970000000.0,-3330000000.0,-2860000000.0,-2780000000.0
Net Income From Continuing Operation Net Minority Interest,8970000000.0,-12000000000.0,35700000000.0,36260000000.0
Reconciled Depreciation,27500000000.0,27630000000.0,25470000000.0,23590000000.0
Reconciled Cost Of Revenue,245260000000.0,247670000000.0,276210000000.0,223860000000.0
EBITDA,68110000000.0,40540000000.0,106810000000.0,91000000000.0
EBIT,40610000000.0,12910000000.0,81340000000.0,67410000000.0
Net Interest Income,-30890000000.0,-30890000000.0,-28090000000.0,-17870000000.0
Interest Expense,32320000000.0,33780000000.0,29840000000.0,17750000000.0
Interest Income,3470000000.0,4490000000.0,3410000000.0,1590000000.0
Normalized Income,14874927000.0,-9003999000.0,38151306000.0,38744208000.0
Net Income From Continuing And Discontinued Operation,8970000000.0,-12000000000.0,35700000000.0,36260000000.0
Total Expenses,406420000000.0,397510000000.0,443840000000.0,381690000000.0
Rent Expense Supplemental,1300000000.0,1430000000.0,1410000000.0,1360000000.0
Diluted Average Shares,789308587.0,765512162.0,782499749.0,796508515.0
Basic Average Shares,770809766.0,765512162.0,782499749.0,796508515.0
Diluted EPS,9.62,-17.45,43.923751,44.00049
Basic EPS,9.85,-17.45,43.923751,44.00049
Diluted NI Availto Com Stockholders,7590000000.0,-13360000000.0,34350000000.0,35050000000.0
Net Income Common Stockholders,7590000000.0,-13360000000.0,34350000000.0,35050000000.0
Otherunder Preferred Stock Dividend,1380000000.0,1360000000.0,1350000000.0,1210000000.0
Net Income,8970000000.0,-12000000000.0,35700000000.0,36260000000.0
Minority Interests,770000000.0,6780000000.0,-8440000000.0,-8110000000.0
Net Income Including Noncontrolling Interests,8200000000.0,-18780000000.0,44140000000.0,44370000000.0
Net Income Continuous Operations,8200000000.0,-18780000000.0,44140000000.0,44370000000.0
Tax Provision,90000000.0,-2090000000.0,7360000000.0,5290000000.0
Pretax Income,8290000000.0,-20870000000.0,51500000000.0,49660000000.0
Other Non Operating Income Expenses,780000000.0,190000000.0,1150000000.0,800000000.0
Special Income Charges,-5970000000.0,-3330000000.0,-2780000000.0,-2780000000.0
Other Special Charges,2160000000.0,350000000.0,1000000000.0,1890000000.0
Write Off,2810000000.0,1380000000.0,1290000000.0,-40000000.0
Restructuring And Mergern Acquisition,1000000000.0,1600000000.0,490000000.0,930000000.0
Net Non Operating Interest Income Expense,-30890000000.0,-30890000000.0,-28090000000.0,-17870000000.0
Total Other Finance Cost,2040000000.0,1600000000.0,1660000000.0,1710000000.0
Interest Expense Non Operating,32320000000.0,33780000000.0,29840000000.0,17750000000.0
Interest Income Non Operating,3470000000.0,4490000000.0,3410000000.0,1590000000.0
Operating Income,56200000000.0,28480000000.0,87500000000.0,78020000000.0
Operating Expense,161160000000.0,149840000000.0,167630000000.0,157830000000.0
Other Operating Expenses,58670000000.0,52120000000.0,65360000000.0,66100000000.0
Depreciation And Amortization In Income Statement,27500000000.0,27630000000.0,25470000000.0,23590000000.0
Amortization,12050000000.0,13040000000.0,11680000000.0,11600000000.0
Depreciation Income Statement,15450000000.0,14590000000.0,13790000000.0,11990000000.0
Research And Development,1080000000.0,1250000000.0,1220000000.0,1000000000.0
Selling General And Administration,18590000000.0,19800000000.0,23600000000.0,18420000000.0
Selling And Marketing Expense,7950000000.0,8570000000.0,12350000000.0,8030000000.0
General And Administrative Expense,10640000000.0,11230000000.0,11250000000.0,10390000000.0
Rent And Landing Fees,1300000000.0,1430000000.0,1410000000.0,1360000000.0
Gross Profit,217360000000.0,178320000000.0,255130000000.0,235850000000.0
Cost Of Revenue,245260000000.0,247670000000.0,276210000000.0,223860000000.0
Total Revenue,462620000000.0,425990000000.0,531340000000.0,459710000000.0
Operating Revenue,462620000000.0,425990000000.0,531340000000.0,459710000000.0
