,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,1161000.0,0.0,-8913000.0,16074000.0
Tax Rate For Calcs,0.3,0.1894,0.3,0.3
Normalized EBITDA,8099310000.0,3005590000.0,7710120000.0,4866980000.0
Total Unusual Items,3870000.0,0.0,-29710000.0,53580000.0
Total Unusual Items Excluding Goodwill,3870000.0,0.0,-29710000.0,53580000.0
Net Income From Continuing Operation Net Minority Interest,1202940000.0,1663170000.0,-149880000.0,-1569330000.0
Reconciled Depreciation,2562080000.0,481490000.0,3459160000.0,3477110000.0
Reconciled Cost Of Revenue,3270940000.0,324270000.0,1518290000.0,1197700000.0
EBITDA,8103180000.0,3005590000.0,7680410000.0,4920560000.0
EBIT,5541100000.0,2524100000.0,4221250000.0,1443450000.0
Net Interest Income,-2383380000.0,-472220000.0,-3034290000.0,-2632140000.0
Interest Expense,2604210000.0,472220000.0,3371290000.0,2857370000.0
Interest Income,229560000.0,334400000.0,337000000.0,225230000.0
Normalized Income,1200231000.0,1663170000.0,-129083000.0,-1606836000.0
Net Income From Continuing And Discontinued Operation,1202940000.0,1663170000.0,-149880000.0,-1569330000.0
Total Expenses,10774960000.0,2422980000.0,13108270000.0,10490390000.0
Rent Expense Supplemental,28000000.0,39260000.0,33920000.0,23270000.0
Diluted Average Shares,176190000.0,208548306.0,211098592.0,211500000.0
Basic Average Shares,176190000.0,208548306.0,211098592.0,211500000.0
Diluted EPS,6.83,7.974987,-0.71,-7.42
Basic EPS,6.83,7.974987,-0.71,-7.42
Diluted NI Availto Com Stockholders,1202940000.0,1663170000.0,-149880000.0,-1569330000.0
Net Income Common Stockholders,1202940000.0,1663170000.0,-149880000.0,-1569330000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1202940000.0,1663170000.0,-149880000.0,-1569330000.0
Minority Interests,-447790000.0,0.0,-306640000.0,-107350000.0
Net Income Including Noncontrolling Interests,1650730000.0,1663170000.0,156750000.0,-1461970000.0
Net Income Continuous Operations,1650730000.0,1663170000.0,156750000.0,-1461970000.0
Tax Provision,1286160000.0,388710000.0,693210000.0,48050000.0
Pretax Income,2936890000.0,2051880000.0,849960000.0,-1413920000.0
Other Non Operating Income Expenses,82030000.0,167280000.0,83210000.0,64470000.0
Special Income Charges,-91740000.0,0.0,-141760000.0,21550000.0
Other Special Charges,69910000.0,-91040000.0,138400000.0,-26140000.0
Write Off,21830000.0,6200000.0,3360000.0,4590000.0
Impairment Of Capital Assets,,75390000.0,,
Net Non Operating Interest Income Expense,-2383380000.0,-472220000.0,-3034290000.0,-2632140000.0
Total Other Finance Cost,8730000.0,,,
Interest Expense Non Operating,2604210000.0,472220000.0,3371290000.0,2857370000.0
Interest Income Non Operating,229560000.0,334400000.0,337000000.0,225230000.0
Operating Income,5192300000.0,2356820000.0,3885470000.0,1135310000.0
Operating Expense,7504020000.0,2098710000.0,11589980000.0,9292690000.0
Other Operating Expenses,3119370000.0,1242760000.0,4230220000.0,2741390000.0
Depreciation And Amortization In Income Statement,2562080000.0,481490000.0,3458280000.0,3459830000.0
Amortization,1060000.0,,,
Depreciation Income Statement,2561020000.0,481490000.0,3458280000.0,3459830000.0
Selling General And Administration,1873450000.0,1541850000.0,1393620000.0,989970000.0
Selling And Marketing Expense,986920000.0,704010000.0,596410000.0,357850000.0
General And Administrative Expense,886530000.0,837840000.0,797210000.0,632120000.0
Rent And Landing Fees,28000000.0,39260000.0,33920000.0,23270000.0
Gross Profit,12696320000.0,4455530000.0,15475450000.0,10428000000.0
Cost Of Revenue,3270940000.0,324270000.0,1518290000.0,1197700000.0
Total Revenue,15967260000.0,4779800000.0,16993740000.0,11625700000.0
Operating Revenue,15967260000.0,4779800000.0,16993740000.0,11625700000.0
