,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,2247270000.0,819690000.0,605310000.0,-72373759.171342,
Tax Rate For Calcs,0.3,0.3,0.3,0.016087,
Normalized EBITDA,40489100000.0,33997900000.0,24127700000.0,26467100000.0,
Total Unusual Items,7490900000.0,2732300000.0,2017700000.0,-4499000000.0,
Total Unusual Items Excluding Goodwill,7490900000.0,2732300000.0,2017700000.0,-4499000000.0,
Net Income From Continuing Operation Net Minority Interest,-3928500000.0,-5606600000.0,-1877000000.0,-6442100000.0,
Reconciled Depreciation,19104300000.0,14659200000.0,10424400000.0,9736500000.0,
Reconciled Cost Of Revenue,67849100000.0,56294300000.0,44562700000.0,24123200000.0,
EBITDA,47980000000.0,36730200000.0,26145400000.0,21968100000.0,
EBIT,28875700000.0,22071000000.0,15721000000.0,12231600000.0,
Net Interest Income,-33319000000.0,-25158600000.0,-19268100000.0,-16850600000.0,
Interest Expense,35228800000.0,28433600000.0,23071900000.0,19877700000.0,
Interest Income,3727700000.0,4129200000.0,4113400000.0,3336000000.0,
Normalized Income,-8180230000.0,-6412160000.0,-3289390000.0,-2015473759.171342,
Net Income From Continuing And Discontinued Operation,-3928500000.0,-5592700000.0,-1792600000.0,-10232900000.0,
Total Expenses,72466600000.0,61815400000.0,51623700000.0,25762700000.0,
Rent Expense Supplemental,221800000.0,200100000.0,282400000.0,143100000.0,
Diluted Average Shares,9179627246.0,6035945275.0,6035945275.0,6035945275.0,
Basic Average Shares,9179627246.0,6035945275.0,6035945275.0,6035945275.0,
Diluted EPS,-0.43,-0.93,-0.3,-1.7,
Basic EPS,-0.43,-0.93,-0.3,-1.7,
Diluted NI Availto Com Stockholders,-3928500000.0,-5592700000.0,-1792600000.0,-10232900000.0,
Net Income Common Stockholders,-3928500000.0,-5592700000.0,-1792600000.0,-10232900000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-3928500000.0,-5592700000.0,-1792600000.0,-10232900000.0,
Minority Interests,4240500000.0,2682300000.0,6606700000.0,1081000000.0,
Net Income Including Noncontrolling Interests,-8169000000.0,-8275000000.0,-8399300000.0,-11313900000.0,
Net Income Discontinuous Operations,0.0,13900000.0,84400000.0,-3790800000.0,
Net Income Continuous Operations,-8169000000.0,-8288900000.0,-8483700000.0,-7523100000.0,
Tax Provision,1815900000.0,1926300000.0,1132800000.0,-123000000.0,
Pretax Income,-6353100000.0,-6362600000.0,-7350900000.0,-7646100000.0,
Other Non Operating Income Expenses,375300000.0,148000000.0,544900000.0,218300000.0,
Special Income Charges,5983000000.0,1093400000.0,2334600000.0,-3913100000.0,
Other Special Charges,-5983000000.0,-1093400000.0,-2334600000.0,3912100000.0,
Write Off,,,0.0,1000000.0,0.0
Net Non Operating Interest Income Expense,-33319000000.0,-25158600000.0,-19268100000.0,-16850600000.0,
Total Other Finance Cost,1817900000.0,854200000.0,309600000.0,308900000.0,
Interest Expense Non Operating,35228800000.0,28433600000.0,23071900000.0,19877700000.0,
Interest Income Non Operating,3727700000.0,4129200000.0,4113400000.0,3336000000.0,
Operating Income,17276900000.0,13665800000.0,6694400000.0,11959000000.0,
Operating Expense,4617500000.0,5521100000.0,7061000000.0,1639500000.0,
Other Operating Expenses,12838300000.0,11681800000.0,9048800000.0,5789700000.0,
Selling General And Administration,3628600000.0,3400400000.0,4500700000.0,2607700000.0,
Selling And Marketing Expense,634900000.0,659000000.0,345000000.0,248500000.0,
General And Administrative Expense,2993700000.0,2741400000.0,4155700000.0,2359200000.0,
Gross Profit,21894400000.0,19186900000.0,13755400000.0,13598500000.0,
Cost Of Revenue,67849100000.0,56294300000.0,44562700000.0,24123200000.0,
Total Revenue,89743500000.0,75481200000.0,58318100000.0,37721700000.0,
Operating Revenue,89743500000.0,75481200000.0,58318100000.0,37721700000.0,
