,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,13474494.301085,23530201.730938,8976265.026559,27406036.770968
Tax Rate For Calcs,0.331069,0.353306,0.347917,0.19032
Total Unusual Items,40700000.0,66600000.0,25800000.0,144000000.0
Total Unusual Items Excluding Goodwill,40700000.0,66600000.0,25800000.0,144000000.0
Net Income From Continuing Operation Net Minority Interest,184802900000.0,91072000000.0,33484500000.0,38607400000.0
Reconciled Depreciation,9575100000.0,9056000000.0,9048700000.0,8961700000.0
Net Interest Income,433060100000.0,405304200000.0,350283000000.0,294187500000.0
Interest Expense,807038400000.0,685341600000.0,518169900000.0,468230800000.0
Interest Income,1240098500000.0,1090645800000.0,868452900000.0,762418300000.0
Normalized Income,184775674494.3011,91028930201.73094,33467676265.026558,38490806036.770966
Net Income From Continuing And Discontinued Operation,184802900000.0,91072000000.0,33484500000.0,38607400000.0
Diluted Average Shares,11256600638.0,11011015558.0,11011015558.0,10946723321.0
Basic Average Shares,11256600638.0,11011015558.0,11011015558.0,10946723321.0
Diluted EPS,16.42,8.27,3.04,3.53
Basic EPS,16.42,8.27,3.04,3.53
Diluted NI Availto Com Stockholders,184802900000.0,91072000000.0,33484500000.0,38607400000.0
Net Income Common Stockholders,184802900000.0,91072000000.0,33484500000.0,38607400000.0
Net Income,184802900000.0,91072000000.0,33484500000.0,38607400000.0
Minority Interests,-723200000.0,-499500000.0,-103300000.0,-468500000.0
Net Income Including Noncontrolling Interests,185526100000.0,91571500000.0,33587800000.0,39075900000.0
Net Income Extraordinary,0.0,0.0,0.0,0.0
Net Income Continuous Operations,185526100000.0,91571500000.0,33587800000.0,39075900000.0
Tax Provision,86129100000.0,50028000000.0,17920800000.0,9185000000.0
Pretax Income,260154800000.0,141599500000.0,51508800000.0,48260900000.0
Special Income Charges,40700000.0,66600000.0,25800000.0,144000000.0
Other Special Charges,-40700000.0,-66600000.0,-25800000.0,-144000000.0
Gain On Sale Of Security,40508600000.0,6149100000.0,-10128900000.0,26693400000.0
Operating Expense,325656700000.0,296071700000.0,246182400000.0,211911800000.0
Other Operating Expenses,64267100000.0,67043600000.0,55958400000.0,52493800000.0
Depreciation And Amortization In Income Statement,9575100000.0,9056000000.0,9048700000.0,8961700000.0
Depreciation Income Statement,9575100000.0,9056000000.0,9048700000.0,8961700000.0
Selling General And Administration,3171100000.0,3083600000.0,2846100000.0,2470400000.0
Selling And Marketing Expense,1242700000.0,944700000.0,994000000.0,846800000.0
General And Administrative Expense,1928400000.0,2138900000.0,1852100000.0,1623600000.0
Insurance And Claims,19011100000.0,17001700000.0,15528400000.0,15235900000.0
Rent And Landing Fees,14109400000.0,13420500000.0,13344100000.0,13015200000.0
Total Revenue,597605500000.0,552605200000.0,470921000000.0,411535100000.0
Operating Revenue,597605500000.0,552605200000.0,470921000000.0,411535100000.0
