,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-194580000.0,-167280000.0,41326864.727099,61560000.0,
Tax Rate For Calcs,0.3,0.3,0.001529,0.3,
Normalized EBITDA,18763600000.0,10105000000.0,8306200000.0,9346600000.0,
Total Unusual Items,-648600000.0,-557600000.0,27037400000.0,281500000.0,
Total Unusual Items Excluding Goodwill,-648600000.0,-557600000.0,27037400000.0,205200000.0,
Net Income From Continuing Operation Net Minority Interest,20716300000.0,6603500000.0,28490100000.0,-1995900000.0,
Reconciled Depreciation,2591900000.0,1896000000.0,2596800000.0,2598400000.0,
Reconciled Cost Of Revenue,71773500000.0,42027800000.0,40004600000.0,45433400000.0,
EBITDA,18115000000.0,9547400000.0,35343600000.0,9628100000.0,
EBIT,15523100000.0,7651400000.0,32746800000.0,7029700000.0,
Net Interest Income,-1518200000.0,-1260200000.0,-4011300000.0,-7122800000.0,
Interest Expense,1056800000.0,1056500000.0,3829700000.0,7025700000.0,
Interest Income,1029800000.0,383000000.0,196300000.0,221900000.0,
Normalized Income,21170320000.0,6993820000.0,1494026864.727099,-2063240000.0,
Net Income From Continuing And Discontinued Operation,20716300000.0,6603500000.0,28490100000.0,-1995900000.0,
Total Expenses,91453100000.0,55662000000.0,52685100000.0,58889100000.0,
Rent Expense Supplemental,315700000.0,228800000.0,235000000.0,249100000.0,
Diluted Average Shares,13697584059.0,13217786507.0,10775250532.0,10176552041.0,
Basic Average Shares,13635153976.0,13149093386.0,10775250532.0,9291606924.0,
Diluted EPS,1.51,0.5,2.64,-0.21,
Basic EPS,1.52,0.5,2.64,-0.21,
Diluted NI Availto Com Stockholders,20716300000.0,6603500000.0,28490100000.0,-1992600000.0,
Average Dilution Earnings,,,0.0,3300000.0,17200000.0
Net Income Common Stockholders,20716300000.0,6603500000.0,28490100000.0,-1995900000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,20716300000.0,6603500000.0,28490100000.0,-1995900000.0,
Minority Interests,0.0,0.0,-382800000.0,-230400000.0,
Net Income Including Noncontrolling Interests,20716300000.0,6603500000.0,28872900000.0,-1765500000.0,
Net Income Extraordinary,,0.0,0.0,-103600000.0,32500000.0
Net Income Continuous Operations,20716300000.0,6603500000.0,28872900000.0,-1765500000.0,
Tax Provision,-6250000000.0,-8600000.0,44200000.0,1665900000.0,
Pretax Income,14466300000.0,6594900000.0,28917100000.0,4000000.0,
Other Non Operating Income Expenses,148700000.0,142100000.0,101700000.0,221900000.0,
Special Income Charges,-652700000.0,-558800000.0,27036400000.0,205200000.0,
Other Special Charges,62100000.0,561400000.0,-3222100000.0,-725900000.0,
Write Off,590600000.0,-2600000.0,155800000.0,269500000.0,
Impairment Of Capital Assets,,,0.0,174900000.0,11200000.0
Restructuring And Mergern Acquisition,,0.0,-23970100000.0,0.0,
Net Non Operating Interest Income Expense,-1518200000.0,-1260200000.0,-4011300000.0,-7122800000.0,
Total Other Finance Cost,1491200000.0,586700000.0,377900000.0,319000000.0,
Interest Expense Non Operating,1056800000.0,1056500000.0,3829700000.0,7025700000.0,
Interest Income Non Operating,1029800000.0,383000000.0,196300000.0,221900000.0,
Operating Income,16180600000.0,8363700000.0,5857800000.0,6310400000.0,
Operating Expense,23970600000.0,16661200000.0,12680500000.0,13455700000.0,
Other Operating Expenses,4445400000.0,3527800000.0,3149600000.0,3826700000.0,
Depreciation And Amortization In Income Statement,2591900000.0,1896000000.0,2596800000.0,2522100000.0,
Amortization,674000000.0,486900000.0,961700000.0,1093700000.0,
Depreciation Income Statement,1917900000.0,1409100000.0,1635100000.0,1428400000.0,
Research And Development,55100000.0,101900000.0,72300000.0,41300000.0,
Selling General And Administration,2562000000.0,1277500000.0,990900000.0,1429600000.0,
Selling And Marketing Expense,632100000.0,172000000.0,178700000.0,687900000.0,
General And Administrative Expense,1929900000.0,1105500000.0,812200000.0,741700000.0,
Rent And Landing Fees,315700000.0,228800000.0,235000000.0,249100000.0,
Gross Profit,35860200000.0,21997900000.0,18538300000.0,19766100000.0,
Cost Of Revenue,71773500000.0,42027800000.0,40004600000.0,45433400000.0,
Total Revenue,107633700000.0,64025700000.0,58542900000.0,65199500000.0,
Operating Revenue,107633700000.0,64025700000.0,58542900000.0,65199500000.0,
