,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,101444695.259594,-1645475763.016158,1000666199.158485,-103001808.318264,
Tax Rate For Calcs,0.096614,0.245961,0.317672,0.115732,
Normalized EBITDA,94450000000.0,84320000000.0,50460000000.0,36690000000.0,
Total Unusual Items,1050000000.0,-6690000000.0,3150000000.0,-890000000.0,
Total Unusual Items Excluding Goodwill,1050000000.0,-6690000000.0,3150000000.0,-890000000.0,
Net Income From Continuing Operation Net Minority Interest,14440000000.0,11000000000.0,9740000000.0,4890000000.0,
Reconciled Depreciation,24980000000.0,19030000000.0,13000000000.0,8490000000.0,
Reconciled Cost Of Revenue,18380000000.0,15250000000.0,20110000000.0,14560000000.0,
EBITDA,95500000000.0,77630000000.0,53610000000.0,35800000000.0,
EBIT,70520000000.0,58600000000.0,40610000000.0,27310000000.0,
Net Interest Income,-41910000000.0,-34080000000.0,-21730000000.0,-18940000000.0,
Interest Expense,48370000000.0,41890000000.0,26350000000.0,21780000000.0,
Interest Income,7930000000.0,9170000000.0,6070000000.0,3670000000.0,
Normalized Income,13491444695.259594,16044524236.983843,7590666199.158485,5676998191.681736,
Net Income From Continuing And Discontinued Operation,14440000000.0,11000000000.0,9740000000.0,4890000000.0,
Total Expenses,48050000000.0,37760000000.0,35310000000.0,24630000000.0,
Rent Expense Supplemental,50000000.0,60000000.0,30000000.0,70000000.0,
Diluted Average Shares,1584032478.0,1585801431.0,1581783858.0,1564014280.0,
Basic Average Shares,1584032478.0,1584032478.0,1581783858.0,1564014280.0,
Diluted EPS,8.37,6.2,5.41,2.41,
Basic EPS,8.37,6.21,5.41,2.41,
Diluted NI Availto Com Stockholders,13270000000.0,9830000000.0,8570000000.0,3790000000.0,
Net Income Common Stockholders,13270000000.0,9830000000.0,8570000000.0,3790000000.0,
Otherunder Preferred Stock Dividend,1170000000.0,1170000000.0,1170000000.0,1100000000.0,
Preferred Stock Dividends,0.0,0.0,0.0,0.0,
Net Income,14440000000.0,11000000000.0,9740000000.0,4890000000.0,
Minority Interests,-5570000000.0,-1600000000.0,10000000.0,0.0,
Net Income Including Noncontrolling Interests,20010000000.0,12600000000.0,9730000000.0,4890000000.0,
Net Income Continuous Operations,20010000000.0,12600000000.0,9730000000.0,4890000000.0,
Tax Provision,2140000000.0,4110000000.0,4530000000.0,640000000.0,
Pretax Income,22150000000.0,16710000000.0,14260000000.0,5530000000.0,
Other Non Operating Income Expenses,2300000000.0,2310000000.0,1980000000.0,330000000.0,
Special Income Charges,-3310000000.0,-2700000000.0,-2480000000.0,580000000.0,
Other Special Charges,3310000000.0,2670000000.0,2330000000.0,-620000000.0,
Write Off,0.0,30000000.0,150000000.0,40000000.0,
Impairment Of Capital Assets,,,,0.0,60000000.0
Net Non Operating Interest Income Expense,-41910000000.0,-34080000000.0,-21730000000.0,-18940000000.0,
Total Other Finance Cost,1470000000.0,1360000000.0,1450000000.0,830000000.0,
Interest Expense Non Operating,48370000000.0,41890000000.0,26350000000.0,21780000000.0,
Interest Income Non Operating,7930000000.0,9170000000.0,6070000000.0,3670000000.0,
Operating Income,64070000000.0,54440000000.0,42440000000.0,26700000000.0,
Operating Expense,29670000000.0,22510000000.0,15200000000.0,10070000000.0,
Other Operating Expenses,1360000000.0,860000000.0,650000000.0,370000000.0,
Depreciation And Amortization In Income Statement,24980000000.0,19030000000.0,13000000000.0,8490000000.0,
Depreciation Income Statement,24980000000.0,19030000000.0,13000000000.0,8490000000.0,
Selling General And Administration,1910000000.0,1650000000.0,1110000000.0,810000000.0,
Selling And Marketing Expense,190000000.0,110000000.0,80000000.0,50000000.0,
General And Administrative Expense,1720000000.0,1540000000.0,1030000000.0,760000000.0,
Rent And Landing Fees,50000000.0,60000000.0,30000000.0,70000000.0,
Gross Profit,93740000000.0,76950000000.0,57640000000.0,36770000000.0,
Cost Of Revenue,18380000000.0,15250000000.0,20110000000.0,14560000000.0,
Total Revenue,112120000000.0,92200000000.0,77750000000.0,51330000000.0,
Operating Revenue,112120000000.0,92200000000.0,77750000000.0,51330000000.0,
