,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,0.0,0.0,1532176.802925,0.0,
Tax Rate For Calcs,0.200494,0.182503,0.16475,0.200534,
Normalized EBITDA,7421000000.0,6186500000.0,4961900000.0,4334200000.0,
Total Unusual Items,0.0,0.0,9300000.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,22500000.0,9300000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,5363100000.0,4570900000.0,3762600000.0,2998400000.0,
Reconciled Depreciation,659600000.0,534400000.0,449900000.0,469000000.0,
Reconciled Cost Of Revenue,7708400000.0,7241800000.0,6692700000.0,5575100000.0,
EBITDA,7433500000.0,6186500000.0,4971200000.0,4334200000.0,
EBIT,6773900000.0,5652100000.0,4521300000.0,3865200000.0,
Net Interest Income,-6100000.0,-7800000.0,346300000.0,-7000000.0,
Interest Expense,6100000.0,7800000.0,7800000.0,7000000.0,
Interest Income,,472800000.0,354100000.0,235000000.0,186100000.0
Normalized Income,5363100000.0,4570800000.0,3754832176.802925,2998400000.0,
Net Income From Continuing And Discontinued Operation,5363100000.0,4570900000.0,3762600000.0,2998400000.0,
Total Expenses,13565000000.0,11786200000.0,10554600000.0,9216400000.0,
Rent Expense Supplemental,107300000.0,94000000.0,79000000.0,68900000.0,
Diluted Average Shares,76346147.0,76307179.0,76507964.0,76372899.0,
Basic Average Shares,75996883.0,75935488.0,75828864.0,75698056.0,
Diluted EPS,70.25,59.9,49.18,39.26,
Basic EPS,70.57,60.19,49.62,39.61,
Diluted NI Availto Com Stockholders,5363100000.0,4570800000.0,3762600000.0,2998400000.0,
Net Income Common Stockholders,5363100000.0,4570800000.0,3762600000.0,2998400000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,5363100000.0,4570800000.0,3762600000.0,2998400000.0,
Minority Interests,-47800000.0,-43300000.0,-7300000.0,-86100000.0,
Net Income Including Noncontrolling Interests,5410900000.0,4614200000.0,3769900000.0,3084500000.0,
Net Income Continuous Operations,5410900000.0,4614200000.0,3769900000.0,3084500000.0,
Tax Provision,1356900000.0,1030100000.0,743600000.0,773700000.0,
Pretax Income,6767800000.0,5644300000.0,4513500000.0,3858200000.0,
Other Non Operating Income Expenses,47100000.0,31700000.0,35300000.0,387500000.0,
Special Income Charges,-37600000.0,0.0,-3600000.0,0.0,
Other Special Charges,,6500000.0,3600000.0,-1200000.0,6000000.0
Net Non Operating Interest Income Expense,-6100000.0,-7800000.0,346300000.0,-7000000.0,
Interest Expense Non Operating,6100000.0,7800000.0,7800000.0,7000000.0,
Interest Income Non Operating,636400000.0,472800000.0,354100000.0,235000000.0,
Operating Income,5809700000.0,4980000000.0,3983600000.0,3477700000.0,
Operating Expense,5856600000.0,4492800000.0,3861900000.0,3641300000.0,
Other Operating Expenses,3419800000.0,1370800000.0,1031700000.0,2019300000.0,
Depreciation And Amortization In Income Statement,659600000.0,534400000.0,449900000.0,469000000.0,
Amortization,29200000.0,24600000.0,23500000.0,17100000.0,
Depreciation Income Statement,659600000.0,509800000.0,426400000.0,469000000.0,
Research And Development,,737200000.0,631900000.0,592700000.0,536900000.0
Selling General And Administration,,417100000.0,386900000.0,504000000.0,346300000.0
Selling And Marketing Expense,,248800000.0,187800000.0,275100000.0,180300000.0
General And Administrative Expense,,168300000.0,199100000.0,228900000.0,166000000.0
Rent And Landing Fees,,94000000.0,79000000.0,68900000.0,67600000.0
Gross Profit,11432600000.0,9502100000.0,7845500000.0,7119000000.0,
Cost Of Revenue,7779700000.0,7293400000.0,6692700000.0,5575100000.0,
Total Revenue,19374700000.0,16795500000.0,14538200000.0,12694100000.0,
Operating Revenue,19212300000.0,16795500000.0,14538200000.0,12694100000.0,
