,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,144724800.0,51298800.0,50130000.0,-23674000.0
Tax Rate For Calcs,0.2741,0.2758,0.2785,0.266
Normalized EBITDA,20497000000.0,21077000000.0,19462000000.0,15762000000.0
Total Unusual Items,528000000.0,186000000.0,180000000.0,-89000000.0
Total Unusual Items Excluding Goodwill,528000000.0,186000000.0,180000000.0,-89000000.0
Net Income From Continuing Operation Net Minority Interest,12667000000.0,13037000000.0,12121000000.0,9570000000.0
Reconciled Depreciation,3053000000.0,2716000000.0,2338000000.0,2144000000.0
Reconciled Cost Of Revenue,58307000000.0,50627000000.0,46970000000.0,37743000000.0
EBITDA,21025000000.0,21263000000.0,19642000000.0,15673000000.0
EBIT,17972000000.0,18547000000.0,17304000000.0,13529000000.0
Net Interest Income,110000000.0,307000000.0,432000000.0,55000000.0
Interest Expense,565000000.0,509000000.0,444000000.0,437000000.0
Interest Income,675000000.0,816000000.0,876000000.0,492000000.0
Normalized Income,12283724800.0,12902298800.0,11991130000.0,9635326000.0
Net Income From Continuing And Discontinued Operation,12667000000.0,13037000000.0,12121000000.0,9570000000.0
Total Expenses,90618000000.0,79502000000.0,72692000000.0,53926000000.0
Rent Expense Supplemental,444000000.0,437000000.0,342000000.0,183000000.0
Diluted Average Shares,106064118.0,105987369.0,105879629.0,105477640.0
Basic Average Shares,105831898.0,105697381.0,105571928.0,105265550.0
Diluted EPS,119.44,123.0,114.48,90.74
Basic EPS,119.7,123.34,114.82,90.92
Diluted NI Availto Com Stockholders,12667000000.0,13037000000.0,12121000000.0,9570000000.0
Net Income Common Stockholders,12667000000.0,13037000000.0,12121000000.0,9570000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,12667000000.0,13037000000.0,12121000000.0,9570000000.0
Minority Interests,32000000.0,-26000000.0,-43000000.0,-36000000.0
Net Income Including Noncontrolling Interests,12635000000.0,13063000000.0,12164000000.0,9606000000.0
Net Income Continuous Operations,12635000000.0,13063000000.0,12164000000.0,9606000000.0
Tax Provision,4772000000.0,4975000000.0,4696000000.0,3486000000.0
Pretax Income,17407000000.0,18038000000.0,16860000000.0,13092000000.0
Other Non Operating Income Expenses,443000000.0,72000000.0,109000000.0,148000000.0
Special Income Charges,-188000000.0,-334000000.0,-176000000.0,-81000000.0
Other Special Charges,-23000000.0,-163000000.0,-16000000.0,-5000000.0
Write Off,211000000.0,497000000.0,192000000.0,86000000.0
Net Non Operating Interest Income Expense,110000000.0,307000000.0,432000000.0,55000000.0
Interest Expense Non Operating,565000000.0,509000000.0,444000000.0,437000000.0
Interest Income Non Operating,675000000.0,816000000.0,876000000.0,492000000.0
Operating Income,16083000000.0,16971000000.0,15463000000.0,11771000000.0
Operating Expense,32311000000.0,28875000000.0,25722000000.0,16183000000.0
Other Operating Expenses,18749000000.0,16889000000.0,14197000000.0,6783000000.0
Depreciation And Amortization In Income Statement,3053000000.0,2716000000.0,2338000000.0,2144000000.0
Depreciation Income Statement,3053000000.0,2716000000.0,2338000000.0,2144000000.0
Selling General And Administration,8166000000.0,7052000000.0,6906000000.0,5855000000.0
Selling And Marketing Expense,433000000.0,359000000.0,282000000.0,203000000.0
General And Administrative Expense,7733000000.0,6693000000.0,6624000000.0,5652000000.0
Rent And Landing Fees,444000000.0,437000000.0,342000000.0,183000000.0
Gross Profit,48394000000.0,45846000000.0,41185000000.0,27954000000.0
Cost Of Revenue,58307000000.0,50627000000.0,46970000000.0,37743000000.0
Total Revenue,106701000000.0,96473000000.0,88155000000.0,65697000000.0
Operating Revenue,106701000000.0,96473000000.0,88155000000.0,65697000000.0
