,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,-196093832.252789,-261967902.05951,
Tax Rate For Calcs,0.236331,0.232678,0.232736,0.233996,
Normalized EBITDA,53956900000.0,48308610000.0,37711660000.0,29364730000.0,
Total Unusual Items,,-768140000.0,-842560000.0,-1119540000.0,-258010000.0
Total Unusual Items Excluding Goodwill,,-768140000.0,-842560000.0,-1119540000.0,-258010000.0
Net Income From Continuing Operation Net Minority Interest,30364890000.0,25946330000.0,20559220000.0,14974330000.0,
Reconciled Depreciation,12164630000.0,9473860000.0,6809060000.0,6171890000.0,
Reconciled Cost Of Revenue,97154290000.0,89047240000.0,75511090000.0,63964990000.0,
EBITDA,53956900000.0,48308610000.0,36869100000.0,28245190000.0,
EBIT,41792270000.0,38834750000.0,30060040000.0,22073300000.0,
Net Interest Income,-1695790000.0,-4503860000.0,-2677950000.0,-1805850000.0,
Interest Expense,1695790000.0,4503860000.0,2666440000.0,1836930000.0,
Interest Income,,419000000.0,238000000.0,228290000.0,145160000.0
Normalized Income,30364890000.0,25946330000.0,21205686167.74721,15831902097.94049,
Net Income From Continuing And Discontinued Operation,30364890000.0,25946330000.0,20559220000.0,14974330000.0,
Total Expenses,178524730000.0,162439650000.0,124952510000.0,106124560000.0,
Rent Expense Supplemental,,1616210000.0,1099220000.0,846980000.0,821260000.0
Diluted Average Shares,,3267799748.0,3249248475.0,3248604265.0,3247748100.0
Basic Average Shares,,3263689308.0,3247850643.0,3247748100.0,3247748100.0
Diluted EPS,,7.94,6.33,4.608,2.138
Basic EPS,,7.95,6.33,4.612,2.138
Diluted NI Availto Com Stockholders,30364890000.0,25946330000.0,20559220000.0,14974330000.0,
Net Income Common Stockholders,30364890000.0,25946330000.0,20559220000.0,14974330000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,30364890000.0,25946330000.0,20559220000.0,14974330000.0,
Minority Interests,-255530000.0,-396520000.0,-458910000.0,-526810000.0,
Net Income Including Noncontrolling Interests,30620420000.0,26342850000.0,21018130000.0,15501140000.0,
Net Income Continuous Operations,30620420000.0,26342850000.0,21018130000.0,15501140000.0,
Tax Provision,9476060000.0,7988040000.0,6375470000.0,4735230000.0,
Pretax Income,40096480000.0,34330890000.0,27393600000.0,20236370000.0,
Other Non Operating Income Expenses,3523480000.0,1212680000.0,228910000.0,147330000.0,
Special Income Charges,,-790690000.0,-846880000.0,-1123210000.0,-258710000.0
Other Special Charges,,728700000.0,842270000.0,569250000.0,170400000.0
Write Off,,28730000.0,3240000.0,25710000.0,0.0
Impairment Of Capital Assets,,33260000.0,1370000.0,528250000.0,88310000.0
Net Non Operating Interest Income Expense,-1695790000.0,-4503860000.0,-2677950000.0,-1805850000.0,
Total Other Finance Cost,,343160000.0,249510000.0,197210000.0,240560000.0
Interest Expense Non Operating,1695790000.0,4503860000.0,2666440000.0,1836930000.0,
Interest Income Non Operating,,419000000.0,238000000.0,228290000.0,145160000.0
Operating Income,38329060000.0,37636850000.0,31264910000.0,23085960000.0,
Operating Expense,81370440000.0,73392410000.0,49441420000.0,42159570000.0,
Other Operating Expenses,47198380000.0,45068290000.0,14695530000.0,12001910000.0,
Depreciation And Amortization In Income Statement,12164630000.0,9473860000.0,6809060000.0,5697650000.0,
Amortization,,268380000.0,40510000.0,58030000.0,57700000.0
Depreciation Income Statement,12164630000.0,9473860000.0,6768550000.0,5639620000.0,
Selling General And Administration,,21715550000.0,16574280000.0,13781960000.0,9803110000.0
Selling And Marketing Expense,,19617310000.0,15234380000.0,12611150000.0,8878960000.0
General And Administrative Expense,,2098240000.0,1339900000.0,1170810000.0,924150000.0
Rent And Landing Fees,,1616210000.0,1099220000.0,846980000.0,821260000.0
Gross Profit,119699500000.0,111029260000.0,80706330000.0,65245530000.0,
Cost Of Revenue,97154290000.0,89047240000.0,75511090000.0,63964990000.0,
Total Revenue,216853790000.0,200076500000.0,156217420000.0,129210520000.0,
Operating Revenue,216853790000.0,200076500000.0,156217420000.0,129210520000.0,
