,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-49508800.0,-178550400.0,-122619000.0,-50600000.0
Tax Rate For Calcs,0.2813,0.2657,0.3,0.25
Normalized EBITDA,33996000000.0,31919000000.0,27040940000.0,26535170000.0
Total Unusual Items,-176000000.0,-672000000.0,-408730000.0,-202400000.0
Total Unusual Items Excluding Goodwill,-176000000.0,-672000000.0,-408730000.0,-202400000.0
Net Income From Continuing Operation Net Minority Interest,23796000000.0,22194000000.0,18061410000.0,18888260000.0
Reconciled Depreciation,691000000.0,743000000.0,806620000.0,927990000.0
Reconciled Cost Of Revenue,29077000000.0,27255000000.0,27741720000.0,24058620000.0
EBITDA,33820000000.0,31247000000.0,26632210000.0,26332770000.0
EBIT,33129000000.0,30504000000.0,25825590000.0,25404780000.0
Net Interest Income,3152000000.0,3036000000.0,1546290000.0,779840000.0
Interest Expense,20000000.0,281000000.0,126550000.0,122010000.0
Interest Income,3172000000.0,3317000000.0,1672840000.0,901850000.0
Normalized Income,23922491200.0,22687449600.0,18347521000.0,19040060000.0
Net Income From Continuing And Discontinued Operation,23796000000.0,22194000000.0,18061410000.0,18888260000.0
Total Expenses,38383000000.0,35941000000.0,32824210000.0,28013570000.0
Rent Expense Supplemental,68000000.0,96000000.0,94160000.0,88810000.0
Diluted Average Shares,87318508.0,87115722.0,86730748.0,86629125.0
Basic Average Shares,86762786.0,86561856.0,86360061.0,86171977.0
Diluted EPS,272.52,254.76,208.25,218.04
Basic EPS,274.27,256.39,209.14,219.19
Diluted NI Availto Com Stockholders,23796000000.0,22194000000.0,18061410000.0,18888260000.0
Net Income Common Stockholders,23796000000.0,22194000000.0,18061410000.0,18888260000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,23796000000.0,22194000000.0,18061410000.0,18888260000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,23796000000.0,22194000000.0,18061410000.0,18888260000.0
Net Income Continuous Operations,23796000000.0,22194000000.0,18061410000.0,18888260000.0
Tax Provision,9313000000.0,8029000000.0,7637630000.0,6394510000.0
Pretax Income,33109000000.0,30223000000.0,25699040000.0,25282770000.0
Other Non Operating Income Expenses,82000000.0,211000000.0,67750000.0,224380000.0
Special Income Charges,-9000000.0,-709000000.0,-253980000.0,-139960000.0
Other Special Charges,-4000000.0,2000000.0,2260000.0,340000.0
Write Off,13000000.0,707000000.0,251720000.0,139620000.0
Net Non Operating Interest Income Expense,3152000000.0,3036000000.0,1546290000.0,779840000.0
Interest Expense Non Operating,20000000.0,281000000.0,126550000.0,122010000.0
Interest Income Non Operating,3172000000.0,3317000000.0,1672840000.0,901850000.0
Operating Income,30085000000.0,27789000000.0,24158880000.0,24200980000.0
Operating Expense,9306000000.0,8686000000.0,32824210000.0,28013570000.0
Other Operating Expenses,2751000000.0,2534000000.0,1975890000.0,1226560000.0
Depreciation And Amortization In Income Statement,691000000.0,743000000.0,806620000.0,927990000.0
Depreciation Income Statement,691000000.0,743000000.0,806620000.0,927990000.0
Selling General And Administration,2826000000.0,2739000000.0,2205820000.0,1711590000.0
General And Administrative Expense,2826000000.0,2739000000.0,2205820000.0,1711590000.0
Rent And Landing Fees,68000000.0,96000000.0,94160000.0,88810000.0
Gross Profit,39391000000.0,36475000000.0,29241370000.0,28155930000.0
Cost Of Revenue,29077000000.0,27255000000.0,27741720000.0,24058620000.0
Total Revenue,68468000000.0,63730000000.0,56983090000.0,52214550000.0
Operating Revenue,68468000000.0,63730000000.0,56983090000.0,52214550000.0
