,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,32906472.49841,51326113.538305,-435732000.0,45629831.988948,
Tax Rate For Calcs,0.188879,0.248697,0.3,0.356344,
Normalized EBITDA,1290900000.0,1658060000.0,-1007930000.0,192090000.0,
Total Unusual Items,174220000.0,206380000.0,-91810000.0,128050000.0,
Total Unusual Items Excluding Goodwill,174220000.0,206380000.0,-1452440000.0,128050000.0,
Net Income From Continuing Operation Net Minority Interest,726870000.0,1118200000.0,-1428090000.0,157150000.0,
Reconciled Depreciation,450060000.0,306170000.0,249640000.0,68950000.0,
Reconciled Cost Of Revenue,6129250000.0,5806830000.0,4467330000.0,2834390000.0,
EBITDA,1465120000.0,1864440000.0,-1099740000.0,320140000.0,
EBIT,1015060000.0,1558270000.0,-1349380000.0,251190000.0,
Net Interest Income,436920000.0,163920000.0,43390000.0,36540000.0,
Interest Expense,118930000.0,86520000.0,61020000.0,26800000.0,
Interest Income,563410000.0,254330000.0,110020000.0,66590000.0,
Normalized Income,585556472.49841,963146113.538305,949248000.0,74729831.988948,
Net Income From Continuing And Discontinued Operation,726870000.0,1118200000.0,-1428090000.0,157150000.0,
Total Expenses,20416520000.0,18121210000.0,14949030000.0,9381730000.0,
Rent Expense Supplemental,78730000.0,46090000.0,34870000.0,8280000.0,
Diluted Average Shares,325897144.0,314894859.0,321747807.0,321747807.0,
Basic Average Shares,325085484.0,313288253.0,321747807.0,321747807.0,
Diluted EPS,2.23,3.55,-4.438538,0.488426,
Basic EPS,2.24,3.57,-4.438538,0.488426,
Diluted NI Availto Com Stockholders,726870000.0,1118200000.0,-1428090000.0,157150000.0,
Net Income Common Stockholders,726870000.0,1118200000.0,-1428090000.0,157150000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,726870000.0,1118200000.0,-1428090000.0,157150000.0,
Minority Interests,0.0,12470000.0,81570000.0,12720000.0,
Net Income Including Noncontrolling Interests,726870000.0,1105730000.0,-1509660000.0,144430000.0,
Net Income Continuous Operations,726870000.0,1105730000.0,-1509660000.0,144430000.0,
Tax Provision,169260000.0,366020000.0,99260000.0,79960000.0,
Pretax Income,896130000.0,1471750000.0,-1410400000.0,224390000.0,
Other Non Operating Income Expenses,24040000.0,20970000.0,20650000.0,9910000.0,
Special Income Charges,-17690000.0,25810000.0,-1546970000.0,-4250000.0,
Other Special Charges,,-27880000.0,,400000.0,120000.0
Write Off,1270000.0,2070000.0,0.0,3850000.0,
Impairment Of Capital Assets,16420000.0,0.0,186340000.0,,
Net Non Operating Interest Income Expense,436920000.0,163920000.0,43390000.0,36540000.0,
Total Other Finance Cost,7560000.0,3890000.0,5610000.0,3250000.0,
Interest Expense Non Operating,118930000.0,86520000.0,61020000.0,26800000.0,
Interest Income Non Operating,563410000.0,254330000.0,110020000.0,66590000.0,
Operating Income,252970000.0,1077830000.0,-21550000.0,52920000.0,
Operating Expense,14287270000.0,12314380000.0,10481700000.0,6547340000.0,
Other Operating Expenses,977730000.0,798380000.0,866170000.0,365490000.0,
Depreciation And Amortization In Income Statement,450060000.0,306170000.0,249640000.0,68950000.0,
Amortization,25010000.0,19530000.0,71540000.0,10520000.0,
Depreciation Income Statement,425050000.0,286640000.0,178100000.0,58430000.0,
Research And Development,290000.0,2940000.0,35340000.0,7690000.0,
Selling General And Administration,10555430000.0,9255120000.0,7533370000.0,5245500000.0,
Selling And Marketing Expense,10196220000.0,8986620000.0,7292190000.0,5146270000.0,
General And Administrative Expense,359210000.0,268500000.0,241180000.0,99230000.0,
Rent And Landing Fees,78730000.0,46090000.0,34870000.0,8280000.0,
Gross Profit,14540240000.0,13392210000.0,10460150000.0,6600260000.0,
Cost Of Revenue,6129250000.0,5806830000.0,4467330000.0,2834390000.0,
Total Revenue,20669490000.0,19199040000.0,14927480000.0,9434650000.0,
Operating Revenue,20669490000.0,19199040000.0,14927480000.0,9434650000.0,
