,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-86792850.0,-4715000.0,0.0,0.0
Tax Rate For Calcs,0.2151,0.23,0.36664,0.049924
Normalized EBITDA,20174300000.0,19897300000.0,493400000.0,17687000.0
Total Unusual Items,-403500000.0,-20500000.0,,
Total Unusual Items Excluding Goodwill,-403500000.0,-20500000.0,,
Net Income From Continuing Operation Net Minority Interest,16125900000.0,16045500000.0,312500000.0,16804000.0
Reconciled Depreciation,225200000.0,215200000.0,0.0,
Reconciled Cost Of Revenue,1894700000.0,1046200000.0,0.0,0.0
EBITDA,19770800000.0,19876800000.0,493400000.0,17687000.0
EBIT,19545600000.0,19661600000.0,493400000.0,17687000.0
Net Interest Income,3768200000.0,6179900000.0,55000000.0,0.0
Interest Expense,76500000.0,102700000.0,0.0,0.0
Interest Income,3844700000.0,6282600000.0,55000000.0,0.0
Normalized Income,16442607150.0,16061285000.0,312500000.0,16804000.0
Net Income From Continuing And Discontinued Operation,16125900000.0,16045500000.0,312500000.0,16804000.0
Total Expenses,1654000000.0,2592500000.0,-226500000.0,1316000.0
Rent Expense Supplemental,234600000.0,129100000.0,1300000.0,
Diluted Average Shares,6353221303.0,6353284188.0,6353284188.0,6353284188.0
Basic Average Shares,6353221303.0,6353284188.0,6353284188.0,6353284188.0
Diluted EPS,2.54,2.53,0.049187,0.002645
Basic EPS,2.54,2.53,0.049187,0.002645
Diluted NI Availto Com Stockholders,16125900000.0,16045500000.0,312500000.0,16804000.0
Net Income Common Stockholders,16125900000.0,16045500000.0,312500000.0,16804000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,16125900000.0,16045500000.0,312500000.0,16804000.0
Net Income Including Noncontrolling Interests,16125900000.0,16045500000.0,312500000.0,16804000.0
Net Income Continuous Operations,16125900000.0,16045500000.0,312500000.0,16804000.0
Tax Provision,3343200000.0,3513400000.0,180900000.0,883000.0
Pretax Income,19469100000.0,19558900000.0,493400000.0,17687000.0
Other Non Operating Income Expenses,356300000.0,800000.0,100600000.0,3565000.0
Special Income Charges,-403500000.0,-20500000.0,,
Write Off,403500000.0,20500000.0,,
Net Non Operating Interest Income Expense,3768200000.0,6179900000.0,55000000.0,0.0
Interest Expense Non Operating,76500000.0,102700000.0,0.0,0.0
Interest Income Non Operating,3844700000.0,6282600000.0,55000000.0,0.0
Operating Income,11819900000.0,9113500000.0,438400000.0,14122000.0
Operating Expense,-240700000.0,1546300000.0,-226500000.0,1316000.0
Other Operating Expenses,1373800000.0,1086100000.0,39500000.0,612000.0
Depreciation And Amortization In Income Statement,225200000.0,215200000.0,0.0,
Amortization,123500000.0,124500000.0,0.0,
Depreciation Income Statement,101700000.0,90700000.0,0.0,
Selling General And Administration,721700000.0,530100000.0,14800000.0,695000.0
Selling And Marketing Expense,87500000.0,74100000.0,0.0,
General And Administrative Expense,634200000.0,456000000.0,14800000.0,695000.0
Rent And Landing Fees,234600000.0,129100000.0,1300000.0,
Gross Profit,11579200000.0,10659800000.0,211900000.0,15438000.0
Cost Of Revenue,1894700000.0,1046200000.0,0.0,0.0
Total Revenue,13473900000.0,11706000000.0,211900000.0,15438000.0
Operating Revenue,13473900000.0,11706000000.0,211900000.0,15438000.0
