,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,39192860.962567,-1321253.868424,386205730.140915,379806514.840396
Tax Rate For Calcs,0.310561,0.264251,0.321892,0.231688
Normalized EBITDA,18226800000.0,16661700000.0,13537400000.0,12677000000.0
Total Unusual Items,126200000.0,-5000000.0,1199800000.0,1639300000.0
Total Unusual Items Excluding Goodwill,126200000.0,-5000000.0,1199800000.0,1639300000.0
Net Income From Continuing Operation Net Minority Interest,5857000000.0,5096100000.0,4407500000.0,5403000000.0
Reconciled Depreciation,4972700000.0,4732900000.0,3917500000.0,3507800000.0
Reconciled Cost Of Revenue,170405700000.0,148716100000.0,124418600000.0,112109000000.0
EBITDA,18353000000.0,16656700000.0,14737200000.0,14316300000.0
EBIT,13380300000.0,11923800000.0,10819700000.0,10808500000.0
Net Interest Income,-6940000000.0,-6386800000.0,-5790400000.0,-4841500000.0
Interest Expense,5152300000.0,4911900000.0,4404500000.0,3844400000.0
Interest Income,433400000.0,578000000.0,340500000.0,352800000.0
Normalized Income,5769992860.962567,5099778746.131576,3593905730.140915,4143506514.840396
Net Income From Continuing And Discontinued Operation,5857000000.0,5096100000.0,4407500000.0,5403000000.0
Total Expenses,205859200000.0,180205900000.0,151110100000.0,136719100000.0
Rent Expense Supplemental,6498400000.0,5139100000.0,3615000000.0,3517500000.0
Diluted Average Shares,164864228.0,162446152.0,151690772.0,148909208.0
Basic Average Shares,164864228.0,162446152.0,151690772.0,148909208.0
Diluted EPS,35.53,31.37,29.06,36.28
Basic EPS,35.53,31.37,29.06,36.28
Diluted NI Availto Com Stockholders,5857000000.0,5096100000.0,4407500000.0,5403000000.0
Net Income Common Stockholders,5857000000.0,5096100000.0,4407500000.0,5403000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,5857000000.0,5096100000.0,4407500000.0,5403000000.0
Minority Interests,184300000.0,-62900000.0,57300000.0,52400000.0
Net Income Including Noncontrolling Interests,5672700000.0,5159000000.0,4350200000.0,5350600000.0
Net Income Continuous Operations,5672700000.0,5159000000.0,4350200000.0,5350600000.0
Tax Provision,2555300000.0,1852900000.0,2065000000.0,1613500000.0
Pretax Income,8228000000.0,7011900000.0,6415200000.0,6964100000.0
Other Non Operating Income Expenses,65200000.0,64800000.0,107600000.0,291900000.0
Special Income Charges,124500000.0,-7300000.0,854100000.0,2081200000.0
Other Special Charges,-124500000.0,7000000.0,-1036700000.0,-2088000000.0
Write Off,0.0,300000.0,500000.0,6800000.0
Impairment Of Capital Assets,,,182100000.0,
Net Non Operating Interest Income Expense,-6940000000.0,-6386800000.0,-5790400000.0,-4841500000.0
Total Other Finance Cost,2221100000.0,2052900000.0,1726400000.0,1349900000.0
Interest Expense Non Operating,5152300000.0,4911900000.0,4404500000.0,3844400000.0
Interest Income Non Operating,433400000.0,578000000.0,340500000.0,352800000.0
Operating Income,15201000000.0,14386300000.0,11028500000.0,9469600000.0
Operating Expense,35453500000.0,31489800000.0,26691500000.0,24610100000.0
Other Operating Expenses,5548300000.0,5294000000.0,4020300000.0,4551600000.0
Depreciation And Amortization In Income Statement,4972700000.0,4732900000.0,3917500000.0,3507800000.0
Amortization,691000000.0,641400000.0,,
Depreciation Income Statement,4281700000.0,4091500000.0,3917500000.0,3507800000.0
Selling General And Administration,4306900000.0,4740400000.0,4867700000.0,4293100000.0
Selling And Marketing Expense,1305600000.0,1994400000.0,2475100000.0,2407100000.0
General And Administrative Expense,3001300000.0,2746000000.0,2392600000.0,1886000000.0
Rent And Landing Fees,1511100000.0,1143400000.0,803000000.0,786400000.0
Gross Profit,50654500000.0,45876100000.0,37720000000.0,34079700000.0
Cost Of Revenue,170405700000.0,148716100000.0,124418600000.0,112109000000.0
Total Revenue,221060200000.0,194592200000.0,162138600000.0,146188700000.0
Operating Revenue,221060200000.0,194592200000.0,162138600000.0,146188700000.0
