,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,46251774.468787,9080268.429542,18576050.0,4004013.485179,
Tax Rate For Calcs,0.248452,0.255999,0.2575,0.253419,
Normalized EBITDA,4053680000.0,2447980000.0,2358280000.0,2666910000.0,
Total Unusual Items,186160000.0,35470000.0,72140000.0,15800000.0,
Total Unusual Items Excluding Goodwill,186160000.0,35470000.0,72140000.0,15800000.0,
Net Income From Continuing Operation Net Minority Interest,3052030000.0,1637510000.0,1600270000.0,1815910000.0,
Reconciled Depreciation,177890000.0,280910000.0,250740000.0,217610000.0,
Reconciled Cost Of Revenue,4703300000.0,3204030000.0,3442940000.0,2936520000.0,
EBITDA,4239840000.0,2483450000.0,2430420000.0,2682710000.0,
EBIT,4061950000.0,2202540000.0,2179680000.0,2465100000.0,
Net Interest Income,53010000.0,26570000.0,-7720000.0,-28620000.0,
Interest Expense,960000.0,1590000.0,13570000.0,32800000.0,
Interest Income,53990000.0,28180000.0,5870000.0,4380000.0,
Normalized Income,2912121774.468787,1611120268.429542,1546706050.0,1804114013.485179,
Net Income From Continuing And Discontinued Operation,3052030000.0,1637510000.0,1600270000.0,1815910000.0,
Total Expenses,6661540000.0,5077870000.0,5265160000.0,4509780000.0,
Diluted Average Shares,173465425.0,173465425.0,173465425.0,173465425.0,
Basic Average Shares,173465425.0,173465425.0,173465425.0,173465425.0,
Diluted EPS,17.59,9.44,9.225297,10.468426,
Basic EPS,17.59,9.44,9.225297,10.468426,
Diluted NI Availto Com Stockholders,3052030000.0,1637510000.0,1600270000.0,1815910000.0,
Net Income Common Stockholders,3052030000.0,1637510000.0,1600270000.0,1815910000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,3052030000.0,1637510000.0,1600270000.0,1815910000.0,
Minority Interests,,,0.0,0.0,26280000.0
Net Income Including Noncontrolling Interests,3052030000.0,1637510000.0,1600270000.0,1815910000.0,
Net Income Continuous Operations,3052030000.0,1637510000.0,1600270000.0,1815910000.0,
Tax Provision,1008960000.0,563440000.0,565840000.0,616390000.0,
Pretax Income,4060990000.0,2200950000.0,2166110000.0,2432300000.0,
Other Non Operating Income Expenses,39380000.0,14340000.0,13890000.0,2560000.0,
Special Income Charges,2510000.0,-106620000.0,1030000.0,-3560000.0,
Other Special Charges,-2510000.0,106620000.0,-1030000.0,-290000.0,
Impairment Of Capital Assets,,,0.0,3850000.0,0.0
Net Non Operating Interest Income Expense,53010000.0,26570000.0,-7720000.0,-28620000.0,
Total Other Finance Cost,20000.0,20000.0,20000.0,200000.0,
Interest Expense Non Operating,960000.0,1590000.0,13570000.0,32800000.0,
Interest Income Non Operating,53990000.0,28180000.0,5870000.0,4380000.0,
Operating Income,3599410000.0,2025290000.0,1940140000.0,2275030000.0,
Operating Expense,1958240000.0,1873840000.0,1822220000.0,1573260000.0,
Other Operating Expenses,611100000.0,583860000.0,630460000.0,538190000.0,
Depreciation And Amortization In Income Statement,177890000.0,280910000.0,250740000.0,217610000.0,
Amortization,,850000.0,220000.0,0.0,60000.0
Depreciation Income Statement,177890000.0,280910000.0,250520000.0,217610000.0,
Research And Development,15520000.0,10230000.0,,,
Selling General And Administration,316960000.0,272500000.0,327000000.0,364320000.0,
Selling And Marketing Expense,208510000.0,196350000.0,272650000.0,322790000.0,
General And Administrative Expense,108450000.0,76150000.0,54350000.0,41530000.0,
Gross Profit,5557650000.0,3899130000.0,3762360000.0,3848290000.0,
Cost Of Revenue,4703300000.0,3204030000.0,3442940000.0,2936520000.0,
Total Revenue,10260950000.0,7103160000.0,7205300000.0,6784810000.0,
Operating Revenue,10260950000.0,7103160000.0,7205300000.0,6784810000.0,
