,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,1314920212.990299,321060468.834063,157634750.0,954806000.0,
Tax Rate For Calcs,0.233129,0.272016,0.2197,0.2396,
Normalized EBITDA,6059000000.0,6750300000.0,3502600000.0,10696600000.0,
Total Unusual Items,5640300000.0,1180300000.0,717500000.0,3985000000.0,
Total Unusual Items Excluding Goodwill,5640300000.0,1180300000.0,717500000.0,3985000000.0,
Net Income From Continuing Operation Net Minority Interest,8000300000.0,4735900000.0,2507000000.0,10513500000.0,
Reconciled Depreciation,1067100000.0,1160200000.0,892000000.0,834000000.0,
Reconciled Cost Of Revenue,28735700000.0,29331000000.0,32838800000.0,30299500000.0,
EBITDA,11699300000.0,7930600000.0,4220100000.0,14681600000.0,
EBIT,10632200000.0,6770400000.0,3328100000.0,13847600000.0,
Net Interest Income,587600000.0,60300000.0,198600000.0,422000000.0,
Interest Expense,199800000.0,264900000.0,115200000.0,16900000.0,
Interest Income,798000000.0,339200000.0,330000000.0,457600000.0,
Normalized Income,3674920212.990299,3876660468.834063,1947134750.0,7483306000.0,
Net Income From Continuing And Discontinued Operation,8000300000.0,4735900000.0,2507000000.0,10513500000.0,
Total Expenses,37370000000.0,38000600000.0,41253200000.0,36666800000.0,
Rent Expense Supplemental,,,13500000.0,14800000.0,17400000.0
Diluted Average Shares,618313905.0,618313905.0,618313905.0,620476905.0,
Basic Average Shares,618313905.0,618313905.0,618313905.0,620476905.0,
Diluted EPS,12.94,7.66,4.04,16.94,
Basic EPS,12.94,7.66,4.04,16.94,
Diluted NI Availto Com Stockholders,8000300000.0,4735900000.0,2507000000.0,10513500000.0,
Net Income Common Stockholders,8000300000.0,4735900000.0,2507000000.0,10513500000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,8000300000.0,4735900000.0,2507000000.0,10513500000.0,
Net Income Including Noncontrolling Interests,8000300000.0,4735900000.0,2507000000.0,10513500000.0,
Net Income Continuous Operations,8000300000.0,4735900000.0,2507000000.0,10513500000.0,
Tax Provision,2432100000.0,1769600000.0,705900000.0,3317200000.0,
Pretax Income,10432400000.0,6505500000.0,3212900000.0,13830700000.0,
Other Non Operating Income Expenses,2466300000.0,1799500000.0,28500000.0,9500000.0,
Special Income Charges,4167800000.0,-5000000.0,14100000.0,3814500000.0,
Other Special Charges,-4167800000.0,5000000.0,-14100000.0,-3814500000.0,
Net Non Operating Interest Income Expense,587600000.0,60300000.0,198600000.0,422000000.0,
Total Other Finance Cost,10600000.0,14000000.0,16200000.0,18700000.0,
Interest Expense Non Operating,199800000.0,264900000.0,115200000.0,16900000.0,
Interest Income Non Operating,798000000.0,339200000.0,330000000.0,457600000.0,
Operating Income,3723300000.0,4740400000.0,2359400000.0,9441900000.0,
Operating Expense,8634300000.0,8669600000.0,8414400000.0,6367300000.0,
Other Operating Expenses,4074200000.0,4108600000.0,4457700000.0,2919400000.0,
Depreciation And Amortization In Income Statement,1067100000.0,1160200000.0,892000000.0,834000000.0,
Amortization,26100000.0,3300000.0,4300000.0,6400000.0,
Depreciation Income Statement,1041000000.0,1156900000.0,887700000.0,827600000.0,
Selling General And Administration,1554000000.0,1691100000.0,1501100000.0,1023800000.0,
Selling And Marketing Expense,1172800000.0,1298000000.0,1153400000.0,734400000.0,
General And Administrative Expense,381200000.0,393100000.0,347700000.0,289400000.0,
Rent And Landing Fees,,,13500000.0,14800000.0,17400000.0
Gross Profit,12357600000.0,13410000000.0,10773800000.0,15809200000.0,
Cost Of Revenue,28735700000.0,29331000000.0,32838800000.0,30299500000.0,
Total Revenue,41093300000.0,42741000000.0,43612600000.0,46108700000.0,
Operating Revenue,41093300000.0,42741000000.0,43612600000.0,46108700000.0,
