,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,91854068.676713,73219729.784118,59988195.879517,553334760.86307,
Tax Rate For Calcs,0.265982,0.246797,0.2451,0.259313,
Normalized EBITDA,4830520000.0,3514200000.0,2517780000.0,1725960000.0,
Total Unusual Items,345340000.0,296680000.0,244750000.0,2133850000.0,
Total Unusual Items Excluding Goodwill,345340000.0,296680000.0,244750000.0,2133850000.0,
Net Income From Continuing Operation Net Minority Interest,3571680000.0,2691380000.0,1925500000.0,2701860000.0,
Reconciled Depreciation,263010000.0,207510000.0,198980000.0,202820000.0,
Reconciled Cost Of Revenue,11078650000.0,9805270000.0,7476040000.0,4830660000.0,
EBITDA,5178000000.0,3812000000.0,2762530000.0,3859810000.0,
EBIT,4912850000.0,3603360000.0,2563550000.0,3656990000.0,
Net Interest Income,349860000.0,246370000.0,142260000.0,57230000.0,
Interest Expense,27060000.0,25480000.0,8510000.0,9080000.0,
Interest Income,406680000.0,298130000.0,167580000.0,85910000.0,
Normalized Income,3318194068.676713,2467919729.784118,1740738195.879517,1121344760.86307,
Net Income From Continuing And Discontinued Operation,3571680000.0,2691380000.0,1925500000.0,2701860000.0,
Total Expenses,15803540000.0,13398380000.0,10206910000.0,6961820000.0,
Rent Expense Supplemental,21320000.0,18070000.0,15960000.0,13130000.0,
Diluted Average Shares,317998321.0,317905200.0,322546971.0,323305484.0,
Basic Average Shares,317876913.0,317876913.0,322546971.0,323305484.0,
Diluted EPS,11.28,8.47,5.97,8.36,
Basic EPS,11.28,8.47,5.97,8.36,
Diluted NI Availto Com Stockholders,3571680000.0,2691380000.0,1925500000.0,2701860000.0,
Net Income Common Stockholders,3571680000.0,2691380000.0,1925500000.0,2701860000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,3572000000.0,2692000000.0,1925500000.0,2701860000.0,
Minority Interests,-14580000.0,-3490000.0,-3300000.0,-100000.0,
Net Income Including Noncontrolling Interests,3586260000.0,2694870000.0,1928800000.0,2701960000.0,
Net Income Discontinuous Operations,,,0.0,0.0,0.0
Net Income Continuous Operations,3586260000.0,2694870000.0,1928800000.0,2701960000.0,
Tax Provision,1299530000.0,883010000.0,626240000.0,945950000.0,
Pretax Income,4885790000.0,3577880000.0,2555040000.0,3647910000.0,
Other Non Operating Income Expenses,4390000.0,8490000.0,5310000.0,35460000.0,
Special Income Charges,-170000.0,-16660000.0,-3210000.0,1977260000.0,
Other Special Charges,-120000.0,-2310000.0,-650000.0,-1977700000.0,
Write Off,290000.0,18970000.0,3860000.0,440000.0,
Net Non Operating Interest Income Expense,349860000.0,246370000.0,142260000.0,57230000.0,
Total Other Finance Cost,29760000.0,26280000.0,16810000.0,19600000.0,
Interest Expense Non Operating,27060000.0,25480000.0,8510000.0,9080000.0,
Interest Income Non Operating,406680000.0,298130000.0,167580000.0,85910000.0,
Operating Income,4131960000.0,3028660000.0,2157990000.0,1446870000.0,
Operating Expense,4724890000.0,3593110000.0,2730870000.0,2131160000.0,
Other Operating Expenses,1684160000.0,1156710000.0,821130000.0,595420000.0,
Depreciation And Amortization In Income Statement,263010000.0,207520000.0,198970000.0,202820000.0,
Amortization,22540000.0,25140000.0,31250000.0,24110000.0,
Depreciation Income Statement,240470000.0,182380000.0,167720000.0,178710000.0,
Selling General And Administration,,692950000.0,505080000.0,393040000.0,455630000.0
Selling And Marketing Expense,631720000.0,502290000.0,388190000.0,261080000.0,
General And Administrative Expense,,190660000.0,116890000.0,131960000.0,137440000.0
Rent And Landing Fees,21320000.0,18070000.0,15960000.0,13130000.0,
Gross Profit,8856850000.0,6621770000.0,4888860000.0,3578030000.0,
Cost Of Revenue,10002000000.0,8192000000.0,7476040000.0,4830660000.0,
Total Revenue,19935500000.0,16427040000.0,12364900000.0,8408690000.0,
Operating Revenue,19935500000.0,16427040000.0,12364900000.0,8408690000.0,
