,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,69326285.611898,12104461.371055,45288959.738672,0.0,
Tax Rate For Calcs,0.256764,0.268988,0.245602,0.247471,
Normalized EBITDA,7970000000.0,6479000000.0,6250450000.0,5455590000.0,
Total Unusual Items,270000000.0,45000000.0,184400000.0,0.0,
Total Unusual Items Excluding Goodwill,270000000.0,45000000.0,184400000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,3845000000.0,3100000000.0,3363220000.0,3326850000.0,
Reconciled Depreciation,1772000000.0,1465000000.0,1292600000.0,726730000.0,
Reconciled Cost Of Revenue,11264000000.0,9528000000.0,8270830000.0,6170630000.0,
EBITDA,8240000000.0,6524000000.0,6434850000.0,5455590000.0,
EBIT,6468000000.0,5059000000.0,5142250000.0,4728860000.0,
Net Interest Income,-902000000.0,-522000000.0,-277480000.0,-160330000.0,
Interest Expense,887000000.0,464000000.0,293180000.0,160330000.0,
Interest Income,102000000.0,23000000.0,95320000.0,122820000.0,
Normalized Income,3644326285.611898,3067104461.371055,3224108959.738672,3326850000.0,
Net Income From Continuing And Discontinued Operation,3845000000.0,3100000000.0,3363220000.0,3326850000.0,
Total Expenses,23871000000.0,19715000000.0,16781900000.0,12077090000.0,
Rent Expense Supplemental,148000000.0,243000000.0,155070000.0,93500000.0,
Diluted Average Shares,400138935.0,400138935.0,400138935.0,397188395.0,
Basic Average Shares,400138935.0,400138935.0,400138935.0,397188395.0,
Diluted EPS,9.61,7.75,8.406,8.376,
Basic EPS,9.61,7.75,8.406,8.376,
Diluted NI Availto Com Stockholders,3845000000.0,3100000000.0,3363220000.0,3326850000.0,
Net Income Common Stockholders,3845000000.0,3100000000.0,3363220000.0,3326850000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,3845000000.0,3100000000.0,3363220000.0,3326850000.0,
Minority Interests,-303000000.0,-259000000.0,-294910000.0,-111100000.0,
Net Income Including Noncontrolling Interests,4148000000.0,3359000000.0,3658130000.0,3437950000.0,
Net Income Continuous Operations,4148000000.0,3359000000.0,3658130000.0,3437950000.0,
Tax Provision,1433000000.0,1236000000.0,1190940000.0,1130580000.0,
Pretax Income,5581000000.0,4595000000.0,4849070000.0,4568530000.0,
Other Non Operating Income Expenses,49000000.0,50000000.0,47400000.0,202600000.0,
Special Income Charges,114000000.0,4000000.0,154390000.0,0.0,
Other Special Charges,-114000000.0,-4000000.0,-6100000.0,27170000.0,
Write Off,,16470000.0,0.0,52540000.0,8260000.0
Restructuring And Mergern Acquisition,,0.0,-148290000.0,,
Net Non Operating Interest Income Expense,-902000000.0,-522000000.0,-277480000.0,-160330000.0,
Total Other Finance Cost,117000000.0,81000000.0,79620000.0,59530000.0,
Interest Expense Non Operating,887000000.0,464000000.0,293180000.0,160330000.0,
Interest Income Non Operating,102000000.0,23000000.0,95320000.0,122820000.0,
Operating Income,6164000000.0,5025000000.0,4894740000.0,4431160000.0,
Operating Expense,12607000000.0,10187000000.0,8511070000.0,5906460000.0,
Other Operating Expenses,3650000000.0,2801000000.0,2511220000.0,5179730000.0,
Depreciation And Amortization In Income Statement,1772000000.0,1465000000.0,1292600000.0,726730000.0,
Amortization,184000000.0,181000000.0,167920000.0,42550000.0,
Depreciation Income Statement,1588000000.0,1284000000.0,1124680000.0,726730000.0,
Selling General And Administration,7340000000.0,5911000000.0,4843870000.0,3213930000.0,
Selling And Marketing Expense,329000000.0,252000000.0,197390000.0,111510000.0,
General And Administrative Expense,7011000000.0,5659000000.0,4646480000.0,3102420000.0,
Rent And Landing Fees,148000000.0,243000000.0,155070000.0,93500000.0,
Gross Profit,18771000000.0,15212000000.0,13405810000.0,10337620000.0,
Cost Of Revenue,11264000000.0,9528000000.0,8270830000.0,6170630000.0,
Total Revenue,30035000000.0,24740000000.0,21676640000.0,16508250000.0,
Operating Revenue,30035000000.0,24740000000.0,21676640000.0,16508250000.0,
