,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-17492860.0,276218040.0,119181630.0,-1737731400.0
Tax Rate For Calcs,0.2849,0.2958,0.3259,0.366
Normalized EBITDA,37252600000.0,34066600000.0,28448600000.0,26155600000.0
Total Unusual Items,-61400000.0,933800000.0,365700000.0,-4747900000.0
Total Unusual Items Excluding Goodwill,-61400000.0,933800000.0,365700000.0,-4747900000.0
Net Income From Continuing Operation Net Minority Interest,19112500000.0,16563800000.0,12452300000.0,7771800000.0
Reconciled Depreciation,7949300000.0,7953000000.0,7020300000.0,6619300000.0
Reconciled Cost Of Revenue,28844900000.0,27877300000.0,28276900000.0,25374700000.0
EBITDA,37191200000.0,35000400000.0,28814300000.0,21407700000.0
EBIT,29241900000.0,27047400000.0,21794000000.0,14788400000.0
Net Interest Income,-2321200000.0,-3420800000.0,-3186600000.0,-2479100000.0
Interest Expense,2513800000.0,3526300000.0,3322400000.0,2529300000.0
Interest Income,201900000.0,114800000.0,147800000.0,71500000.0
Normalized Income,19156407140.0,15906218040.0,12205781630.0,10781968600.0
Net Income From Continuing And Discontinued Operation,19112500000.0,16563800000.0,12452300000.0,7771800000.0
Total Expenses,83911900000.0,79899600000.0,73236700000.0,66494600000.0
Diluted Average Shares,338445440.0,338445440.0,338445440.0,338445440.0
Basic Average Shares,338445440.0,338445440.0,338445440.0,338445440.0
Diluted EPS,56.47,48.94,36.79,22.96
Basic EPS,56.47,48.94,36.79,22.96
Diluted NI Availto Com Stockholders,19112500000.0,16563800000.0,12452300000.0,7771800000.0
Net Income Common Stockholders,19112500000.0,16563800000.0,12452300000.0,7771800000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,19112500000.0,16563800000.0,12452300000.0,7771800000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,19112500000.0,16563800000.0,12452300000.0,7771800000.0
Net Income Continuous Operations,19112500000.0,16563800000.0,12452300000.0,7771800000.0
Tax Provision,7615600000.0,6957300000.0,6019300000.0,4487300000.0
Pretax Income,26728100000.0,23521100000.0,18471600000.0,12259100000.0
Other Non Operating Income Expenses,16200000.0,323700000.0,73100000.0,97300000.0
Special Income Charges,-228700000.0,753900000.0,170600000.0,-4849300000.0
Other Special Charges,228700000.0,-883600000.0,-216200000.0,456800000.0
Impairment Of Capital Assets,0.0,129700000.0,45600000.0,4392500000.0
Net Non Operating Interest Income Expense,-2321200000.0,-3420800000.0,-3186600000.0,-2479100000.0
Total Other Finance Cost,9300000.0,9300000.0,12000000.0,21300000.0
Interest Expense Non Operating,2513800000.0,3526300000.0,3322400000.0,2529300000.0
Interest Income Non Operating,201900000.0,114800000.0,147800000.0,71500000.0
Operating Income,29260600000.0,25723500000.0,21400200000.0,17693400000.0
Operating Expense,55067000000.0,52022300000.0,44959800000.0,41119900000.0
Other Operating Expenses,5689200000.0,5630200000.0,5133100000.0,4449200000.0
Depreciation And Amortization In Income Statement,7949300000.0,7953000000.0,7020300000.0,6619300000.0
Amortization,5427100000.0,5429200000.0,4765600000.0,4157000000.0
Depreciation Income Statement,2522200000.0,2523800000.0,2254700000.0,2462300000.0
Research And Development,304200000.0,247300000.0,312700000.0,386500000.0
Selling General And Administration,19988900000.0,19019600000.0,16407500000.0,14397900000.0
Selling And Marketing Expense,12606700000.0,11296800000.0,10269900000.0,8849100000.0
General And Administrative Expense,7382200000.0,7722800000.0,6137600000.0,5548800000.0
Gross Profit,84327600000.0,77745800000.0,66360000000.0,58813300000.0
Cost Of Revenue,28844900000.0,27877300000.0,28276900000.0,25374700000.0
Total Revenue,113172500000.0,105623100000.0,94636900000.0,84188000000.0
Operating Revenue,113172500000.0,105623100000.0,94636900000.0,84188000000.0
