,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,109046343.476586,41106080.612803,44079924.425502,-26363818.027211
Tax Rate For Calcs,0.139107,0.11625,0.103256,0.098336
Normalized EBITDA,3480000000.0,3155700000.0,2365400000.0,2358300000.0
Total Unusual Items,783900000.0,353600000.0,426900000.0,-268100000.0
Total Unusual Items Excluding Goodwill,783900000.0,353600000.0,426900000.0,-268100000.0
Net Income From Continuing Operation Net Minority Interest,3123900000.0,2391900000.0,2011000000.0,1393900000.0
Reconciled Depreciation,290900000.0,379900000.0,239600000.0,205600000.0
Reconciled Cost Of Revenue,31991300000.0,25734800000.0,22918700000.0,17495600000.0
EBITDA,4263900000.0,3509300000.0,2792300000.0,2090200000.0
EBIT,3973000000.0,3129400000.0,2552700000.0,1884600000.0
Net Interest Income,-270800000.0,-409000000.0,-403100000.0,-314200000.0
Interest Expense,338400000.0,387900000.0,276800000.0,238200000.0
Interest Income,187100000.0,108400000.0,7400000.0,8800000.0
Normalized Income,2449046343.476586,2079406080.612803,1628179924.425502,1635636181.972789
Net Income From Continuing And Discontinued Operation,3123900000.0,2391900000.0,2011000000.0,1393900000.0
Total Expenses,35360800000.0,28838100000.0,25904500000.0,19823800000.0
Rent Expense Supplemental,56400000.0,49100000.0,62600000.0,38200000.0
Diluted Average Shares,69244634.0,68583191.0,67657414.0,67657414.0
Basic Average Shares,69250720.0,68575115.0,67657414.0,67657414.0
Diluted EPS,45.11,34.88,29.72,20.6
Basic EPS,45.11,34.88,29.72,20.6
Diluted NI Availto Com Stockholders,3123900000.0,2391900000.0,2011000000.0,1393900000.0
Net Income Common Stockholders,3123900000.0,2391900000.0,2011000000.0,1393900000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3123900000.0,2391900000.0,2011000000.0,1393900000.0
Minority Interests,-5100000.0,-30900000.0,-29900000.0,-90600000.0
Net Income Including Noncontrolling Interests,3129000000.0,2422800000.0,2040900000.0,1484500000.0
Net Income Continuous Operations,3129000000.0,2422800000.0,2040900000.0,1484500000.0
Tax Provision,505600000.0,318700000.0,235000000.0,161900000.0
Pretax Income,3634600000.0,2741500000.0,2275900000.0,1646400000.0
Other Non Operating Income Expenses,70800000.0,193500000.0,34900000.0,15600000.0
Special Income Charges,-35200000.0,-32400000.0,-82100000.0,-35000000.0
Other Special Charges,10900000.0,32400000.0,17100000.0,20200000.0
Write Off,24300000.0,0.0,65000000.0,14800000.0
Net Non Operating Interest Income Expense,-270800000.0,-409000000.0,-403100000.0,-314200000.0
Total Other Finance Cost,119500000.0,129500000.0,133700000.0,84800000.0
Interest Expense Non Operating,338400000.0,387900000.0,276800000.0,238200000.0
Interest Income Non Operating,187100000.0,108400000.0,7400000.0,8800000.0
Operating Income,3025000000.0,2588300000.0,1967300000.0,2237200000.0
Operating Expense,3369500000.0,3103300000.0,2985800000.0,2328200000.0
Other Operating Expenses,851900000.0,839300000.0,751700000.0,578800000.0
Depreciation And Amortization In Income Statement,290900000.0,379900000.0,239600000.0,205600000.0
Amortization,500000.0,400000.0,1400000.0,1900000.0
Depreciation Income Statement,290400000.0,379500000.0,238200000.0,203700000.0
Selling General And Administration,877300000.0,703700000.0,730500000.0,575800000.0
Selling And Marketing Expense,684000000.0,590400000.0,645600000.0,521800000.0
General And Administrative Expense,193300000.0,113300000.0,84900000.0,54000000.0
Rent And Landing Fees,56400000.0,49100000.0,62600000.0,38200000.0
Gross Profit,6394500000.0,5691600000.0,4953100000.0,4565400000.0
Cost Of Revenue,31991300000.0,25734800000.0,22918700000.0,17495600000.0
Total Revenue,38385800000.0,31426400000.0,27871800000.0,22061000000.0
Operating Revenue,38385800000.0,31426400000.0,27871800000.0,22061000000.0
