,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-4638289.036545,19227520.435967,319923569.077336,43853283.529318,
Tax Rate For Calcs,0.272841,0.291326,0.273451,0.321646,
Normalized EBITDA,5898000000.0,5397000000.0,4908650000.0,3350010000.0,
Total Unusual Items,-17000000.0,66000000.0,1169950000.0,136340000.0,
Total Unusual Items Excluding Goodwill,-17000000.0,66000000.0,1169950000.0,136340000.0,
Net Income From Continuing Operation Net Minority Interest,3502000000.0,3121000000.0,3708090000.0,1784280000.0,
Reconciled Depreciation,760000000.0,766000000.0,777200000.0,744930000.0,
Reconciled Cost Of Revenue,17457000000.0,15953000000.0,15575720000.0,13787930000.0,
EBITDA,5881000000.0,5463000000.0,6078600000.0,3486350000.0,
EBIT,5121000000.0,4697000000.0,5301400000.0,2741420000.0,
Net Interest Income,172000000.0,90000000.0,-27100000.0,-45710000.0,
Interest Expense,305000000.0,293000000.0,197700000.0,111110000.0,
Interest Income,517000000.0,429000000.0,214300000.0,103780000.0,
Normalized Income,3514361710.963455,3074227520.435967,2858063569.077336,1691793283.529318,
Net Income From Continuing And Discontinued Operation,3502000000.0,3121000000.0,3708090000.0,1784280000.0,
Total Expenses,30307000000.0,27883000000.0,26623120000.0,22823870000.0,
Rent Expense Supplemental,116000000.0,101000000.0,78490000.0,47740000.0,
Diluted Average Shares,316190000.0,316300000.0,316540000.0,316500000.0,
Basic Average Shares,315700000.0,316180000.0,316430000.0,316310000.0,
Diluted EPS,11.08,9.86,11.71,5.64,
Basic EPS,11.09,9.86,11.72,5.64,
Diluted NI Availto Com Stockholders,3502000000.0,3121000000.0,3708090000.0,1784280000.0,
Net Income Common Stockholders,3502000000.0,3121000000.0,3708090000.0,1784280000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,3502000000.0,3121000000.0,3708090000.0,1784280000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,3502000000.0,3121000000.0,3708090000.0,1784280000.0,
Net Income Continuous Operations,3502000000.0,3121000000.0,3708090000.0,1784280000.0,
Tax Provision,1314000000.0,1283000000.0,1395610000.0,846030000.0,
Pretax Income,4816000000.0,4404000000.0,5103700000.0,2630310000.0,
Other Non Operating Income Expenses,38000000.0,44000000.0,138330000.0,79910000.0,
Special Income Charges,-18000000.0,66000000.0,1169950000.0,136340000.0,
Other Special Charges,18000000.0,-66000000.0,-1172090000.0,-136340000.0,
Write Off,,0.0,2140000.0,0.0,34460000.0
Impairment Of Capital Assets,,,2140000.0,0.0,
Net Non Operating Interest Income Expense,172000000.0,90000000.0,-27100000.0,-45710000.0,
Total Other Finance Cost,40000000.0,46000000.0,43700000.0,38380000.0,
Interest Expense Non Operating,305000000.0,293000000.0,197700000.0,111110000.0,
Interest Income Non Operating,517000000.0,429000000.0,214300000.0,103780000.0,
Operating Income,4593000000.0,4141000000.0,3596430000.0,2257450000.0,
Operating Expense,12850000000.0,11930000000.0,11047400000.0,9035940000.0,
Other Operating Expenses,3933000000.0,3341000000.0,3393120000.0,2661060000.0,
Depreciation And Amortization In Income Statement,760000000.0,766000000.0,777200000.0,744930000.0,
Amortization,63000000.0,76000000.0,101020000.0,117940000.0,
Depreciation Income Statement,697000000.0,690000000.0,676180000.0,626990000.0,
Research And Development,87000000.0,80000000.0,48220000.0,58020000.0,
Selling General And Administration,1117000000.0,1114000000.0,1059130000.0,706030000.0,
Selling And Marketing Expense,238000000.0,229000000.0,201520000.0,127290000.0,
General And Administrative Expense,879000000.0,885000000.0,857610000.0,578740000.0,
Rent And Landing Fees,116000000.0,101000000.0,78490000.0,47740000.0,
Gross Profit,17443000000.0,16071000000.0,14643830000.0,11293390000.0,
Cost Of Revenue,17457000000.0,15953000000.0,15575720000.0,13787930000.0,
Total Revenue,34900000000.0,32024000000.0,30219550000.0,25081320000.0,
Operating Revenue,34900000000.0,32024000000.0,30219550000.0,25081320000.0,
