,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-289913300.790674,-9137750.878444,-239745254.925631,86253000.0,
Tax Rate For Calcs,0.251059,0.261153,0.268881,0.3,
Normalized EBITDA,12979740000.0,10696970000.0,7034520000.0,477690000.0,
Total Unusual Items,-1154760000.0,-34990000.0,-891640000.0,287510000.0,
Total Unusual Items Excluding Goodwill,-1154760000.0,-34990000.0,-891640000.0,287510000.0,
Net Income From Continuing Operation Net Minority Interest,7394450000.0,6391080000.0,3246490000.0,-864450000.0,
Reconciled Depreciation,1344700000.0,1314920000.0,1261800000.0,1242960000.0,
Reconciled Cost Of Revenue,7916810000.0,7180490000.0,6203770000.0,4949330000.0,
EBITDA,11824980000.0,10661980000.0,6142880000.0,765200000.0,
EBIT,10480280000.0,9347060000.0,4881080000.0,-477760000.0,
Net Interest Income,454450000.0,210280000.0,-156130000.0,-215740000.0,
Interest Expense,200440000.0,174590000.0,242080000.0,345320000.0,
Interest Income,667940000.0,404390000.0,199530000.0,133170000.0,
Normalized Income,8259296699.209326,6416932249.121556,3898384745.074369,-1065707000.0,
Net Income From Continuing And Discontinued Operation,7394450000.0,6391080000.0,3145800000.0,-974550000.0,
Total Expenses,17567540000.0,17017480000.0,15216720000.0,10768100000.0,
Rent Expense Supplemental,553730000.0,464860000.0,458130000.0,309940000.0,
Diluted Average Shares,625364182.0,625364182.0,625364182.0,625364182.0,
Basic Average Shares,625364182.0,625364182.0,625364182.0,625364182.0,
Diluted EPS,11.82,10.22,5.03,-1.56,
Basic EPS,11.82,10.22,5.03,-1.56,
Diluted NI Availto Com Stockholders,7394450000.0,6391080000.0,3145800000.0,-974550000.0,
Net Income Common Stockholders,7394450000.0,6391080000.0,3145800000.0,-974550000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,7394450000.0,6391080000.0,3145800000.0,-974550000.0,
Minority Interests,-304540000.0,-385970000.0,-145170000.0,-23970000.0,
Net Income Including Noncontrolling Interests,7698990000.0,6777050000.0,3290970000.0,-950580000.0,
Net Income Extraordinary,,,0.0,0.0,-3200000.0
Net Income Discontinuous Operations,,0.0,-100690000.0,-110100000.0,-121700000.0
Net Income Continuous Operations,7698990000.0,6777050000.0,3391660000.0,-840480000.0,
Tax Provision,2580850000.0,2395420000.0,1247340000.0,17400000.0,
Pretax Income,10279840000.0,9172470000.0,4639000000.0,-823080000.0,
Other Non Operating Income Expenses,529710000.0,554490000.0,492070000.0,363750000.0,
Special Income Charges,-1249770000.0,-74830000.0,-711260000.0,398420000.0,
Other Special Charges,295160000.0,74720000.0,710910000.0,-519820000.0,
Write Off,854100000.0,110000.0,350000.0,121400000.0,
Impairment Of Capital Assets,100510000.0,0.0,,0.0,24930000.0
Restructuring And Mergern Acquisition,99500000.0,,,,
Net Non Operating Interest Income Expense,454450000.0,210280000.0,-156130000.0,-215740000.0,
Total Other Finance Cost,13050000.0,19520000.0,113580000.0,3590000.0,
Interest Expense Non Operating,200440000.0,174590000.0,242080000.0,345320000.0,
Interest Income Non Operating,667940000.0,404390000.0,199530000.0,133170000.0,
Operating Income,9863920000.0,8095230000.0,4971350000.0,-915520000.0,
Operating Expense,9650730000.0,9836990000.0,9012950000.0,5818770000.0,
Other Operating Expenses,6368660000.0,6826640000.0,6268030000.0,3510890000.0,
Depreciation And Amortization In Income Statement,1344700000.0,1314920000.0,1261800000.0,1242960000.0,
Amortization,13340000.0,19380000.0,21510000.0,23240000.0,
Depreciation Income Statement,1331360000.0,1295540000.0,1240290000.0,1219720000.0,
Selling General And Administration,1131180000.0,989290000.0,816910000.0,555400000.0,
Selling And Marketing Expense,433490000.0,384000000.0,283120000.0,164470000.0,
General And Administrative Expense,697690000.0,605290000.0,533790000.0,390930000.0,
Rent And Landing Fees,553730000.0,464860000.0,458130000.0,309940000.0,
Gross Profit,19514650000.0,17932220000.0,13984300000.0,4903250000.0,
Cost Of Revenue,7916810000.0,7180490000.0,6203770000.0,4949330000.0,
Total Revenue,27431460000.0,25112710000.0,20188070000.0,9852580000.0,
Operating Revenue,27431460000.0,25112710000.0,20188070000.0,9852580000.0,
