,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,53824800.0,-114975000.0,-197562000.0,-2367400.0,
Tax Rate For Calcs,0.123,0.105,0.228,0.089,
Normalized EBITDA,29276700000.0,25276400000.0,17955900000.0,21917400000.0,
Total Unusual Items,437600000.0,-1095000000.0,-866500000.0,-26600000.0,
Total Unusual Items Excluding Goodwill,437600000.0,-1095000000.0,-866500000.0,-26600000.0,
Net Income From Continuing Operation Net Minority Interest,21654800000.0,17957700000.0,9841700000.0,16456200000.0,
Reconciled Depreciation,3571600000.0,2993000000.0,3104200000.0,3039600000.0,
Reconciled Cost Of Revenue,48575500000.0,50317700000.0,49823200000.0,42832900000.0,
EBITDA,29714300000.0,24181400000.0,17089400000.0,21890800000.0,
EBIT,26142700000.0,21188400000.0,13985200000.0,18851200000.0,
Net Interest Income,2370800000.0,1633600000.0,637800000.0,703100000.0,
Interest Expense,872400000.0,957100000.0,937500000.0,408400000.0,
Interest Income,3587800000.0,2757700000.0,1711400000.0,1226800000.0,
Normalized Income,21271024800.0,18937725000.0,10510638000.0,16480432600.0,
Net Income From Continuing And Discontinued Operation,21654800000.0,17957700000.0,9841700000.0,16456200000.0,
Total Expenses,106203900000.0,104543800000.0,101061800000.0,87428600000.0,
Rent Expense Supplemental,100800000.0,96000000.0,97800000.0,64300000.0,
Diluted Average Shares,119565000.0,119565000.0,119565000.0,119565000.0,
Basic Average Shares,119565000.0,119565000.0,119565000.0,119565000.0,
Diluted EPS,181.11,150.19,82.31,137.63,
Basic EPS,181.11,150.19,82.31,137.63,
Diluted NI Availto Com Stockholders,21654800000.0,17957700000.0,9841700000.0,16456200000.0,
Net Income Common Stockholders,21654800000.0,17957700000.0,9841700000.0,16456200000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,21654800000.0,17957700000.0,9841700000.0,16456200000.0,
Minority Interests,-499000000.0,-156900000.0,-226400000.0,-347000000.0,
Net Income Including Noncontrolling Interests,22153800000.0,18114600000.0,10068100000.0,16803200000.0,
Net Income Continuous Operations,22153800000.0,18114600000.0,10068100000.0,16803200000.0,
Tax Provision,3110300000.0,2116700000.0,2979600000.0,1639600000.0,
Pretax Income,25270300000.0,20231300000.0,13047700000.0,18442800000.0,
Other Non Operating Income Expenses,239600000.0,179200000.0,123300000.0,91100000.0,
Special Income Charges,-91300000.0,-1246700000.0,-1175100000.0,-141100000.0,
Other Special Charges,-46000000.0,1246700000.0,1153400000.0,-19700000.0,
Write Off,,,170400000.0,149600000.0,-114900000.0
Impairment Of Capital Assets,137300000.0,0.0,21700000.0,11200000.0,
Net Non Operating Interest Income Expense,2370800000.0,1633600000.0,637800000.0,703100000.0,
Total Other Finance Cost,344600000.0,167000000.0,136100000.0,115300000.0,
Interest Expense Non Operating,872400000.0,957100000.0,937500000.0,408400000.0,
Interest Income Non Operating,3587800000.0,2757700000.0,1711400000.0,1226800000.0,
Operating Income,21842300000.0,19848600000.0,13341700000.0,17691700000.0,
Operating Expense,57628400000.0,54226100000.0,51238600000.0,44595700000.0,
Other Operating Expenses,13489500000.0,14241300000.0,11062400000.0,8993200000.0,
Depreciation And Amortization In Income Statement,3571600000.0,2993000000.0,3104200000.0,3039600000.0,
Amortization,283600000.0,317800000.0,300900000.0,518900000.0,
Depreciation Income Statement,3288000000.0,2675200000.0,2803300000.0,2520700000.0,
Selling General And Administration,16101100000.0,15847700000.0,16142200000.0,12966100000.0,
Selling And Marketing Expense,12931300000.0,12818700000.0,13150800000.0,10490300000.0,
General And Administrative Expense,3169800000.0,3029000000.0,2991400000.0,2475800000.0,
Rent And Landing Fees,100800000.0,96000000.0,97800000.0,64300000.0,
Gross Profit,79470700000.0,74074700000.0,64580300000.0,62287400000.0,
Cost Of Revenue,48575500000.0,50317700000.0,49823200000.0,42832900000.0,
Total Revenue,128046200000.0,124392400000.0,114403500000.0,105120300000.0,
Operating Revenue,128046200000.0,124392400000.0,114403500000.0,105120300000.0,
