,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,208320000.0,197625193.598348,188760000.0,64834478.450968,
Tax Rate For Calcs,0.217,0.224574,0.242,0.216115,
Normalized EBITDA,22320000000.0,20550000000.0,18520000000.0,17290000000.0,
Total Unusual Items,960000000.0,880000000.0,780000000.0,300000000.0,
Total Unusual Items Excluding Goodwill,960000000.0,880000000.0,780000000.0,300000000.0,
Net Income From Continuing Operation Net Minority Interest,16290000000.0,14810000000.0,13020000000.0,12250000000.0,
Reconciled Depreciation,1770000000.0,1580000000.0,1550000000.0,1390000000.0,
Reconciled Cost Of Revenue,56880000000.0,50100000000.0,56090000000.0,57050000000.0,
EBITDA,23280000000.0,21430000000.0,19300000000.0,17590000000.0,
EBIT,21510000000.0,19850000000.0,17750000000.0,16200000000.0,
Net Interest Income,240000000.0,40000000.0,-70000000.0,200000000.0,
Interest Expense,350000000.0,480000000.0,320000000.0,190000000.0,
Interest Income,770000000.0,770000000.0,490000000.0,590000000.0,
Normalized Income,15538320000.0,14127625193.598349,12428760000.0,12014834478.450968,
Net Income From Continuing And Discontinued Operation,16290000000.0,14810000000.0,13020000000.0,12250000000.0,
Total Expenses,87690000000.0,77050000000.0,80330000000.0,79110000000.0,
Rent Expense Supplemental,430000000.0,330000000.0,200000000.0,200000000.0,
Diluted Average Shares,1296592634.0,1295421514.0,1295486743.0,1291346731.0,
Basic Average Shares,1293475405.0,1292222478.0,1291544144.0,1291346731.0,
Diluted EPS,12.56,11.43,10.05,9.486221,
Basic EPS,12.59,11.46,10.08,9.486221,
Diluted NI Availto Com Stockholders,16290000000.0,14810000000.0,13020000000.0,12250000000.0,
Net Income Common Stockholders,16290000000.0,14810000000.0,13020000000.0,12250000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,16290000000.0,14810000000.0,13020000000.0,12250000000.0,
Minority Interests,-290000000.0,-210000000.0,-200000000.0,-300000000.0,
Net Income Including Noncontrolling Interests,16580000000.0,15020000000.0,13220000000.0,12550000000.0,
Net Income Continuous Operations,16580000000.0,15020000000.0,13220000000.0,12550000000.0,
Tax Provision,4580000000.0,4350000000.0,4210000000.0,3460000000.0,
Pretax Income,21160000000.0,19370000000.0,17430000000.0,16010000000.0,
Other Non Operating Income Expenses,290000000.0,100000000.0,130000000.0,120000000.0,
Special Income Charges,200000000.0,150000000.0,280000000.0,0.0,
Other Special Charges,-200000000.0,-150000000.0,-280000000.0,,-130000000.0
Write Off,,,,0.0,-620000000.0
Impairment Of Capital Assets,,,,0.0,300000000.0
Net Non Operating Interest Income Expense,240000000.0,40000000.0,-70000000.0,200000000.0,
Total Other Finance Cost,180000000.0,250000000.0,240000000.0,200000000.0,
Interest Expense Non Operating,350000000.0,480000000.0,320000000.0,190000000.0,
Interest Income Non Operating,770000000.0,770000000.0,490000000.0,590000000.0,
Operating Income,19640000000.0,18680000000.0,16560000000.0,15410000000.0,
Operating Expense,30810000000.0,26950000000.0,24240000000.0,22060000000.0,
Other Operating Expenses,4630000000.0,3970000000.0,3410000000.0,2980000000.0,
Depreciation And Amortization In Income Statement,1770000000.0,1580000000.0,1550000000.0,1390000000.0,
Amortization,100000000.0,100000000.0,80000000.0,70000000.0,
Depreciation Income Statement,1670000000.0,1480000000.0,1470000000.0,1320000000.0,
Selling General And Administration,16650000000.0,14440000000.0,13300000000.0,12230000000.0,
Selling And Marketing Expense,15770000000.0,13680000000.0,12290000000.0,11500000000.0,
General And Administrative Expense,880000000.0,760000000.0,1010000000.0,730000000.0,
Rent And Landing Fees,430000000.0,330000000.0,200000000.0,200000000.0,
Gross Profit,50450000000.0,45630000000.0,40800000000.0,37470000000.0,
Cost Of Revenue,56880000000.0,50100000000.0,56090000000.0,57050000000.0,
Total Revenue,107330000000.0,95730000000.0,96890000000.0,94520000000.0,
Operating Revenue,107330000000.0,95730000000.0,96890000000.0,94520000000.0,
