,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-163200000.0,1851600000.0,0.0,0.0,
Tax Rate For Calcs,0.3,0.3,0.0,0.0,
Normalized EBITDA,189743000000.0,171495000000.0,165865000000.0,155260000000.0,
Total Unusual Items,-544000000.0,6172000000.0,-371000000.0,1222000000.0,
Total Unusual Items Excluding Goodwill,-544000000.0,6172000000.0,-371000000.0,1222000000.0,
Net Income From Continuing Operation Net Minority Interest,-273834000000.0,-312384000000.0,-293011000000.0,-282454000000.0,
Reconciled Depreciation,219732000000.0,226335000000.0,230497000000.0,235843000000.0,
Reconciled Cost Of Revenue,177344000000.0,176163000000.0,179873000000.0,169395000000.0,
EBITDA,189199000000.0,177667000000.0,165494000000.0,156482000000.0,
EBIT,-30533000000.0,-48668000000.0,-65003000000.0,-79498000000.0,
Net Interest Income,-234870000000.0,-256520000000.0,-227580000000.0,-207552000000.0,
Interest Expense,243143000000.0,255430000000.0,227973000000.0,202843000000.0,
Interest Income,9703000000.0,433000000.0,2471000000.0,877000000.0,
Normalized Income,-273453200000.0,-316704400000.0,-292640000000.0,-283676000000.0,
Net Income From Continuing And Discontinued Operation,-273834000000.0,-312384000000.0,-293011000000.0,-282454000000.0,
Total Expenses,472274000000.0,479169000000.0,483225000000.0,459526000000.0,
Rent Expense Supplemental,4181000000.0,4581000000.0,4501000000.0,4650000000.0,
Diluted Average Shares,68364309944.0,48715121620.0,34754390090.0,28744658990.0,
Basic Average Shares,68364309944.0,48715121620.0,34754390090.0,28744658990.0,
Diluted EPS,-4.01,-6.41,-8.43,-9.83,
Basic EPS,-4.01,-6.41,-8.43,-9.83,
Diluted NI Availto Com Stockholders,-273834000000.0,-312384000000.0,-293011000000.0,-282454000000.0,
Net Income Common Stockholders,-273834000000.0,-312384000000.0,-293011000000.0,-282454000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-273834000000.0,-312384000000.0,-293011000000.0,-282454000000.0,
Net Income Including Noncontrolling Interests,-273834000000.0,-312384000000.0,-293011000000.0,-282454000000.0,
Net Income Continuous Operations,-273834000000.0,-312384000000.0,-293011000000.0,-282454000000.0,
Tax Provision,158000000.0,8286000000.0,35000000.0,113000000.0,
Pretax Income,-273676000000.0,-304098000000.0,-292976000000.0,-282341000000.0,
Other Non Operating Income Expenses,298000000.0,460000000.0,352000000.0,237000000.0,
Special Income Charges,-749000000.0,5922000000.0,-752000000.0,703000000.0,
Other Special Charges,-779000000.0,-8041000000.0,-642000000.0,-429000000.0,
Write Off,1528000000.0,2119000000.0,1170000000.0,1756000000.0,
Impairment Of Capital Assets,,0.0,224000000.0,-1266000000.0,7246000000.0
Restructuring And Mergern Acquisition,,,0.0,-764000000.0,9892000000.0
Net Non Operating Interest Income Expense,-234870000000.0,-256520000000.0,-227580000000.0,-207552000000.0,
Total Other Finance Cost,1430000000.0,1523000000.0,2078000000.0,5586000000.0,
Interest Expense Non Operating,243143000000.0,255430000000.0,227973000000.0,202843000000.0,
Interest Income Non Operating,9703000000.0,433000000.0,2471000000.0,877000000.0,
Operating Income,-37717000000.0,-53442000000.0,-61799000000.0,-74542000000.0,
Operating Expense,294930000000.0,303006000000.0,303352000000.0,290131000000.0,
Other Operating Expenses,7181000000.0,6963000000.0,7549000000.0,6660000000.0,
Depreciation And Amortization In Income Statement,219732000000.0,226335000000.0,230497000000.0,235980000000.0,
Amortization,85795000000.0,87620000000.0,87913000000.0,89274000000.0,
Depreciation Income Statement,133937000000.0,138715000000.0,142584000000.0,146706000000.0,
Selling General And Administration,46852000000.0,49267000000.0,46979000000.0,30299000000.0,
Selling And Marketing Expense,45923000000.0,48453000000.0,46192000000.0,29502000000.0,
General And Administrative Expense,929000000.0,814000000.0,787000000.0,797000000.0,
Gross Profit,257213000000.0,249564000000.0,241553000000.0,215589000000.0,
Cost Of Revenue,177344000000.0,176163000000.0,179873000000.0,169395000000.0,
Total Revenue,434557000000.0,425727000000.0,421426000000.0,384984000000.0,
Operating Revenue,434557000000.0,425727000000.0,421426000000.0,384984000000.0,
