,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-71204843.4,-3785328.3,9093738.772856,-61382057.860433
Tax Rate For Calcs,0.2503,0.2509,0.250068,0.249358
Normalized EBITDA,15642842000.0,11736329000.0,9055012000.0,6635802000.0
Total Unusual Items,-284478000.0,-15087000.0,36365000.0,-246160000.0
Total Unusual Items Excluding Goodwill,-284478000.0,-15087000.0,36365000.0,-246160000.0
Net Income From Continuing Operation Net Minority Interest,10724899000.0,8359163000.0,6034961000.0,4535445000.0
Reconciled Depreciation,303791000.0,245712000.0,173124000.0,122447000.0
Reconciled Cost Of Revenue,10447162000.0,8079237000.0,4621444000.0,5367152000.0
EBITDA,15358364000.0,11721242000.0,9091377000.0,6389642000.0
EBIT,15054573000.0,11475530000.0,8918253000.0,6267195000.0
Net Interest Income,-64757000.0,119312000.0,-536679000.0,282390000.0
Interest Expense,748630000.0,316172000.0,870904000.0,22000000.0
Interest Income,733540000.0,479729000.0,357537000.0,332490000.0
Normalized Income,10938172156.6,8370464671.7,6007689738.772856,4720222942.139567
Net Income From Continuing And Discontinued Operation,10724899000.0,8359163000.0,6034961000.0,4535445000.0
Total Expenses,12469763000.0,9753056000.0,6155809000.0,6064420000.0
Rent Expense Supplemental,21925000.0,7424000.0,4997000.0,5290000.0
Diluted Average Shares,293815323.0,294392085.0,294485014.0,291366120.0
Basic Average Shares,292936920.0,291832446.0,291361835.0,291366120.0
Diluted EPS,36.5,28.39,20.49,15.566137
Basic EPS,36.61,28.64,20.71,15.566137
Diluted NI Availto Com Stockholders,10724899000.0,8359163000.0,6034961000.0,4535445000.0
Net Income Common Stockholders,10724899000.0,8359163000.0,6034961000.0,4535445000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,10724899000.0,8359163000.0,6034961000.0,4535445000.0
Net Income Including Noncontrolling Interests,10724899000.0,8359163000.0,6034961000.0,4535445000.0
Net Income Continuous Operations,10724899000.0,8359163000.0,6034961000.0,4535445000.0
Tax Provision,3581044000.0,2800195000.0,2012388000.0,1506646000.0
Pretax Income,14305943000.0,11159358000.0,8047349000.0,6042091000.0
Other Non Operating Income Expenses,69824000.0,27208000.0,7279000.0,21056000.0
Special Income Charges,-778450000.0,-458530000.0,-46694000.0,-455181000.0
Other Special Charges,817000.0,215000.0,283000.0,130000.0
Write Off,777633000.0,458315000.0,46411000.0,455181000.0
Net Non Operating Interest Income Expense,-64757000.0,119312000.0,-536679000.0,282390000.0
Total Other Finance Cost,49667000.0,44245000.0,23312000.0,28100000.0
Interest Expense Non Operating,748630000.0,316172000.0,870904000.0,22000000.0
Interest Income Non Operating,733540000.0,479729000.0,357537000.0,332490000.0
Operating Income,14585354000.0,11027925000.0,8540384000.0,6267195000.0
Operating Expense,2022601000.0,1673819000.0,1534365000.0,697268000.0
Other Operating Expenses,860648000.0,678475000.0,587558000.0,574821000.0
Depreciation And Amortization In Income Statement,303791000.0,245712000.0,173124000.0,122447000.0
Amortization,27510000.0,29104000.0,4069000.0,11690000.0
Depreciation Income Statement,276281000.0,216608000.0,169055000.0,122447000.0
Selling General And Administration,335745000.0,290073000.0,201904000.0,232370000.0
Selling And Marketing Expense,3372000.0,8368000.0,3282000.0,750000.0
General And Administrative Expense,332373000.0,281705000.0,198622000.0,231620000.0
Rent And Landing Fees,21925000.0,7424000.0,4997000.0,5290000.0
Gross Profit,16607955000.0,12701744000.0,10074749000.0,6964463000.0
Cost Of Revenue,10447162000.0,8079237000.0,4621444000.0,5367152000.0
Total Revenue,27055117000.0,20780981000.0,14696193000.0,12331615000.0
Operating Revenue,27055117000.0,20780981000.0,14696193000.0,12331615000.0
