,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-3693439021.307456,30022856.726275,-3796496910.705408,-1050442979.851139,
Tax Rate For Calcs,0.344849,0.047739,0.288102,0.261754,
Normalized EBITDA,95571900000.0,102809700000.0,98091100000.0,164048500000.0,
Total Unusual Items,-10710300000.0,628900000.0,-13177600000.0,-4013100000.0,
Total Unusual Items Excluding Goodwill,-10710300000.0,628900000.0,-13177600000.0,-4013100000.0,
Net Income From Continuing Operation Net Minority Interest,28121300000.0,59384200000.0,31932100000.0,82483100000.0,
Reconciled Depreciation,27675500000.0,24592000000.0,26909500000.0,30074500000.0,
Reconciled Cost Of Revenue,347923700000.0,345905000000.0,595814000000.0,496457200000.0,
EBITDA,84861600000.0,103438600000.0,84913500000.0,160035400000.0,
EBIT,57186100000.0,75221100000.0,58004000000.0,129960900000.0,
Net Interest Income,-13120800000.0,-12942300000.0,-14458900000.0,-18877100000.0,
Interest Expense,13750600000.0,12808400000.0,13149100000.0,18232500000.0,
Interest Income,2184300000.0,2013200000.0,1705400000.0,1187500000.0,
Normalized Income,35138160978.69254,58785322856.72627,41313203089.29459,85445757020.14886,
Net Income From Continuing And Discontinued Operation,28121300000.0,59384200000.0,39740900000.0,67657300000.0,
Total Expenses,347465000000.0,345672700000.0,592456500000.0,507161300000.0,
Rent Expense Supplemental,327500000.0,150600000.0,141100000.0,98900000.0,
Diluted Average Shares,1020088097.0,1020088097.0,1020088097.0,1020062084.0,
Basic Average Shares,1020088097.0,1020088097.0,1020088097.0,1020062084.0,
Diluted EPS,27.83,59.15,31.54,56.4,
Basic EPS,27.83,59.15,31.54,56.4,
Diluted NI Availto Com Stockholders,28121300000.0,59384200000.0,39740900000.0,67657300000.0,
Net Income Common Stockholders,28121300000.0,59384200000.0,39740900000.0,67657300000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,28121300000.0,59384200000.0,39740900000.0,67657300000.0,
Minority Interests,-335500000.0,-49000000.0,-8001500000.0,-10126800000.0,
Net Income Including Noncontrolling Interests,28456800000.0,59433200000.0,39740900000.0,67657300000.0,
Net Income Extraordinary,,,,,-16363700000.0
Net Income Discontinuous Operations,,0.0,7808800000.0,-14825800000.0,-21740300000.0
Net Income Continuous Operations,28456800000.0,59433200000.0,31932100000.0,82483100000.0,
Tax Provision,14978700000.0,2979500000.0,12922800000.0,29245300000.0,
Pretax Income,43435500000.0,62412700000.0,44854900000.0,111728400000.0,
Other Non Operating Income Expenses,324300000.0,705400000.0,206800000.0,164900000.0,
Special Income Charges,-12057300000.0,-230800000.0,-13540800000.0,-4351800000.0,
Other Special Charges,11568200000.0,-614600000.0,13435500000.0,3916900000.0,
Write Off,259200000.0,434800000.0,63600000.0,0.0,
Impairment Of Capital Assets,229900000.0,410600000.0,41700000.0,434900000.0,
Net Non Operating Interest Income Expense,-13120800000.0,-12942300000.0,-14458900000.0,-18877100000.0,
Total Other Finance Cost,1554500000.0,2147100000.0,3015200000.0,1832100000.0,
Interest Expense Non Operating,13750600000.0,12808400000.0,13149100000.0,18232500000.0,
Interest Income Non Operating,2184300000.0,2013200000.0,1705400000.0,1187500000.0,
Operating Income,65362800000.0,73557300000.0,70747400000.0,132552200000.0,
Operating Expense,-458700000.0,-232300000.0,-3357500000.0,10704100000.0,
Other Operating Expenses,-59763200000.0,-60126400000.0,-63416200000.0,-45699600000.0,
Depreciation And Amortization In Income Statement,27675500000.0,28217500000.0,26909500000.0,20967800000.0,
Depreciation Income Statement,27675500000.0,28217500000.0,26909500000.0,20967800000.0,
Research And Development,0.0,8900000.0,200000.0,700000.0,
Selling General And Administration,25261200000.0,22547500000.0,25736300000.0,30575700000.0,
Selling And Marketing Expense,24301700000.0,21669300000.0,24649400000.0,29710200000.0,
General And Administrative Expense,959500000.0,878200000.0,1086900000.0,865500000.0,
Rent And Landing Fees,327500000.0,150600000.0,141100000.0,98900000.0,
Gross Profit,64904100000.0,73325000000.0,67389900000.0,143256300000.0,
Cost Of Revenue,347923700000.0,345905000000.0,595814000000.0,496457200000.0,
Total Revenue,412827800000.0,419230000000.0,663203900000.0,639713500000.0,
Operating Revenue,412827800000.0,419230000000.0,663203900000.0,639713500000.0,
