,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,246221731.564064,225090000.0,93077046.966921,161888417.860451
Tax Rate For Calcs,0.267429,0.3,0.186527,0.270762
Normalized EBITDA,19479700000.0,16054500000.0,15266900000.0,25923700000.0
Total Unusual Items,920700000.0,750300000.0,499000000.0,597900000.0
Total Unusual Items Excluding Goodwill,920700000.0,750300000.0,499000000.0,597900000.0
Net Income From Continuing Operation Net Minority Interest,9081000000.0,10347900000.0,8526800000.0,17245400000.0
Reconciled Depreciation,7111700000.0,6560400000.0,4739600000.0,2724000000.0
Reconciled Cost Of Revenue,115061900000.0,99404700000.0,94169200000.0,67590800000.0
EBITDA,20400400000.0,16804800000.0,15765900000.0,26521600000.0
EBIT,13288700000.0,10244400000.0,11026200000.0,23797600000.0
Net Interest Income,-185600000.0,-594200000.0,-430200000.0,42700000.0
Interest Expense,876800000.0,846400000.0,657200000.0,154300000.0
Interest Income,1253600000.0,738600000.0,501600000.0,274300000.0
Normalized Income,8406521731.564064,9822690000.0,8120877046.966921,16809388417.86045
Net Income From Continuing And Discontinued Operation,9081000000.0,10347900000.0,8526800000.0,17245400000.0
Total Expenses,138778600000.0,122154500000.0,114995400000.0,80887500000.0
Rent Expense Supplemental,562100000.0,516800000.0,598000000.0,438300000.0
Diluted Average Shares,279131853.0,260796212.0,255080688.0,250257159.0
Basic Average Shares,278042824.0,260233202.0,255080688.0,250257159.0
Diluted EPS,32.533012,39.678107,33.07,68.91
Basic EPS,32.660437,39.76395,33.07,68.91
Diluted NI Availto Com Stockholders,9081000000.0,10347900000.0,8526800000.0,17245400000.0
Net Income Common Stockholders,9081000000.0,10347900000.0,8526800000.0,17245400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,9081000000.0,10347900000.0,8526800000.0,17245400000.0
Minority Interests,-11600000.0,57900000.0,91900000.0,3600000.0
Net Income Including Noncontrolling Interests,9092600000.0,10290000000.0,8434900000.0,17241800000.0
Net Income Continuous Operations,9092600000.0,10290000000.0,8434900000.0,17241600000.0
Tax Provision,3319300000.0,-892000000.0,1934100000.0,6401700000.0
Pretax Income,12411900000.0,9398000000.0,10369000000.0,23643300000.0
Other Non Operating Income Expenses,85000000.0,81500000.0,36100000.0,30200000.0
Special Income Charges,-7200000.0,70800000.0,24200000.0,216700000.0
Other Special Charges,-9900000.0,-79400000.0,-25000000.0,9000000.0
Write Off,17100000.0,8600000.0,500000.0,-225700000.0
Restructuring And Mergern Acquisition,,0.0,300000.0,
Net Non Operating Interest Income Expense,-185600000.0,-594200000.0,-430200000.0,42700000.0
Total Other Finance Cost,562400000.0,486400000.0,274600000.0,77300000.0
Interest Expense Non Operating,876800000.0,846400000.0,657200000.0,154300000.0
Interest Income Non Operating,1253600000.0,738600000.0,501600000.0,274300000.0
Operating Income,11635800000.0,9258700000.0,11097400000.0,22755700000.0
Operating Expense,23716700000.0,22749800000.0,20826200000.0,13296700000.0
Other Operating Expenses,7675200000.0,8274200000.0,9088700000.0,5015100000.0
Depreciation And Amortization In Income Statement,7111700000.0,6560400000.0,4739700000.0,2724000000.0
Amortization,86400000.0,524000000.0,68200000.0,11400000.0
Depreciation Income Statement,7025300000.0,6036400000.0,4671500000.0,2712600000.0
Selling General And Administration,2117700000.0,2110500000.0,1981600000.0,1866500000.0
Selling And Marketing Expense,1469100000.0,1612100000.0,1567600000.0,1574900000.0
General And Administrative Expense,648600000.0,498400000.0,414000000.0,291600000.0
Rent And Landing Fees,562100000.0,516800000.0,598000000.0,438300000.0
Gross Profit,35352500000.0,32008500000.0,31923600000.0,36052400000.0
Cost Of Revenue,115061900000.0,99404700000.0,94169200000.0,67590800000.0
Total Revenue,150414400000.0,131413200000.0,126092800000.0,103643200000.0
Operating Revenue,150414400000.0,131413200000.0,126092800000.0,103643200000.0
