,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-1909353.839298,-212339505.240335,-47238364.98017,-2029307.785026,
Tax Rate For Calcs,0.244789,0.249137,0.181527,0.245026,
Total Unusual Items,-7800000.0,-852300000.0,-260228000.0,-8282000.0,
Total Unusual Items Excluding Goodwill,-7800000.0,-852300000.0,-260228000.0,-8282000.0,
Net Income From Continuing Operation Net Minority Interest,25082900000.0,19185900000.0,17290519000.0,12710088000.0,
Reconciled Depreciation,1244000000.0,1338300000.0,1423522000.0,1413919000.0,
EBIT,34226300000.0,26493200000.0,21931566000.0,17790713000.0,
Net Interest Income,-917500000.0,-941400000.0,-509255000.0,-956638000.0,
Interest Expense,1013200000.0,941400000.0,806232000.0,955573000.0,
Interest Income,34247800000.0,30462000000.0,25352035000.0,22989752000.0,
Normalized Income,25088790646.1607,19825860494.759666,17503508635.01983,12716340692.214973,
Net Income From Continuing And Discontinued Operation,25082900000.0,19185900000.0,17290519000.0,12710088000.0,
Total Expenses,215792900000.0,192129600000.0,164579151000.0,148755756000.0,
Rent Expense Supplemental,1285300000.0,1330700000.0,1296949000.0,899206000.0,
Diluted Average Shares,499200000.0,494700000.0,491803000.0,492166000.0,
Basic Average Shares,494300000.0,491600000.0,491053000.0,490581000.0,
Diluted EPS,50.25,38.78,35.16,25.82,
Basic EPS,50.74,39.03,35.21,25.91,
Diluted NI Availto Com Stockholders,25082900000.0,19185900000.0,17290519000.0,12710088000.0,
Net Income Common Stockholders,25082900000.0,19185900000.0,17290519000.0,12710088000.0,
Net Income,25082900000.0,19185900000.0,17290519000.0,12710088000.0,
Net Income Including Noncontrolling Interests,25082900000.0,19185900000.0,17290519000.0,12710088000.0,
Net Income Continuous Operations,25082900000.0,19185900000.0,17290519000.0,12710088000.0,
Tax Provision,8130200000.0,6365900000.0,3834815000.0,4125052000.0,
Pretax Income,33213100000.0,25551800000.0,21125334000.0,16835140000.0,
Other Income Expense,-384700000.0,107300000.0,55217000.0,-13772000.0,
Special Income Charges,-7800000.0,-852300000.0,-260228000.0,-8282000.0,
Other Special Charges,4200000.0,24300000.0,35854000.0,-14646000.0,
Write Off,3600000.0,828000000.0,224374000.0,22928000.0,
Restructuring And Mergern Acquisition,,,0.0,0.0,414734000.0
Net Non Operating Interest Income Expense,-917500000.0,-941400000.0,-509255000.0,-956638000.0,
Total Other Finance Cost,,,,1934000.0,
Interest Expense Non Operating,1013200000.0,941400000.0,806232000.0,955573000.0,
Interest Income Non Operating,95700000.0,0.0,296977000.0,869000.0,
Other Operating Expenses,-410300000.0,-308400000.0,268229000.0,410844000.0,
Depreciation And Amortization In Income Statement,1244000000.0,1338300000.0,1423522000.0,1413919000.0,
Depreciation Income Statement,,,1423522000.0,1413919000.0,1299572000.0
Selling General And Administration,4418400000.0,7184300000.0,26632035000.0,22784878000.0,
Selling And Marketing Expense,3002300000.0,5997900000.0,25439501000.0,21650783000.0,
General And Administrative Expense,1416100000.0,1186400000.0,1192534000.0,1134095000.0,
Rent And Landing Fees,1285300000.0,1330700000.0,1296949000.0,899206000.0,
Total Revenue,249005800000.0,217681400000.0,185704485000.0,165590896000.0,
Operating Revenue,249005800000.0,217681400000.0,185704485000.0,165590896000.0,
Net Policyholder Benefits And Claims,145053200000.0,124104300000.0,111224257000.0,101682146000.0,
