,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,323770491.803279,154744211.093161,258389366.692729,-388371065.709553,
Tax Rate For Calcs,0.259016,0.241788,0.119625,0.254003,
Normalized EBITDA,23820000000.0,21440000000.0,14490000000.0,16313000000.0,
Total Unusual Items,1250000000.0,640000000.0,2160000000.0,-1529000000.0,
Total Unusual Items Excluding Goodwill,1250000000.0,640000000.0,2160000000.0,-1529000000.0,
Net Income From Continuing Operation Net Minority Interest,15820000000.0,14080000000.0,11370000000.0,8286000000.0,
Reconciled Depreciation,2830000000.0,2750000000.0,2820000000.0,3038000000.0,
Reconciled Cost Of Revenue,64880000000.0,61420000000.0,61840000000.0,54209000000.0,
EBITDA,25070000000.0,22080000000.0,16650000000.0,14784000000.0,
EBIT,22240000000.0,19330000000.0,13830000000.0,11746000000.0,
Net Interest Income,190000000.0,540000000.0,-720000000.0,-819000000.0,
Interest Expense,890000000.0,760000000.0,1040000000.0,880000000.0,
Interest Income,1080000000.0,1300000000.0,320000000.0,61000000.0,
Normalized Income,14893770491.80328,13594744211.09316,9468389366.69273,9426628934.290447,
Net Income From Continuing And Discontinued Operation,15820000000.0,14080000000.0,11370000000.0,8286000000.0,
Total Expenses,100530000000.0,95320000000.0,94190000000.0,83504000000.0,
Rent Expense Supplemental,2500000000.0,2090000000.0,2310000000.0,2519000000.0,
Diluted Average Shares,710055403.0,710055403.0,709630072.0,709343265.0,
Basic Average Shares,710055403.0,710055403.0,709630072.0,709343265.0,
Diluted EPS,22.28,19.83,16.01,11.68,
Basic EPS,22.28,19.83,16.01,11.68,
Diluted NI Availto Com Stockholders,15820000000.0,14080000000.0,11370000000.0,8286000000.0,
Net Income Common Stockholders,15820000000.0,14080000000.0,11370000000.0,8286000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,15820000000.0,14080000000.0,11370000000.0,8286000000.0,
Minority Interests,,0.0,110000000.0,180000000.0,215000000.0
Net Income Including Noncontrolling Interests,15820000000.0,14080000000.0,11260000000.0,8106000000.0,
Net Income Continuous Operations,15820000000.0,14080000000.0,11260000000.0,8106000000.0,
Tax Provision,5530000000.0,4490000000.0,1530000000.0,2760000000.0,
Pretax Income,21350000000.0,18570000000.0,12790000000.0,10866000000.0,
Other Non Operating Income Expenses,380000000.0,140000000.0,10000000.0,161000000.0,
Special Income Charges,350000000.0,-10000000.0,1960000000.0,-1529000000.0,
Other Special Charges,-990000000.0,-430000000.0,-1960000000.0,1189000000.0,
Write Off,-10000000.0,-40000000.0,0.0,0.0,
Impairment Of Capital Assets,,200000000.0,0.0,340000000.0,0.0
Restructuring And Mergern Acquisition,650000000.0,480000000.0,1574000000.0,0.0,
Net Non Operating Interest Income Expense,190000000.0,540000000.0,-720000000.0,-819000000.0,
Interest Expense Non Operating,890000000.0,760000000.0,1040000000.0,880000000.0,
Interest Income Non Operating,1080000000.0,1300000000.0,320000000.0,61000000.0,
Operating Income,19600000000.0,17270000000.0,11350000000.0,13043000000.0,
Operating Expense,35650000000.0,33900000000.0,32350000000.0,29295000000.0,
Other Operating Expenses,7800000000.0,8450000000.0,5600000000.0,4381000000.0,
Depreciation And Amortization In Income Statement,2830000000.0,2750000000.0,2820000000.0,3038000000.0,
Amortization,220000000.0,250000000.0,190000000.0,206000000.0,
Depreciation Income Statement,2610000000.0,2500000000.0,2630000000.0,2832000000.0,
Selling General And Administration,16940000000.0,15740000000.0,16070000000.0,13371000000.0,
Selling And Marketing Expense,15630000000.0,14630000000.0,13600000000.0,10983000000.0,
General And Administrative Expense,1310000000.0,1110000000.0,2470000000.0,2388000000.0,
Rent And Landing Fees,2500000000.0,2090000000.0,2310000000.0,2519000000.0,
Gross Profit,55250000000.0,51170000000.0,43700000000.0,42338000000.0,
Cost Of Revenue,64880000000.0,61420000000.0,61840000000.0,54209000000.0,
Total Revenue,120130000000.0,112590000000.0,105540000000.0,96547000000.0,
Operating Revenue,120130000000.0,112590000000.0,105540000000.0,96547000000.0,
