,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,526519885.784214,-506100000.0,-193500000.0,-11115607.06927,
Tax Rate For Calcs,0.147155,0.3,0.3,0.344884,
Normalized EBITDA,12123000000.0,9775000000.0,8149000000.0,11536150000.0,
Total Unusual Items,3578000000.0,-1687000000.0,-645000000.0,-32230000.0,
Total Unusual Items Excluding Goodwill,3578000000.0,-1687000000.0,-645000000.0,-32230000.0,
Net Income From Continuing Operation Net Minority Interest,8394000000.0,771000000.0,-610000000.0,4139360000.0,
Reconciled Depreciation,3686000000.0,3819000000.0,5540000000.0,3817040000.0,
Reconciled Cost Of Revenue,26116000000.0,24221000000.0,22228000000.0,17869880000.0,
EBITDA,15701000000.0,8088000000.0,7504000000.0,11503920000.0,
EBIT,12015000000.0,4269000000.0,1964000000.0,7686880000.0,
Net Interest Income,-2037000000.0,-2462000000.0,-1784000000.0,-1430350000.0,
Interest Expense,2209000000.0,2564000000.0,1686000000.0,1382410000.0,
Interest Income,366000000.0,261000000.0,98000000.0,24510000.0,
Normalized Income,5342519885.784214,1951900000.0,-158500000.0,4160474392.93073,
Net Income From Continuing And Discontinued Operation,8394000000.0,771000000.0,-610000000.0,4139360000.0,
Total Expenses,63853000000.0,61217000000.0,59894000000.0,52347140000.0,
Rent Expense Supplemental,65000000.0,49000000.0,78000000.0,44950000.0,
Diluted Average Shares,158869448.0,158856621.0,159147533.0,159173999.0,
Basic Average Shares,158426859.0,158505987.0,159147533.0,159173999.0,
Diluted EPS,52.85,4.86,-3.83,26.0,
Basic EPS,52.99,4.87,-3.83,26.0,
Diluted NI Availto Com Stockholders,8394000000.0,771000000.0,-610000000.0,4139360000.0,
Net Income Common Stockholders,8394000000.0,771000000.0,-610000000.0,4139360000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,8394000000.0,771000000.0,-610000000.0,4139360000.0,
Minority Interests,31000000.0,44000000.0,39000000.0,9200000.0,
Net Income Including Noncontrolling Interests,8363000000.0,727000000.0,-649000000.0,4130160000.0,
Net Income Discontinuous Operations,,,,0.0,2617530000.0
Net Income Continuous Operations,8363000000.0,727000000.0,-649000000.0,4130160000.0,
Tax Provision,1443000000.0,978000000.0,927000000.0,2174310000.0,
Pretax Income,9806000000.0,1705000000.0,278000000.0,6304470000.0,
Other Non Operating Income Expenses,196000000.0,154000000.0,113000000.0,86900000.0,
Special Income Charges,3595000000.0,-1689000000.0,-595000000.0,-33700000.0,
Other Special Charges,-4752000000.0,1689000000.0,595000000.0,33700000.0,
Write Off,241000000.0,,,,
Restructuring And Mergern Acquisition,916000000.0,,,,
Net Non Operating Interest Income Expense,-2037000000.0,-2462000000.0,-1784000000.0,-1430350000.0,
Total Other Finance Cost,194000000.0,159000000.0,196000000.0,72450000.0,
Interest Expense Non Operating,2209000000.0,2564000000.0,1686000000.0,1382410000.0,
Interest Income Non Operating,366000000.0,261000000.0,98000000.0,24510000.0,
Operating Income,8068000000.0,5231000000.0,2299000000.0,8244510000.0,
Operating Expense,37737000000.0,36996000000.0,37666000000.0,34477260000.0,
Other Operating Expenses,7107000000.0,6873000000.0,6800000000.0,6097100000.0,
Depreciation And Amortization In Income Statement,3686000000.0,3819000000.0,5540000000.0,3817040000.0,
Amortization,627000000.0,521000000.0,2379000000.0,895470000.0,
Depreciation Income Statement,3059000000.0,3298000000.0,3161000000.0,2921570000.0,
Selling General And Administration,4190000000.0,4406000000.0,3847000000.0,4555090000.0,
Selling And Marketing Expense,2058000000.0,2143000000.0,1616000000.0,2097130000.0,
General And Administrative Expense,2132000000.0,2263000000.0,2231000000.0,2457960000.0,
Rent And Landing Fees,65000000.0,49000000.0,78000000.0,44950000.0,
Gross Profit,45805000000.0,42227000000.0,39965000000.0,42721770000.0,
Cost Of Revenue,26116000000.0,24221000000.0,22228000000.0,17869880000.0,
Total Revenue,71921000000.0,66448000000.0,62193000000.0,60591650000.0,
Operating Revenue,71921000000.0,66448000000.0,62193000000.0,60591650000.0,
