,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-12980000000.0,-10430000000.0,-11219980000.0,-7107730000.0,
Total Unusual Items,-460000000.0,30000000.0,-751000000.0,-67790000.0,
Total Unusual Items Excluding Goodwill,-460000000.0,30000000.0,-751000000.0,-67790000.0,
Net Income From Continuing Operation Net Minority Interest,-22760000000.0,-15840000000.0,-14720790000.0,-7841500000.0,
Reconciled Depreciation,5660000000.0,3580000000.0,1670640000.0,489800000.0,
Reconciled Cost Of Revenue,37460000000.0,44110000000.0,25899730000.0,4887180000.0,
EBITDA,-13440000000.0,-10400000000.0,-11970980000.0,-7175520000.0,
EBIT,-19100000000.0,-13980000000.0,-13641620000.0,-7665320000.0,
Net Interest Income,-1030000000.0,-880000000.0,-84110000.0,402840000.0,
Interest Expense,3660000000.0,1860000000.0,1079170000.0,176180000.0,
Interest Income,2630000000.0,980000000.0,995060000.0,579020000.0,
Normalized Income,-22300000000.0,-15870000000.0,-13969790000.0,-7773710000.0,
Net Income From Continuing And Discontinued Operation,-22760000000.0,-15840000000.0,-14720790000.0,-7841500000.0,
Total Expenses,62310000000.0,63660000000.0,39927890000.0,11846280000.0,
Rent Expense Supplemental,840000000.0,620000000.0,406370000.0,291350000.0,
Diluted Average Shares,4157018991.0,4410829885.0,4410829885.0,4410829885.0,
Basic Average Shares,4157018991.0,4410829885.0,4410829885.0,4410829885.0,
Diluted EPS,-5.48,-3.591161,-3.33742,-1.777783,
Basic EPS,-5.48,-3.591161,-3.33742,-1.777783,
Diluted NI Availto Com Stockholders,-22760000000.0,-15840000000.0,-14720790000.0,-7841500000.0,
Net Income Common Stockholders,-22760000000.0,-15840000000.0,-14720790000.0,-7841500000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-22760000000.0,-15840000000.0,-14720790000.0,-7841500000.0,
Net Income Including Noncontrolling Interests,-22760000000.0,-15840000000.0,-14720790000.0,-7841500000.0,
Net Income Continuous Operations,-22760000000.0,-15840000000.0,-14720790000.0,-7841500000.0,
Tax Provision,0.0,0.0,0.0,0.0,
Pretax Income,-22760000000.0,-15840000000.0,-14720790000.0,-7841500000.0,
Other Non Operating Income Expenses,1100000000.0,740000000.0,8770000.0,10200000.0,
Special Income Charges,-450000000.0,-70000000.0,-965770000.0,-300500000.0,
Other Special Charges,250000000.0,70000000.0,965770000.0,2100000.0,
Write Off,,,0.0,7500000.0,0.0
Impairment Of Capital Assets,200000000.0,0.0,0.0,298400000.0,
Net Non Operating Interest Income Expense,-1030000000.0,-880000000.0,-84110000.0,402840000.0,
Interest Expense Non Operating,3660000000.0,1860000000.0,1079170000.0,176180000.0,
Interest Income Non Operating,2630000000.0,980000000.0,995060000.0,579020000.0,
Operating Income,-22330000000.0,-15680000000.0,-13923130000.0,-8166350000.0,
Operating Expense,24850000000.0,19550000000.0,14028160000.0,6959100000.0,
Other Operating Expenses,10350000000.0,6740000000.0,4562690000.0,1657150000.0,
Depreciation And Amortization In Income Statement,5660000000.0,3580000000.0,1670640000.0,489800000.0,
Amortization,1450000000.0,830000000.0,424880000.0,189100000.0,
Depreciation Income Statement,4210000000.0,2750000000.0,1245760000.0,300700000.0,
Research And Development,1270000000.0,790000000.0,860820000.0,156900000.0,
Selling General And Administration,4890000000.0,4040000000.0,2218070000.0,1351990000.0,
Selling And Marketing Expense,3680000000.0,2580000000.0,1413780000.0,894750000.0,
General And Administrative Expense,1210000000.0,1460000000.0,804290000.0,457240000.0,
Rent And Landing Fees,840000000.0,620000000.0,406370000.0,291350000.0,
Gross Profit,2520000000.0,3870000000.0,105030000.0,-1207250000.0,
Cost Of Revenue,37460000000.0,44110000000.0,25899730000.0,4887180000.0,
Total Revenue,39980000000.0,47980000000.0,26004760000.0,3679930000.0,
Operating Revenue,39980000000.0,47980000000.0,26004760000.0,3679930000.0,
