,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-1851872.63633,-1885911.855369,1638650.0,0.0,
Tax Rate For Calcs,0.260827,0.254853,0.2521,0.367896,
Normalized EBITDA,2589800000.0,2160800000.0,2554200000.0,2443700000.0,
Total Unusual Items,-7100000.0,-7400000.0,6500000.0,-17080000.0,
Total Unusual Items Excluding Goodwill,-7100000.0,-7400000.0,6500000.0,-17080000.0,
Net Income From Continuing Operation Net Minority Interest,1211800000.0,894400000.0,1171200000.0,1085380000.0,
Reconciled Depreciation,754900000.0,721100000.0,710400000.0,530410000.0,
Reconciled Cost Of Revenue,7672600000.0,6954600000.0,7519800000.0,6031750000.0,
EBITDA,2582700000.0,2153400000.0,2560700000.0,2443700000.0,
EBIT,1827800000.0,1432300000.0,1850300000.0,1913290000.0,
Net Interest Income,-102000000.0,-218700000.0,-280100000.0,-196200000.0,
Interest Expense,188400000.0,232000000.0,284300000.0,196200000.0,
Interest Income,86400000.0,13300000.0,6700000.0,2470000.0,
Normalized Income,1217048127.36367,899914088.144631,1166338650.0,1085380000.0,
Net Income From Continuing And Discontinued Operation,1211800000.0,894400000.0,1171200000.0,1085380000.0,
Total Expenses,14242100000.0,13088600000.0,13016300000.0,7219350000.0,
Rent Expense Supplemental,93100000.0,77400000.0,37600000.0,15320000.0,
Diluted Average Shares,305430481.0,305439385.0,305274504.0,304326004.0,
Basic Average Shares,305336364.0,305097717.0,304549154.0,304326004.0,
Diluted EPS,3.97,2.93,3.84,3.566504,
Basic EPS,3.97,2.93,3.85,3.566504,
Diluted NI Availto Com Stockholders,1211800000.0,894400000.0,1171200000.0,1085380000.0,
Net Income Common Stockholders,1211800000.0,894400000.0,1171200000.0,1085380000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,1211800000.0,894400000.0,1171200000.0,1085380000.0,
Minority Interests,,,,7790000.0,110000.0
Net Income Including Noncontrolling Interests,1211800000.0,894400000.0,1171200000.0,1085380000.0,
Net Income Continuous Operations,1211800000.0,894400000.0,1171200000.0,1085380000.0,
Tax Provision,427600000.0,305900000.0,394800000.0,631710000.0,
Pretax Income,1639400000.0,1200300000.0,1566000000.0,1717090000.0,
Other Non Operating Income Expenses,60500000.0,32100000.0,13400000.0,-2809170000.0,
Special Income Charges,-7100000.0,-7400000.0,6500000.0,-17080000.0,
Other Special Charges,400000.0,1900000.0,-7400000.0,9340000.0,
Write Off,3200000.0,1500000.0,700000.0,260000.0,
Impairment Of Capital Assets,3500000.0,4000000.0,200000.0,7480000.0,
Net Non Operating Interest Income Expense,-102000000.0,-218700000.0,-280100000.0,-196200000.0,
Total Other Finance Cost,,,2500000.0,200000.0,920000.0
Interest Expense Non Operating,188400000.0,232000000.0,284300000.0,196200000.0,
Interest Income Non Operating,86400000.0,13300000.0,6700000.0,2470000.0,
Operating Income,1687500000.0,1394300000.0,1826200000.0,4722460000.0,
Operating Expense,6569500000.0,6134000000.0,5496500000.0,1187600000.0,
Other Operating Expenses,2110300000.0,2173100000.0,2152900000.0,1491520000.0,
Depreciation And Amortization In Income Statement,754900000.0,721100000.0,710400000.0,530410000.0,
Amortization,4200000.0,4100000.0,3300000.0,3040000.0,
Depreciation Income Statement,750700000.0,717000000.0,707100000.0,530410000.0,
Selling General And Administration,2412900000.0,2134300000.0,1786400000.0,1343260000.0,
Selling And Marketing Expense,2290400000.0,2046300000.0,1710000000.0,1291510000.0,
General And Administrative Expense,122500000.0,88000000.0,76400000.0,51750000.0,
Rent And Landing Fees,93100000.0,77400000.0,37600000.0,15320000.0,
Gross Profit,8257000000.0,7528300000.0,7322700000.0,5910060000.0,
Cost Of Revenue,7672600000.0,6954600000.0,7519800000.0,6031750000.0,
Total Revenue,15929600000.0,14482900000.0,14842500000.0,11941810000.0,
Operating Revenue,15929600000.0,14482900000.0,14842500000.0,11941810000.0,
