,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,409659919.155567,392543532.185392,2116498.466645,0.0,
Tax Rate For Calcs,0.246664,0.251717,0.255031,0.257297,
Total Unusual Items,1660799000.0,1559465000.0,8299000.0,0.0,
Total Unusual Items Excluding Goodwill,1660799000.0,1559465000.0,8299000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,41588458000.0,38804276000.0,31647191000.0,19697900000.0,
Reconciled Depreciation,2884492000.0,2339498000.0,1821767000.0,1389000000.0,
Net Interest Income,104748044000.0,90708041000.0,78365383000.0,64221500000.0,
Interest Expense,176312737000.0,144946713000.0,99752389000.0,79593800000.0,
Interest Income,281060781000.0,235654754000.0,178117772000.0,143815300000.0,
Normalized Income,40337318919.15556,37637354532.185394,31641008498.466644,19697900000.0,
Net Income From Continuing And Discontinued Operation,41588458000.0,38804276000.0,31647191000.0,19697900000.0,
Diluted Average Shares,2475700000.0,2344600000.0,2131300000.0,2086641949.0,
Basic Average Shares,2449500000.0,2315800000.0,2109100000.0,2069107143.0,
Diluted EPS,16.8,16.55,14.85,9.44,
Basic EPS,16.98,16.76,15.01,9.52,
Diluted NI Availto Com Stockholders,41588458000.0,38804276000.0,31647191000.0,19697900000.0,
Net Income Common Stockholders,41588458000.0,38804276000.0,31647191000.0,19697900000.0,
Net Income,41588458000.0,38804276000.0,31647191000.0,19697900000.0,
Minority Interests,-751687000.0,-836083000.0,-451036000.0,-266400000.0,
Net Income Including Noncontrolling Interests,42340099000.0,39640311000.0,32098201000.0,19654000000.0,
Net Income Extraordinary,0.0,0.0,0.0,0.0,
Net Income Continuous Operations,42340099000.0,39640311000.0,32098201000.0,19654000000.0,
Tax Provision,13863400000.0,13334700000.0,10871800000.0,6808800000.0,
Pretax Income,56203499000.0,52975011000.0,42629404000.0,26462800000.0,
Special Income Charges,1660799000.0,1559465000.0,8299000.0,0.0,
Other Special Charges,-21797000.0,-84327000.0,-8299000.0,-53304000.0,
Write Off,,-1475138000.0,,-1791353000.0,-810108000.0
Gain On Sale Of Security,4008086000.0,2948651000.0,428131000.0,3073378000.0,
Operating Expense,78919500000.0,67667000000.0,52112053000.0,45921500000.0,
Other Operating Expenses,31298792000.0,25467294000.0,18211479000.0,20804900000.0,
Depreciation And Amortization In Income Statement,2884492000.0,2339498000.0,1821767000.0,1388981000.0,
Depreciation Income Statement,2884492000.0,2339498000.0,1821767000.0,1388981000.0,
Selling General And Administration,1353890000.0,1212236000.0,1016914000.0,516485000.0,
Selling And Marketing Expense,552140000.0,420638000.0,409295000.0,121696000.0,
General And Administrative Expense,801750000.0,791598000.0,607619000.0,394789000.0,
Insurance And Claims,3545130000.0,3117651000.0,2318902000.0,2145710000.0,
Rent And Landing Fees,4289876000.0,3620114000.0,4302499000.0,3655870000.0,
Total Revenue,142478850000.0,121300739000.0,102786258000.0,85430900000.0,
Operating Revenue,142478850000.0,121300739000.0,102786258000.0,85430900000.0,
